name	term_id	term_name	term_namespace	term_distance
XAO:0003162	XAO:0003162	acellular anatomical structure	Xenopus_anatomical_entity	2
XAO:0003187	XAO:0003187	medial	Xenopus_anatomical_entity	2
XAO:0003188	XAO:0003188	proximal	Xenopus_anatomical_entity	2
XAO:0003189	XAO:0003189	distal	Xenopus_anatomical_entity	2
XAO:0003241	XAO:0003241	early embryonic cell	Xenopus_anatomical_entity	2
XAO:0004005	XAO:0004005	extraembryonic structure	Xenopus_anatomical_entity	2
XAO:0004020	XAO:0004020	process	Xenopus_anatomical_entity	2
XAO:0004021	XAO:0004021	cell condensation	Xenopus_anatomical_entity	2
XAO:0004290	XAO:0004290	cell component	Xenopus_anatomical_entity	2
XAO:0004291	XAO:0004291	cell-free extract	Xenopus_anatomical_entity	2
XAO:0004305	XAO:0004305	zona limitans intrathalamica	Xenopus_anatomical_entity	2
XAO:0004486	XAO:0004486	organ part	Xenopus_anatomical_entity	2
XAO:0004521	XAO:0004521	coelom	Xenopus_anatomical_entity	2
XAO:0003005	XAO:0003005	female organism	Xenopus_anatomical_entity	3
XAO:0003006	XAO:0003006	male organism	Xenopus_anatomical_entity	3
XAO:0004487	XAO:0004487	epiphysis	Xenopus_anatomical_entity	3
XAO:0004488	XAO:0004488	diaphysis	Xenopus_anatomical_entity	3
XAO:0000003	XAO:0000003	outer fin	Xenopus_anatomical_entity	4
XAO:0000004	XAO:0000004	inner fin	Xenopus_anatomical_entity	4
XAO:0000006	XAO:0000006	otic vesicle	Xenopus_anatomical_entity	4
XAO:0000008	XAO:0000008	lens	Xenopus_anatomical_entity	4
XAO:0000009	XAO:0000009	retina	Xenopus_anatomical_entity	4
XAO:0000011	XAO:0000011	forebrain	Xenopus_anatomical_entity	4
XAO:0000012	XAO:0000012	telencephalon	Xenopus_anatomical_entity	4
XAO:0000013	XAO:0000013	diencephalon	Xenopus_anatomical_entity	4
XAO:0000014	XAO:0000014	midbrain	Xenopus_anatomical_entity	4
XAO:0000015	XAO:0000015	hindbrain	Xenopus_anatomical_entity	4
XAO:0000017	XAO:0000017	hypophysis	Xenopus_anatomical_entity	4
XAO:0000018	XAO:0000018	genital ridge	Xenopus_anatomical_entity	4
XAO:0000021	XAO:0000021	ventricular zone	Xenopus_anatomical_entity	4
XAO:0000022	XAO:0000022	roof plate	Xenopus_anatomical_entity	4
XAO:0000024	XAO:0000024	mandibular crest	Xenopus_anatomical_entity	4
XAO:0000025	XAO:0000025	hyoid crest	Xenopus_anatomical_entity	4
XAO:0000026	XAO:0000026	branchial crest	Xenopus_anatomical_entity	4
XAO:0000028	XAO:0000028	epidermis	Xenopus_anatomical_entity	4
XAO:0000030	XAO:0000030	vitelline membrane	Xenopus_anatomical_entity	4
XAO:0000031	XAO:0000031	ciliated epidermal cell	Xenopus_anatomical_entity	4
XAO:0000034	XAO:0000034	hatching gland	Xenopus_anatomical_entity	4
XAO:0000035	XAO:0000035	zygote	Xenopus_anatomical_entity	4
XAO:0000036	XAO:0000036	animal cap	Xenopus_anatomical_entity	4
XAO:0000037	XAO:0000037	animal cap inner layer	Xenopus_anatomical_entity	4
XAO:0000038	XAO:0000038	animal cap outer layer	Xenopus_anatomical_entity	4
XAO:0000040	XAO:0000040	head region	Xenopus_anatomical_entity	4
XAO:0000041	XAO:0000041	epidermis inner layer	Xenopus_anatomical_entity	4
XAO:0000042	XAO:0000042	neuroectoderm	Xenopus_anatomical_entity	4
XAO:0000043	XAO:0000043	neuroectoderm outer layer	Xenopus_anatomical_entity	4
XAO:0000044	XAO:0000044	neuroectoderm inner layer	Xenopus_anatomical_entity	4
XAO:0000045	XAO:0000045	pre-chordal neural plate	Xenopus_anatomical_entity	4
XAO:0000046	XAO:0000046	chordal neural plate	Xenopus_anatomical_entity	4
XAO:0000047	XAO:0000047	notoplate	Xenopus_anatomical_entity	4
XAO:0000048	XAO:0000048	neural crest	Xenopus_anatomical_entity	4
XAO:0000053	XAO:0000053	head mesoderm	Xenopus_anatomical_entity	4
XAO:0000054	XAO:0000054	trunk region	Xenopus_anatomical_entity	4
XAO:0000055	XAO:0000055	notochord	Xenopus_anatomical_entity	4
XAO:0000056	XAO:0000056	hypochord	Xenopus_anatomical_entity	4
XAO:0000057	XAO:0000057	presomitic mesoderm	Xenopus_anatomical_entity	4
XAO:0000058	XAO:0000058	somite	Xenopus_anatomical_entity	4
XAO:0000062	XAO:0000062	pronephric nephrostome	Xenopus_anatomical_entity	4
XAO:0000066	XAO:0000066	endocardium	Xenopus_anatomical_entity	4
XAO:0000067	XAO:0000067	ventral blood island	Xenopus_anatomical_entity	4
XAO:0000068	XAO:0000068	marginal zone	Xenopus_anatomical_entity	4
XAO:0000075	XAO:0000075	involuting marginal zone mesenchymal layer	Xenopus_anatomical_entity	4
XAO:0000076	XAO:0000076	involuting marginal zone epithelial layer	Xenopus_anatomical_entity	4
XAO:0000078	XAO:0000078	blastopore lip	Xenopus_anatomical_entity	4
XAO:0000079	XAO:0000079	prechordal plate	Xenopus_anatomical_entity	4
XAO:0000080	XAO:0000080	forelimb region	Xenopus_anatomical_entity	4
XAO:0000081	XAO:0000081	hindlimb region	Xenopus_anatomical_entity	4
XAO:0000082	XAO:0000082	circumblastoporal collar	Xenopus_anatomical_entity	4
XAO:0000083	XAO:0000083	involuted dorsal mesoderm	Xenopus_anatomical_entity	4
XAO:0000084	XAO:0000084	involuted ventral mesoderm	Xenopus_anatomical_entity	4
XAO:0000085	XAO:0000085	intermediate mesoderm	Xenopus_anatomical_entity	4
XAO:0000087	XAO:0000087	tail region	Xenopus_anatomical_entity	4
XAO:0000088	XAO:0000088	upper blastopore lip	Xenopus_anatomical_entity	4
XAO:0000089	XAO:0000089	lower blastopore lip	Xenopus_anatomical_entity	4
XAO:0000091	XAO:0000091	head endoderm	Xenopus_anatomical_entity	4
XAO:0000092	XAO:0000092	archenteron	Xenopus_anatomical_entity	4
XAO:0000093	XAO:0000093	archenteron floor	Xenopus_anatomical_entity	4
XAO:0000094	XAO:0000094	archenteron roof	Xenopus_anatomical_entity	4
XAO:0000096	XAO:0000096	pharyngeal arch	Xenopus_anatomical_entity	4
XAO:0000101	XAO:0000101	liver diverticulum	Xenopus_anatomical_entity	4
XAO:0000103	XAO:0000103	midgut	Xenopus_anatomical_entity	4
XAO:0000104	XAO:0000104	hindgut	Xenopus_anatomical_entity	4
XAO:0000105	XAO:0000105	pharyngeal cavity	Xenopus_anatomical_entity	4
XAO:0000106	XAO:0000106	post-anal gut	Xenopus_anatomical_entity	4
XAO:0000107	XAO:0000107	tail bud	Xenopus_anatomical_entity	4
XAO:0000108	XAO:0000108	chordoneural hinge	Xenopus_anatomical_entity	4
XAO:0000109	XAO:0000109	posterior wall of neurenteric canal	Xenopus_anatomical_entity	4
XAO:0000110	XAO:0000110	glomeral mesenchyme	Xenopus_anatomical_entity	4
XAO:0000123	XAO:0000123	bone marrow	Xenopus_anatomical_entity	4
XAO:0000126	XAO:0000126	oral cavity	Xenopus_anatomical_entity	4
XAO:0000127	XAO:0000127	esophagus	Xenopus_anatomical_entity	4
XAO:0000130	XAO:0000130	small intestine	Xenopus_anatomical_entity	4
XAO:0000131	XAO:0000131	large intestine	Xenopus_anatomical_entity	4
XAO:0000135	XAO:0000135	gall bladder	Xenopus_anatomical_entity	4
XAO:0000136	XAO:0000136	pancreas	Xenopus_anatomical_entity	4
XAO:0000137	XAO:0000137	exocrine pancreas	Xenopus_anatomical_entity	4
XAO:0000144	XAO:0000144	ureter	Xenopus_anatomical_entity	4
XAO:0000146	XAO:0000146	glomerulus	Xenopus_anatomical_entity	4
XAO:0000148	XAO:0000148	mesonephric tubule	Xenopus_anatomical_entity	4
XAO:0000153	XAO:0000153	urethra	Xenopus_anatomical_entity	4
XAO:0000155	XAO:0000155	male genitalia	Xenopus_anatomical_entity	4
XAO:0000156	XAO:0000156	female genitalia	Xenopus_anatomical_entity	4
XAO:0000159	XAO:0000159	islets of Langerhans	Xenopus_anatomical_entity	4
XAO:0000160	XAO:0000160	pineal gland	Xenopus_anatomical_entity	4
XAO:0000162	XAO:0000162	thyroid	Xenopus_anatomical_entity	4
XAO:0000163	XAO:0000163	thymus	Xenopus_anatomical_entity	4
XAO:0000165	XAO:0000165	adrenal cortex	Xenopus_anatomical_entity	4
XAO:0000166	XAO:0000166	adrenal medulla	Xenopus_anatomical_entity	4
XAO:0000167	XAO:0000167	parathyroid	Xenopus_anatomical_entity	4
XAO:0000172	XAO:0000172	muscle	Xenopus_anatomical_entity	4
XAO:0000181	XAO:0000181	globe	Xenopus_anatomical_entity	4
XAO:0000182	XAO:0000182	conjunctiva	Xenopus_anatomical_entity	4
XAO:0000183	XAO:0000183	sclera	Xenopus_anatomical_entity	4
XAO:0000185	XAO:0000185	iris	Xenopus_anatomical_entity	4
XAO:0000186	XAO:0000186	ciliary body	Xenopus_anatomical_entity	4
XAO:0000187	XAO:0000187	dorsolateral placode region	Xenopus_anatomical_entity	4
XAO:0000193	XAO:0000193	osseous labyrinth	Xenopus_anatomical_entity	4
XAO:0000197	XAO:0000197	lagena	Xenopus_anatomical_entity	4
XAO:0000198	XAO:0000198	semicircular canal	Xenopus_anatomical_entity	4
XAO:0000199	XAO:0000199	vestibule	Xenopus_anatomical_entity	4
XAO:0000202	XAO:0000202	animal hemisphere	Xenopus_anatomical_entity	4
XAO:0000205	XAO:0000205	axial mesoderm	Xenopus_anatomical_entity	4
XAO:0000207	XAO:0000207	blastocoel roof	Xenopus_anatomical_entity	4
XAO:0000208	XAO:0000208	blastopore	Xenopus_anatomical_entity	4
XAO:0000209	XAO:0000209	ganglion	Xenopus_anatomical_entity	4
XAO:0000213	XAO:0000213	auditory tube	Xenopus_anatomical_entity	4
XAO:0000217	XAO:0000217	dermis	Xenopus_anatomical_entity	4
XAO:0000218	XAO:0000218	appendage	Xenopus_anatomical_entity	4
XAO:0000220	XAO:0000220	dermatome	Xenopus_anatomical_entity	4
XAO:0000224	XAO:0000224	vegetal part, early involuting	Xenopus_anatomical_entity	4
XAO:0000226	XAO:0000226	equatorial belt	Xenopus_anatomical_entity	4
XAO:0000228	XAO:0000228	optic vesicle	Xenopus_anatomical_entity	4
XAO:0000229	XAO:0000229	fasciculated network of fibrils	Xenopus_anatomical_entity	4
XAO:0000230	XAO:0000230	follicle cell	Xenopus_anatomical_entity	4
XAO:0000231	XAO:0000231	follicle layer	Xenopus_anatomical_entity	4
XAO:0000232	XAO:0000232	foregut	Xenopus_anatomical_entity	4
XAO:0000233	XAO:0000233	germ plasm	Xenopus_anatomical_entity	4
XAO:0000235	XAO:0000235	cardiac mesoderm	Xenopus_anatomical_entity	4
XAO:0000236	XAO:0000236	duodenum	Xenopus_anatomical_entity	4
XAO:0000237	XAO:0000237	ileum	Xenopus_anatomical_entity	4
XAO:0000238	XAO:0000238	rectum	Xenopus_anatomical_entity	4
XAO:0000243	XAO:0000243	colon	Xenopus_anatomical_entity	4
XAO:0000244	XAO:0000244	cloaca	Xenopus_anatomical_entity	4
XAO:0000246	XAO:0000246	myocoelic slit	Xenopus_anatomical_entity	4
XAO:0000248	XAO:0000248	neural groove	Xenopus_anatomical_entity	4
XAO:0000249	XAO:0000249	neural plate	Xenopus_anatomical_entity	4
XAO:0000250	XAO:0000250	posterior neural tube	Xenopus_anatomical_entity	4
XAO:0000252	XAO:0000252	neurocoel	Xenopus_anatomical_entity	4
XAO:0000257	XAO:0000257	oral evagination	Xenopus_anatomical_entity	4
XAO:0000259	XAO:0000259	paraxial mesoderm	Xenopus_anatomical_entity	4
XAO:0000260	XAO:0000260	perivitelline space	Xenopus_anatomical_entity	4
XAO:0000261	XAO:0000261	pigment layer	Xenopus_anatomical_entity	4
XAO:0000262	XAO:0000262	polar body	Xenopus_anatomical_entity	4
XAO:0000266	XAO:0000266	retinal layer	Xenopus_anatomical_entity	4
XAO:0000269	XAO:0000269	mouth primordium	Xenopus_anatomical_entity	4
XAO:0000270	XAO:0000270	sensorial layer of neurectoderm	Xenopus_anatomical_entity	4
XAO:0000271	XAO:0000271	somatic layer of lateral plate mesoderm	Xenopus_anatomical_entity	4
XAO:0000272	XAO:0000272	Jacobson's organ	Xenopus_anatomical_entity	4
XAO:0000275	XAO:0000275	olfactory pit	Xenopus_anatomical_entity	4
XAO:0000276	XAO:0000276	splanchnic layer of lateral plate mesoderm	Xenopus_anatomical_entity	4
XAO:0000277	XAO:0000277	choana	Xenopus_anatomical_entity	4
XAO:0000278	XAO:0000278	animal part, late involuting	Xenopus_anatomical_entity	4
XAO:0000280	XAO:0000280	vegetal hemisphere	Xenopus_anatomical_entity	4
XAO:0000281	XAO:0000281	vegetal yolk mass	Xenopus_anatomical_entity	4
XAO:0000282	XAO:0000282	visceral pouch	Xenopus_anatomical_entity	4
XAO:0000283	XAO:0000283	pupil	Xenopus_anatomical_entity	4
XAO:0000285	XAO:0000285	pronephric nephron	Xenopus_anatomical_entity	4
XAO:0000286	XAO:0000286	late proximal tubule	Xenopus_anatomical_entity	4
XAO:0000287	XAO:0000287	early distal tubule	Xenopus_anatomical_entity	4
XAO:0000288	XAO:0000288	early proximal tubule	Xenopus_anatomical_entity	4
XAO:0000289	XAO:0000289	late distal tubule	Xenopus_anatomical_entity	4
XAO:0000292	XAO:0000292	mesonephric nephron	Xenopus_anatomical_entity	4
XAO:0000294	XAO:0000294	blastocoel	Xenopus_anatomical_entity	4
XAO:0000295	XAO:0000295	central endoderm	Xenopus_anatomical_entity	4
XAO:0000305	XAO:0000305	cranial placode	Xenopus_anatomical_entity	4
XAO:0000306	XAO:0000306	floor plate	Xenopus_anatomical_entity	4
XAO:0000307	XAO:0000307	anterior neural tube	Xenopus_anatomical_entity	4
XAO:0000309	XAO:0000309	marginal zone (sensu neural)	Xenopus_anatomical_entity	4
XAO:0000310	XAO:0000310	anterior neural fold	Xenopus_anatomical_entity	4
XAO:0000311	XAO:0000311	lateral plate mesoderm	Xenopus_anatomical_entity	4
XAO:0000315	XAO:0000315	myotome	Xenopus_anatomical_entity	4
XAO:0000316	XAO:0000316	epicardium	Xenopus_anatomical_entity	4
XAO:0000318	XAO:0000318	glomus	Xenopus_anatomical_entity	4
XAO:0000319	XAO:0000319	trunk neural crest	Xenopus_anatomical_entity	4
XAO:0000320	XAO:0000320	sensorial layer	Xenopus_anatomical_entity	4
XAO:0000324	XAO:0000324	hypobranchial placode	Xenopus_anatomical_entity	4
XAO:0000326	XAO:0000326	left spleen primordium	Xenopus_anatomical_entity	4
XAO:0000328	XAO:0000328	spleen	Xenopus_anatomical_entity	4
XAO:0000337	XAO:0000337	endocardial tube	Xenopus_anatomical_entity	4
XAO:0000374	XAO:0000374	dorsal lymph space	Xenopus_anatomical_entity	4
XAO:0000375	XAO:0000375	lymph vessel	Xenopus_anatomical_entity	4
XAO:0000381	XAO:0000381	mesonephric sinus	Xenopus_anatomical_entity	4
XAO:0000385	XAO:0000385	pronephric sinus	Xenopus_anatomical_entity	4
XAO:0000397	XAO:0000397	sclerotome	Xenopus_anatomical_entity	4
XAO:0000401	XAO:0000401	sclerotomal cartilage	Xenopus_anatomical_entity	4
XAO:0000415	XAO:0000415	notochordal sheath	Xenopus_anatomical_entity	4
XAO:0000430	XAO:0000430	Rathke's pouch	Xenopus_anatomical_entity	4
XAO:0000439	XAO:0000439	filter chamber	Xenopus_anatomical_entity	4
XAO:0000444	XAO:0000444	thyroid primordium	Xenopus_anatomical_entity	4
XAO:0000445	XAO:0000445	taste bud	Xenopus_anatomical_entity	4
XAO:0000446	XAO:0000446	tongue	Xenopus_anatomical_entity	4
XAO:0000452	XAO:0000452	ultimobranchial body	Xenopus_anatomical_entity	4
XAO:0000454	XAO:0000454	liver parenchyme	Xenopus_anatomical_entity	4
XAO:0000455	XAO:0000455	biliary tree	Xenopus_anatomical_entity	4
XAO:0000457	XAO:0000457	pyloric sphincter	Xenopus_anatomical_entity	4
XAO:0000461	XAO:0000461	trunk placode	Xenopus_anatomical_entity	4
XAO:0000474	XAO:0000474	choroid fissure	Xenopus_anatomical_entity	4
XAO:0000475	XAO:0000475	optic stalk	Xenopus_anatomical_entity	4
XAO:0001001	XAO:0001001	cranial neural crest	Xenopus_anatomical_entity	4
XAO:0001002	XAO:0001002	lung primordium	Xenopus_anatomical_entity	4
XAO:0001011	XAO:0001011	blood vessel	Xenopus_anatomical_entity	4
XAO:0001012	XAO:0001012	Stirnorgan	Xenopus_anatomical_entity	4
XAO:0001015	XAO:0001015	rectal diverticulum	Xenopus_anatomical_entity	4
XAO:0001017	XAO:0001017	connective tissue	Xenopus_anatomical_entity	4
XAO:0001018	XAO:0001018	anterior lymph sac	Xenopus_anatomical_entity	4
XAO:0001020	XAO:0001020	elastica externa	Xenopus_anatomical_entity	4
XAO:0001102	XAO:0001102	second pancreatic bud	Xenopus_anatomical_entity	4
XAO:0001103	XAO:0001103	ventral pancreatic bud	Xenopus_anatomical_entity	4
XAO:0002000	XAO:0002000	pronephric kidney	Xenopus_anatomical_entity	4
XAO:0003002	XAO:0003002	anatomical system	Xenopus_anatomical_entity	4
XAO:0003014	XAO:0003014	pigment cell	Xenopus_anatomical_entity	4
XAO:0003015	XAO:0003015	myoblast	Xenopus_anatomical_entity	4
XAO:0003023	XAO:0003023	neuron	Xenopus_anatomical_entity	4
XAO:0003024	XAO:0003024	head	Xenopus_anatomical_entity	4
XAO:0003025	XAO:0003025	trunk	Xenopus_anatomical_entity	4
XAO:0003026	XAO:0003026	tail	Xenopus_anatomical_entity	4
XAO:0003027	XAO:0003027	limb	Xenopus_anatomical_entity	4
XAO:0003028	XAO:0003028	surface structure	Xenopus_anatomical_entity	4
XAO:0003029	XAO:0003029	mouth	Xenopus_anatomical_entity	4
XAO:0003033	XAO:0003033	nostril	Xenopus_anatomical_entity	4
XAO:0003038	XAO:0003038	simple organ	Xenopus_anatomical_entity	4
XAO:0003039	XAO:0003039	compound organ component	Xenopus_anatomical_entity	4
XAO:0003043	XAO:0003043	primordium	Xenopus_anatomical_entity	4
XAO:0003045	XAO:0003045	epithelium	Xenopus_anatomical_entity	4
XAO:0003046	XAO:0003046	mesenchyme	Xenopus_anatomical_entity	4
XAO:0003047	XAO:0003047	nerve	Xenopus_anatomical_entity	4
XAO:0003049	XAO:0003049	adipose tissue	Xenopus_anatomical_entity	4
XAO:0003051	XAO:0003051	anterior dorsal lateral plate region	Xenopus_anatomical_entity	4
XAO:0003054	XAO:0003054	stem cell	Xenopus_anatomical_entity	4
XAO:0003088	XAO:0003088	seminiferous tubule	Xenopus_anatomical_entity	4
XAO:0003098	XAO:0003098	cerebellum	Xenopus_anatomical_entity	4
XAO:0003099	XAO:0003099	fourth ventricle	Xenopus_anatomical_entity	4
XAO:0003100	XAO:0003100	medulla oblongata	Xenopus_anatomical_entity	4
XAO:0003102	XAO:0003102	transverse process	Xenopus_anatomical_entity	4
XAO:0003103	XAO:0003103	claw	Xenopus_anatomical_entity	4
XAO:0003144	XAO:0003144	amphibian papilla	Xenopus_anatomical_entity	4
XAO:0003145	XAO:0003145	basilar papilla	Xenopus_anatomical_entity	4
XAO:0003148	XAO:0003148	germ line cell	Xenopus_anatomical_entity	4
XAO:0003155	XAO:0003155	lymphocyte	Xenopus_anatomical_entity	4
XAO:0003160	XAO:0003160	anatomical cluster	Xenopus_anatomical_entity	4
XAO:0003163	XAO:0003163	basal lamina	Xenopus_anatomical_entity	4
XAO:0003164	XAO:0003164	solid compound organ	Xenopus_anatomical_entity	4
XAO:0003165	XAO:0003165	cavitated compound organ	Xenopus_anatomical_entity	4
XAO:0003178	XAO:0003178	dorsal hyoid arch skeleton	Xenopus_anatomical_entity	4
XAO:0003179	XAO:0003179	ventral hyoid arch skeleton	Xenopus_anatomical_entity	4
XAO:0003204	XAO:0003204	neural tube	Xenopus_anatomical_entity	4
XAO:0003206	XAO:0003206	podocyte	Xenopus_anatomical_entity	4
XAO:0003215	XAO:0003215	photoreceptor layer	Xenopus_anatomical_entity	4
XAO:0003216	XAO:0003216	retinal neural layer	Xenopus_anatomical_entity	4
XAO:0003218	XAO:0003218	retinal outer plexiform layer	Xenopus_anatomical_entity	4
XAO:0003219	XAO:0003219	retinal outer nuclear layer	Xenopus_anatomical_entity	4
XAO:0003220	XAO:0003220	optic fiber layer	Xenopus_anatomical_entity	4
XAO:0003221	XAO:0003221	retinal inner nuclear layer	Xenopus_anatomical_entity	4
XAO:0003222	XAO:0003222	inner limiting membrane	Xenopus_anatomical_entity	4
XAO:0003223	XAO:0003223	retinal ganglion cell layer	Xenopus_anatomical_entity	4
XAO:0003224	XAO:0003224	outer limiting membrane	Xenopus_anatomical_entity	4
XAO:0003225	XAO:0003225	retinal inner plexiform layer	Xenopus_anatomical_entity	4
XAO:0003226	XAO:0003226	optic tectum	Xenopus_anatomical_entity	4
XAO:0003227	XAO:0003227	pharynx	Xenopus_anatomical_entity	4
XAO:0003231	XAO:0003231	absorptive cell	Xenopus_anatomical_entity	4
XAO:0003232	XAO:0003232	acid secreting cell	Xenopus_anatomical_entity	4
XAO:0003233	XAO:0003233	acinar cell	Xenopus_anatomical_entity	4
XAO:0003234	XAO:0003234	alkali secreting cell	Xenopus_anatomical_entity	4
XAO:0003235	XAO:0003235	barrier cell	Xenopus_anatomical_entity	4
XAO:0003236	XAO:0003236	barrier epithelial cell	Xenopus_anatomical_entity	4
XAO:0003237	XAO:0003237	cementoblast	Xenopus_anatomical_entity	4
XAO:0003238	XAO:0003238	chondroblast	Xenopus_anatomical_entity	4
XAO:0003239	XAO:0003239	circulating cell	Xenopus_anatomical_entity	4
XAO:0003240	XAO:0003240	digestive enzyme secreting cell	Xenopus_anatomical_entity	4
XAO:0003245	XAO:0003245	ectodermal cell	Xenopus_anatomical_entity	4
XAO:0003246	XAO:0003246	electrically active cell	Xenopus_anatomical_entity	4
XAO:0003247	XAO:0003247	endocrine cell	Xenopus_anatomical_entity	4
XAO:0003248	XAO:0003248	endodermal cell	Xenopus_anatomical_entity	4
XAO:0003249	XAO:0003249	epithelial cell	Xenopus_anatomical_entity	4
XAO:0003250	XAO:0003250	exocrine cell	Xenopus_anatomical_entity	4
XAO:0003251	XAO:0003251	hatching gland cell	Xenopus_anatomical_entity	4
XAO:0003252	XAO:0003252	keratin accumulating cell	Xenopus_anatomical_entity	4
XAO:0003253	XAO:0003253	ligament cell	Xenopus_anatomical_entity	4
XAO:0003254	XAO:0003254	Merkel cell	Xenopus_anatomical_entity	4
XAO:0003255	XAO:0003255	mesodermal cell	Xenopus_anatomical_entity	4
XAO:0003256	XAO:0003256	mucus secreting cell	Xenopus_anatomical_entity	4
XAO:0003257	XAO:0003257	myelin accumulating cell	Xenopus_anatomical_entity	4
XAO:0003258	XAO:0003258	neuromast mantle cell	Xenopus_anatomical_entity	4
XAO:0003259	XAO:0003259	neuromast support cell	Xenopus_anatomical_entity	4
XAO:0003260	XAO:0003260	nucleate erythrocyte	Xenopus_anatomical_entity	4
XAO:0003261	XAO:0003261	olfactory epithelial support cell	Xenopus_anatomical_entity	4
XAO:0003262	XAO:0003262	oxygen accumulating cell	Xenopus_anatomical_entity	4
XAO:0003263	XAO:0003263	paracrine cell	Xenopus_anatomical_entity	4
XAO:0003264	XAO:0003264	pericyte	Xenopus_anatomical_entity	4
XAO:0003268	XAO:0003268	cardiac progenitor cell	Xenopus_anatomical_entity	4
XAO:0004000	XAO:0004000	duct	Xenopus_anatomical_entity	4
XAO:0004002	XAO:0004002	lateral line	Xenopus_anatomical_entity	4
XAO:0004022	XAO:0004022	chondrogenic condensation	Xenopus_anatomical_entity	4
XAO:0004027	XAO:0004027	extracellular matrix	Xenopus_anatomical_entity	4
XAO:0004045	XAO:0004045	odontogenic papilla	Xenopus_anatomical_entity	4
XAO:0004057	XAO:0004057	tail tip	Xenopus_anatomical_entity	4
XAO:0004059	XAO:0004059	regenerating tissue	Xenopus_anatomical_entity	4
XAO:0004061	XAO:0004061	dorsal fin margin	Xenopus_anatomical_entity	4
XAO:0004065	XAO:0004065	ventral fin margin	Xenopus_anatomical_entity	4
XAO:0004066	XAO:0004066	vegetal endoderm	Xenopus_anatomical_entity	4
XAO:0004067	XAO:0004067	suprablastoporal endoderm	Xenopus_anatomical_entity	4
XAO:0004068	XAO:0004068	sub-blastoporal endoderm	Xenopus_anatomical_entity	4
XAO:0004069	XAO:0004069	migratory neural crest cell	Xenopus_anatomical_entity	4
XAO:0004070	XAO:0004070	hypothalamus	Xenopus_anatomical_entity	4
XAO:0004071	XAO:0004071	optic chiasm	Xenopus_anatomical_entity	4
XAO:0004072	XAO:0004072	suprachiasmatic nucleus	Xenopus_anatomical_entity	4
XAO:0004074	XAO:0004074	intersomitic region	Xenopus_anatomical_entity	4
XAO:0004079	XAO:0004079	rhombomere	Xenopus_anatomical_entity	4
XAO:0004086	XAO:0004086	presumptive midbrain-hindbrain boundary	Xenopus_anatomical_entity	4
XAO:0004087	XAO:0004087	neural fold	Xenopus_anatomical_entity	4
