name	term_id	term_name	term_namespace	term_distance
MESH:D005767	MESH:D005767	Gastrointestinal Diseases	CTD_diseases	2
MESH:D005832	MESH:D005832	Genital Diseases, Male	CTD_diseases	2
MESH:D006058	MESH:D006058	Gonadal Disorders	CTD_diseases	2
MESH:D006086	MESH:D006086	Graft vs Host Disease	CTD_diseases	2
MESH:D006222	MESH:D006222	Hamartoma	CTD_diseases	2
MESH:D006226	MESH:D006226	Hand Deformities	CTD_diseases	2
MESH:D006230	MESH:D006230	Hand Injuries	CTD_diseases	2
MESH:D006259	MESH:D006259	Craniocerebral Trauma	CTD_diseases	2
MESH:D006331	MESH:D006331	Heart Diseases	CTD_diseases	2
MESH:D006357	MESH:D006357	Heartwater Disease	CTD_diseases	2
MESH:D006373	MESH:D006373	Helminthiasis	CTD_diseases	2
MESH:D006402	MESH:D006402	Hematologic Diseases	CTD_diseases	2
MESH:D006520	MESH:D006520	Hepatitis, Animal	CTD_diseases	2
MESH:D006524	MESH:D006524	Hepatitis, Viral, Animal	CTD_diseases	2
MESH:D006525	MESH:D006525	Hepatitis, Viral, Human	CTD_diseases	2
MESH:D006610	MESH:D006610	High Pressure Neurological Syndrome	CTD_diseases	2
MESH:D006734	MESH:D006734	Horse Diseases	CTD_diseases	2
MESH:D006967	MESH:D006967	Hypersensitivity	CTD_diseases	2
MESH:D007153	MESH:D007153	Immunologic Deficiency Syndromes	CTD_diseases	2
MESH:D007160	MESH:D007160	Immunoproliferative Disorders	CTD_diseases	2
MESH:D007174	MESH:D007174	Impulse Control Disorders	CTD_diseases	2
MESH:D007222	MESH:D007222	Inert Gas Narcosis	CTD_diseases	2
MESH:D007232	MESH:D007232	Infant, Newborn, Diseases	CTD_diseases	2
MESH:D007239	MESH:D007239	Infection	CTD_diseases	2
MESH:D007411	MESH:D007411	Intestinal Diseases, Parasitic	CTD_diseases	2
MESH:D007571	MESH:D007571	Jaw Diseases	CTD_diseases	2
MESH:D007592	MESH:D007592	Joint Diseases	CTD_diseases	2
MESH:D007639	MESH:D007639	Keratoconjunctivitis, Infectious	CTD_diseases	2
MESH:D007757	MESH:D007757	Laboratory Infection	CTD_diseases	2
MESH:D007766	MESH:D007766	Lacrimal Apparatus Diseases	CTD_diseases	2
MESH:D007794	MESH:D007794	Lameness, Animal	CTD_diseases	2
MESH:D007818	MESH:D007818	Laryngeal Diseases	CTD_diseases	2
MESH:D007869	MESH:D007869	Leg Injuries	CTD_diseases	2
MESH:D007905	MESH:D007905	Lens Diseases	CTD_diseases	2
MESH:D008107	MESH:D008107	Liver Diseases	CTD_diseases	2
MESH:D008109	MESH:D008109	Liver Diseases, Parasitic	CTD_diseases	2
MESH:D008171	MESH:D008171	Lung Diseases	CTD_diseases	2
MESH:D008174	MESH:D008174	Lung Diseases, Parasitic	CTD_diseases	2
MESH:D008206	MESH:D008206	Lymphatic Diseases	CTD_diseases	2
MESH:D008587	MESH:D008587	Meningitis, Viral	CTD_diseases	2
MESH:D008659	MESH:D008659	Metabolic Diseases	CTD_diseases	2
MESH:D009059	MESH:D009059	Mouth Diseases	CTD_diseases	2
MESH:D009104	MESH:D009104	Multiple Trauma	CTD_diseases	2
MESH:D009135	MESH:D009135	Muscular Diseases	CTD_diseases	2
MESH:D009137	MESH:D009137	Muscular Dystrophy, Animal	CTD_diseases	2
MESH:D009139	MESH:D009139	Musculoskeletal Abnormalities	CTD_diseases	2
MESH:D009181	MESH:D009181	Mycoses	CTD_diseases	2
MESH:D009234	MESH:D009234	Myxomatosis, Infectious	CTD_diseases	2
MESH:D009370	MESH:D009370	Neoplasms by Histologic Type	CTD_diseases	2
MESH:D009371	MESH:D009371	Neoplasms by Site	CTD_diseases	2
MESH:D009374	MESH:D009374	Neoplasms, Experimental	CTD_diseases	2
MESH:D009376	MESH:D009376	Neoplasms, Hormone-Dependent	CTD_diseases	2
MESH:D009378	MESH:D009378	Neoplasms, Multiple Primary	CTD_diseases	2
MESH:D009381	MESH:D009381	Neoplasms, Radiation-Induced	CTD_diseases	2
MESH:D009385	MESH:D009385	Neoplastic Processes	CTD_diseases	2
MESH:D009386	MESH:D009386	Neoplastic Syndromes, Hereditary	CTD_diseases	2
MESH:D009421	MESH:D009421	Nervous System Malformations	CTD_diseases	2
MESH:D009423	MESH:D009423	Nervous System Neoplasms	CTD_diseases	2
MESH:D009461	MESH:D009461	Neurologic Manifestations	CTD_diseases	2
MESH:D009468	MESH:D009468	Neuromuscular Diseases	CTD_diseases	2
MESH:D009497	MESH:D009497	Neurotic Disorders	CTD_diseases	2
MESH:D009668	MESH:D009668	Nose Diseases	CTD_diseases	2
MESH:D009748	MESH:D009748	Nutrition Disorders	CTD_diseases	2
MESH:D009783	MESH:D009783	Dermatitis, Occupational	CTD_diseases	2
MESH:D009798	MESH:D009798	Ocular Hypertension	CTD_diseases	2
MESH:D009894	MESH:D009894	Opportunistic Infections	CTD_diseases	2
MESH:D009901	MESH:D009901	Optic Nerve Diseases	CTD_diseases	2
MESH:D009916	MESH:D009916	Orbital Diseases	CTD_diseases	2
MESH:D010039	MESH:D010039	Otorhinolaryngologic Neoplasms	CTD_diseases	2
MESH:D010182	MESH:D010182	Pancreatic Diseases	CTD_diseases	2
MESH:D010257	MESH:D010257	Paraneoplastic Syndromes	CTD_diseases	2
MESH:D010273	MESH:D010273	Parasitic Diseases, Animal	CTD_diseases	2
MESH:D010279	MESH:D010279	Parathyroid Diseases	CTD_diseases	2
MESH:D010283	MESH:D010283	Paratuberculosis	CTD_diseases	2
MESH:D010319	MESH:D010319	Parturient Paresis	CTD_diseases	2
MESH:D010335	MESH:D010335	Pathologic Processes	CTD_diseases	2
MESH:D010532	MESH:D010532	Peritoneal Diseases	CTD_diseases	2
MESH:D010554	MESH:D010554	Personality Disorders	CTD_diseases	2
MESH:D010608	MESH:D010608	Pharyngeal Diseases	CTD_diseases	2
MESH:D010900	MESH:D010900	Pituitary Diseases	CTD_diseases	2
MESH:D010995	MESH:D010995	Pleural Diseases	CTD_diseases	2
MESH:D011002	MESH:D011002	Pleuropneumonia, Contagious	CTD_diseases	2
MESH:D011009	MESH:D011009	Pneumoconiosis	CTD_diseases	2
MESH:D011024	MESH:D011024	Pneumonia, Viral	CTD_diseases	2
MESH:D011041	MESH:D011041	Poisoning	CTD_diseases	2
MESH:D011230	MESH:D011230	Precancerous Conditions	CTD_diseases	2
MESH:D011248	MESH:D011248	Pregnancy Complications	CTD_diseases	2
MESH:D011249	MESH:D011249	Pregnancy Complications, Cardiovascular	CTD_diseases	2
MESH:D011252	MESH:D011252	Pregnancy Complications, Neoplastic	CTD_diseases	2
MESH:D011528	MESH:D011528	Protozoan Infections	CTD_diseases	2
MESH:D011557	MESH:D011557	Pseudorabies	CTD_diseases	2
MESH:D011681	MESH:D011681	Pupil Disorders	CTD_diseases	2
MESH:D011696	MESH:D011696	Purpura, Thrombocytopenic	CTD_diseases	2
MESH:D011832	MESH:D011832	Radiation Injuries	CTD_diseases	2
MESH:D012030	MESH:D012030	Refractive Errors	CTD_diseases	2
MESH:D012120	MESH:D012120	Respiration Disorders	CTD_diseases	2
MESH:D012130	MESH:D012130	Respiratory Hypersensitivity	CTD_diseases	2
MESH:D012141	MESH:D012141	Respiratory Tract Infections	CTD_diseases	2
MESH:D012142	MESH:D012142	Respiratory Tract Neoplasms	CTD_diseases	2
MESH:D012148	MESH:D012148	Restless Legs Syndrome	CTD_diseases	2
MESH:D012164	MESH:D012164	Retinal Diseases	CTD_diseases	2
MESH:D012188	MESH:D012188	Retropneumoperitoneum	CTD_diseases	2
MESH:D012216	MESH:D012216	Rheumatic Diseases	CTD_diseases	2
MESH:D012301	MESH:D012301	Rinderpest	CTD_diseases	2
MESH:D012327	MESH:D012327	RNA Virus Infections	CTD_diseases	2
MESH:D012376	MESH:D012376	Rodent Diseases	CTD_diseases	2
MESH:D012421	MESH:D012421	Rupture	CTD_diseases	2
MESH:D012481	MESH:D012481	Salmonella Infections, Animal	CTD_diseases	2
MESH:D012652	MESH:D012652	Self Mutilation	CTD_diseases	2
MESH:D012749	MESH:D012749	Sexually Transmitted Diseases	CTD_diseases	2
MESH:D012757	MESH:D012757	Sheep Diseases	CTD_diseases	2
MESH:D012774	MESH:D012774	Shock, Traumatic	CTD_diseases	2
MESH:D012816	MESH:D012816	Signs and Symptoms	CTD_diseases	2
MESH:D012871	MESH:D012871	Skin Diseases	CTD_diseases	2
MESH:C535530	MESH:C535530	Interferon gamma, receptor 1, deficiency	CTD_diseases	2
MESH:C535736	MESH:C535736	Encephalocraniocutaneous lipomatosis	CTD_diseases	2
MESH:C535780	MESH:C535780	Spondylocarpotarsal synostosis	CTD_diseases	2
MESH:C535809	MESH:C535809	Mollica Pavone Antener syndrome	CTD_diseases	2
MESH:C535875	MESH:C535875	Roy Maroteaux Kremp syndrome	CTD_diseases	2
MESH:C535908	MESH:C535908	Marcus Gunn phenomenon	CTD_diseases	2
MESH:C535984	MESH:C535984	Congenital bilateral aplasia of vas deferens	CTD_diseases	2
MESH:C536062	MESH:C536062	Hernandez Fragoso syndrome	CTD_diseases	2
MESH:C536897	MESH:C536897	Tang Hsi Ryu syndrome	CTD_diseases	2
MESH:C536984	MESH:C536984	MORM syndrome	CTD_diseases	2
MESH:C537254	MESH:C537254	Hemorrhagic shock and encephalopathy syndrome	CTD_diseases	2
MESH:C537335	MESH:C537335	Siegler Brewer Carey syndrome	CTD_diseases	2
MESH:C537394	MESH:C537394	Neuronal intestinal pseudoobstruction	CTD_diseases	2
MESH:C537849	MESH:C537849	Norrie disease	CTD_diseases	2
MESH:C537851	MESH:C537851	Novak syndrome	CTD_diseases	2
MESH:C562707	MESH:C562707	ACTH Deficiency, Isolated	CTD_diseases	2
MESH:C563413	MESH:C563413	Hydrocephalus, Skeletal Anomalies, and Mental Disturbance	CTD_diseases	2
MESH:C563423	MESH:C563423	Proprotein Convertase 1 3 Deficiency	CTD_diseases	2
MESH:C563515	MESH:C563515	Neutrophil Chemotactic Response	CTD_diseases	2
MESH:C563517	MESH:C563517	Neuropathy, Hereditary Sensorimotor, with Upper Motor Neuron, Visual Pathway and Autonomic Disturban	CTD_diseases	2
MESH:C563734	MESH:C563734	Chromosome 18 Pericentric Inversion	CTD_diseases	2
MESH:C564066	MESH:C564066	Radiation Sensitivity of Natural Killer Activity	CTD_diseases	2
MESH:C564505	MESH:C564505	Epilepsy, X-Linked, with Variable Learning Disabilities and Behavior Disorders	CTD_diseases	2
MESH:C564678	MESH:C564678	Spongiform Encephalopathy with Neuropsychiatric Features	CTD_diseases	2
MESH:C564839	MESH:C564839	Retinohepatoendocrinologic Syndrome	CTD_diseases	2
MESH:C564878	MESH:C564878	Polyglucosan Body Disease, Adult Form	CTD_diseases	2
MESH:C564954	MESH:C564954	Neurologic Disease, Infantile Multisystem, with Osseous Fragility	CTD_diseases	2
MESH:C565001	MESH:C565001	Fragile Site 16p12	CTD_diseases	2
MESH:C565371	MESH:C565371	Monocyte Chemotactic Disorder	CTD_diseases	2
MESH:C565425	MESH:C565425	Macrosomia Adiposa Congenita	CTD_diseases	2
MESH:C565433	MESH:C565433	Lymphoblastic Transformation, Inhibition of	CTD_diseases	2
MESH:C565768	MESH:C565768	Alpha-Methylacyl-CoA Racemase Deficiency	CTD_diseases	2
MESH:C565786	MESH:C565786	Myoclonic Epilepsy, Congenital Deafness, Macular Dystrophy, and Psychiatric Disorders	CTD_diseases	2
MESH:C565822	MESH:C565822	Congenital Cataracts, Facial Dysmorphism, And Neuropathy	CTD_diseases	2
MESH:C565848	MESH:C565848	Chromosomal Instability with Tissue-Specific Radiosensitivity	CTD_diseases	2
MESH:C565852	MESH:C565852	Chondroitin-6-Sulfaturia, Defective Cellular Immunity, Nephrotic Syndrome	CTD_diseases	2
MESH:C566619	MESH:C566619	Exudative Vitreoretinopathy 4	CTD_diseases	2
MESH:C566918	MESH:C566918	Renal Tubular Acidosis, Distal, With Nephrocalcinosis, Short Stature, Mental Retardation, And Distin	CTD_diseases	2
MESH:C566945	MESH:C566945	Trifunctional Protein Deficiency With Myopathy And Neuropathy	CTD_diseases	2
MESH:C567210	MESH:C567210	Endocrine-Cerebroosteodysplasia	CTD_diseases	2
MESH:D012876	MESH:D012876	Skin Diseases, Parasitic	CTD_diseases	2
MESH:D012893	MESH:D012893	Sleep Disorders	CTD_diseases	2
MESH:D012897	MESH:D012897	Slow Virus Diseases	CTD_diseases	2
MESH:D013001	MESH:D013001	Somatoform Disorders	CTD_diseases	2
MESH:D013119	MESH:D013119	Spinal Cord Injuries	CTD_diseases	2
MESH:D013124	MESH:D013124	Spinal Injuries	CTD_diseases	2
MESH:D013180	MESH:D013180	Sprains and Strains	CTD_diseases	2
MESH:D013231	MESH:D013231	Steatitis	CTD_diseases	2
MESH:D013553	MESH:D013553	Swine Diseases	CTD_diseases	2
MESH:D013705	MESH:D013705	Temporomandibular Joint Disorders	CTD_diseases	2
MESH:D013708	MESH:D013708	Tendon Injuries	CTD_diseases	2
MESH:D013716	MESH:D013716	Tennis Elbow	CTD_diseases	2
MESH:D013896	MESH:D013896	Thoracic Diseases	CTD_diseases	2
MESH:D013898	MESH:D013898	Thoracic Injuries	CTD_diseases	2
MESH:D013959	MESH:D013959	Thyroid Diseases	CTD_diseases	2
MESH:D014076	MESH:D014076	Tooth Diseases	CTD_diseases	2
MESH:D014133	MESH:D014133	Tracheal Diseases	CTD_diseases	2
MESH:D014383	MESH:D014383	Tuberculosis, Endocrine	CTD_diseases	2
MESH:D014401	MESH:D014401	Tuberculosis, Urogenital	CTD_diseases	2
MESH:D014412	MESH:D014412	Tumor Virus Infections	CTD_diseases	2
MESH:D014564	MESH:D014564	Urogenital Abnormalities	CTD_diseases	2
MESH:D014565	MESH:D014565	Urogenital Neoplasms	CTD_diseases	2
MESH:D014570	MESH:D014570	Urologic Diseases	CTD_diseases	2
MESH:D014603	MESH:D014603	Uveal Diseases	CTD_diseases	2
MESH:D014652	MESH:D014652	Vascular Diseases	CTD_diseases	2
MESH:D014685	MESH:D014685	Venereal Tumors, Veterinary	CTD_diseases	2
MESH:D014766	MESH:D014766	Viremia	CTD_diseases	2
MESH:D014786	MESH:D014786	Vision Disorders	CTD_diseases	2
MESH:D014946	MESH:D014946	Wound Infection	CTD_diseases	2
MESH:D014949	MESH:D014949	Wounds, Nonpenetrating	CTD_diseases	2
MESH:D014950	MESH:D014950	Wounds, Penetrating	CTD_diseases	2
MESH:D015047	MESH:D015047	Zoonoses	CTD_diseases	2
MESH:D015422	MESH:D015422	Scleral Diseases	CTD_diseases	2
MESH:D015432	MESH:D015432	Glomerulonephritis, Membranoproliferative	CTD_diseases	2
MESH:D015511	MESH:D015511	Goat Diseases	CTD_diseases	2
MESH:D015597	MESH:D015597	Pregnancy Complications, Parasitic	CTD_diseases	2
MESH:D015619	MESH:D015619	Respiratory System Abnormalities	CTD_diseases	2
MESH:D015673	MESH:D015673	Fatigue Syndrome, Chronic	CTD_diseases	2
MESH:D015674	MESH:D015674	Mammary Neoplasms, Animal	CTD_diseases	2
MESH:D015769	MESH:D015769	Granuloma, Respiratory Tract	CTD_diseases	2
MESH:D015785	MESH:D015785	Eye Diseases, Hereditary	CTD_diseases	2
MESH:D015814	MESH:D015814	Ocular Hypotension	CTD_diseases	2
MESH:D015817	MESH:D015817	Eye Infections	CTD_diseases	2
MESH:D015822	MESH:D015822	Eye Infections, Parasitic	CTD_diseases	2
MESH:D015828	MESH:D015828	Eye Infections, Viral	CTD_diseases	2
MESH:D015835	MESH:D015835	Ocular Motility Disorders	CTD_diseases	2
MESH:D016154	MESH:D016154	Digestive System Fistula	CTD_diseases	2
MESH:D016156	MESH:D016156	Respiratory Tract Fistula	CTD_diseases	2
MESH:D016609	MESH:D016609	Neoplasms, Second Primary	CTD_diseases	2
MESH:D016884	MESH:D016884	Polyendocrinopathies, Autoimmune	CTD_diseases	2
MESH:D017169	MESH:D017169	Neoplasms, Post-Traumatic	CTD_diseases	2
MESH:D017193	MESH:D017193	Skin Diseases, Viral	CTD_diseases	2
MESH:D017695	MESH:D017695	Soft Tissue Injuries	CTD_diseases	2
MESH:D018058	MESH:D018058	Tympanic Membrane Perforation	CTD_diseases	2
MESH:D018376	MESH:D018376	Cardiovascular Abnormalities	CTD_diseases	2
MESH:D018419	MESH:D018419	Primate Diseases	CTD_diseases	2
MESH:D018512	MESH:D018512	Parasitemia	CTD_diseases	2
MESH:D018630	MESH:D018630	Vitreoretinopathy, Proliferative	CTD_diseases	2
MESH:D018640	MESH:D018640	Stomatognathic System Abnormalities	CTD_diseases	2
MESH:D018677	MESH:D018677	Tooth Injuries	CTD_diseases	2
MESH:D018792	MESH:D018792	Encephalitis, Viral	CTD_diseases	2
MESH:D018876	MESH:D018876	Environmental Illness	CTD_diseases	2
MESH:D018882	MESH:D018882	Heat Stress Disorders	CTD_diseases	2
MESH:D018923	MESH:D018923	Persian Gulf Syndrome	CTD_diseases	2
MESH:D019567	MESH:D019567	Back Injuries	CTD_diseases	2
MESH:D019636	MESH:D019636	Neurodegenerative Diseases	CTD_diseases	2
MESH:D019838	MESH:D019838	Neck Injuries	CTD_diseases	2
MESH:D019952	MESH:D019952	Mental Disorders Diagnosed in Childhood	CTD_diseases	2
MESH:D019964	MESH:D019964	Mood Disorders	CTD_diseases	2
MESH:D019965	MESH:D019965	Delirium, Dementia, Amnestic, Cognitive Disorders	CTD_diseases	2
MESH:D019966	MESH:D019966	Substance-Related Disorders	CTD_diseases	2
MESH:D019967	MESH:D019967	Schizophrenia and Disorders with Psychotic Features	CTD_diseases	2
MESH:D019968	MESH:D019968	Sexual and Gender Disorders	CTD_diseases	2
MESH:D020178	MESH:D020178	Sleep Disorders, Circadian Rhythm	CTD_diseases	2
MESH:D020196	MESH:D020196	Trauma, Nervous System	CTD_diseases	2
MESH:D020255	MESH:D020255	Vitreous Detachment	CTD_diseases	2
MESH:D020258	MESH:D020258	Neurotoxicity Syndromes	CTD_diseases	2
MESH:D020274	MESH:D020274	Autoimmune Diseases of the Nervous System	CTD_diseases	2
MESH:D020752	MESH:D020752	Neurocutaneous Syndromes	CTD_diseases	2
MESH:D020763	MESH:D020763	Pathological Conditions, Anatomical	CTD_diseases	2
MESH:D020805	MESH:D020805	Central Nervous System Viral Diseases	CTD_diseases	2
MESH:D020807	MESH:D020807	Central Nervous System Parasitic Infections	CTD_diseases	2
MESH:D021081	MESH:D021081	Chronobiology Disorders	CTD_diseases	2
MESH:D022125	MESH:D022125	Lacerations	CTD_diseases	2
MESH:D025981	MESH:D025981	Hip Injuries	CTD_diseases	2
MESH:D029021	MESH:D029021	Peste-des-Petits-Ruminants	CTD_diseases	2
MESH:D030342	MESH:D030342	Genetic Diseases, Inborn	CTD_diseases	2
MESH:D034081	MESH:D034081	Wasting Disease, Chronic	CTD_diseases	2
MESH:D047489	MESH:D047489	Preconception Injuries	CTD_diseases	2
MESH:D050723	MESH:D050723	Fractures, Bone	CTD_diseases	2
MESH:D050724	MESH:D050724	Fractures, Cartilage	CTD_diseases	2
MESH:D050738	MESH:D050738	Mesomycetozoea Infections	CTD_diseases	2
MESH:D052776	MESH:D052776	Female Urogenital Diseases	CTD_diseases	2
MESH:D053421	MESH:D053421	Hand-Arm Vibration Syndrome	CTD_diseases	2
MESH:D053489	MESH:D053489	Mink Viral Enteritis	CTD_diseases	2
MESH:D053821	MESH:D053821	Cardiovascular Infections	CTD_diseases	2
