ID	Name	Namespace	Distance
UPA00078	biotin biosynthesis	Unipathway	5
UPA00079	menaquinone biosynthesis	Unipathway	6
UPA00080	methanofuran biosynthesis	Unipathway	5
UPA00081	D-galactonate degradation	Unipathway	6
UPA00082	naphthalene degradation	Unipathway	4
UPA00083	3-chlorocatechol degradation	Unipathway	4
UPA00084	phosphatidylglycerol biosynthesis	Unipathway	5
UPA00085	phospholipid metabolism	Unipathway	3
UPA00086	alpha-glycerophosphate cycle	Unipathway	4
UPA00087	5-phospho-alpha-D-ribose 1-diphosphate biosynthesis	Unipathway	4
UPA00088	3,4-dihydroxybenzoate biosynthesis	Unipathway	4
UPA00089	deoxyribonucleotide biosynthesis	Unipathway	3
UPA00090	abscisate biosynthesis	Unipathway	5
UPA00091	photosynthesis	Unipathway	3
UPA00094	fatty acid biosynthesis	Unipathway	4
UPA00096	sulfur metabolism	Unipathway	3
UPA00097	sulfate assimilation	Unipathway	4
UPA00098	L-proline biosynthesis	Unipathway	5
UPA00100	bacilysin biosynthesis	Unipathway	3
UPA00102	gramicidin S biosynthesis	Unipathway	3
UPA00104	creatine biosynthesis	Unipathway	5
UPA00105	xenobiotic degradation	Unipathway	3
UPA00106	nicotine degradation	Unipathway	5
UPA00107	nicotine biosynthesis	Unipathway	5
UPA00109	glycolysis	Unipathway	5
UPA00111	myo-inositol degradation into D-glucuronate	Unipathway	7
UPA00113	UDP-N-acetyl-alpha-D-glucosamine biosynthesis	Unipathway	6
UPA00114	xylan degradation	Unipathway	5
UPA00115	pentose phosphate pathway	Unipathway	5
UPA00116	Calvin cycle	Unipathway	5
UPA00117	carnitine metabolism	Unipathway	4
UPA00118	carnitine biosynthesis	Unipathway	5
UPA00120	prephenate biosynthesis	Unipathway	4
UPA00121	L-phenylalanine biosynthesis	Unipathway	6
UPA00122	L-tyrosine biosynthesis	Unipathway	6
UPA00123	biopolymer modification	Unipathway	3
UPA00124	dTDP-L-rhamnose biosynthesis	Unipathway	5
UPA00125	L-rhamnose metabolism	Unipathway	4
UPA00126	GDP-alpha-D-mannose biosynthesis	Unipathway	6
UPA00127	anthracycline biosynthesis	Unipathway	3
UPA00130	2-(alpha-D-mannosyl)-D-glycerate biosynthesis	Unipathway	5
UPA00131	beta-alanine biosynthesis	Unipathway	6
UPA00132	L-ascorbate biosynthesis	Unipathway	5
UPA00134	L-asparagine biosynthesis	Unipathway	6
UPA00135	L-serine biosynthesis	Unipathway	6
UPA00136	L-cysteine biosynthesis	Unipathway	5
UPA00137	monoterpene degradation	Unipathway	6
UPA00138	gluconeogenesis	Unipathway	5
UPA00139	L-phenylalanine degradation	Unipathway	5
UPA00140	hydrogen sulfide biosynthesis	Unipathway	4
UPA00142	glutathione biosynthesis	Unipathway	3
UPA00143	protein ubiquitination	Unipathway	5
UPA00144	proteasomal ubiquitin-dependent pathway	Unipathway	5
UPA00145	L-arabinose degradation via L-ribulose	Unipathway	6
UPA00146	L-arabinose degradation via L-arabinitol	Unipathway	6
UPA00147	methane degradation	Unipathway	3
UPA00148	adenosylcobalamin biosynthesis	Unipathway	5
UPA00149	penicillin G biosynthesis	Unipathway	5
UPA00151	auxin biosynthesis	Unipathway	5
UPA00152	starch biosynthesis	Unipathway	5
UPA00153	starch degradation	Unipathway	5
UPA00154	flavonoid biosynthesis	Unipathway	4
UPA00156	benzoate degradation via hydroxylation	Unipathway	4
UPA00157	beta-ketoadipate pathway	Unipathway	4
UPA00158	urea cycle	Unipathway	3
UPA00159	CTP biosynthesis via de novo pathway	Unipathway	7
UPA00160	tocopherol biosynthesis	Unipathway	5
UPA00162	vancomycin biosynthesis	Unipathway	3
UPA00163	glycogen metabolism	Unipathway	5
UPA00164	glycogen biosynthesis	Unipathway	5
UPA00165	glycogen degradation	Unipathway	5
UPA00169	beta-lactam biosynthesis	Unipathway	3
UPA00179	bacitracin biosynthesis	Unipathway	3
UPA00180	tyrocidine biosynthesis	Unipathway	3
UPA00181	surfactin biosynthesis	Unipathway	3
UPA00185	L-arginine degradation via AST pathway	Unipathway	6
UPA00186	agmatine biosynthesis	Unipathway	5
UPA00187	putrescine biosynthesis	Unipathway	5
UPA00188	putrescine degradation	Unipathway	5
UPA00189	GMP biosynthesis	Unipathway	3
UPA00190	B6 vitamer interconversion	Unipathway	5
UPA00191	alkane degradation	Unipathway	5
UPA00192	B6 vitamer degradation	Unipathway	5
UPA00193	tetrahydrofolate interconversion	Unipathway	3
UPA00194	thyroid hormone biosynthesis	Unipathway	4
UPA00196	glycosylphosphatidylinositol-anchor biosynthesis	Unipathway	4
UPA00199	fatty acid metabolism	Unipathway	3
UPA00201	L-glutamate metabolism	Unipathway	3
UPA00202	fructose metabolism	Unipathway	4
UPA00204	glutathione metabolism	Unipathway	4
UPA00205	propanoate metabolism	Unipathway	3
UPA00208	4-hydroxyphenylacetate degradation	Unipathway	4
UPA00210	purine nucleotide metabolism	Unipathway	3
UPA00211	spermine degradation	Unipathway	5
UPA00213	terpenoid biosynthesis	Unipathway	4
UPA00214	galactose metabolism	Unipathway	4
UPA00215	nucleotide-sugar metabolism	Unipathway	3
UPA00216	amino-sugar metabolism	Unipathway	4
UPA00217	vanillyl-alcohol degradation	Unipathway	4
UPA00218	L-methionine metabolism	Unipathway	4
UPA00219	peptidoglycan biosynthesis	Unipathway	4
UPA00220	phosphatidylinositol phosphate biosynthesis	Unipathway	5
UPA00221	bile acid biosynthesis	Unipathway	3
UPA00222	sphingolipid metabolism	Unipathway	3
UPA00223	tricarboxylic acid cycle	Unipathway	4
UPA00224	tryptophan metabolism	Unipathway	4
UPA00226	Entner-Doudoroff pathway	Unipathway	4
UPA00227	glyoxylate and dicarboxylate metabolism	Unipathway	4
UPA00229	C21-steroid hormone metabolism	Unipathway	3
UPA00230	glycerolipid metabolism	Unipathway	3
UPA00231	pyruvate metabolism	Unipathway	3
UPA00232	ubiquinone biosynthesis	Unipathway	7
UPA00238	sucrose metabolism	Unipathway	5
UPA00240	erythromycin biosynthesis	Unipathway	3
UPA00241	coenzyme A biosynthesis	Unipathway	5
UPA00242	hexose metabolism	Unipathway	4
UPA00246	pentose and glucuronate interconversion	Unipathway	4
UPA00248	spermidine biosynthesis	Unipathway	5
UPA00251	protoporphyrin-IX biosynthesis	Unipathway	5
UPA00252	protoheme biosynthesis	Unipathway	5
UPA00253	NAD(+) biosynthesis	Unipathway	5
UPA00254	L-arginine degradation via ADI pathway	Unipathway	6
UPA00258	urea degradation	Unipathway	3
UPA00259	geranyl diphosphate biosynthesis	Unipathway	5
UPA00260	farnesyl diphosphate biosynthesis	Unipathway	5
UPA00262	siroheme biosynthesis	Unipathway	5
UPA00263	L-ascorbate degradation	Unipathway	5
UPA00264	betaine biosynthesis	Unipathway	5
UPA00266	iron-sulfur cluster biosynthesis	Unipathway	5
UPA00267	trichothecene biosynthesis	Unipathway	7
UPA00270	quinolate metabolism	Unipathway	3
UPA00271	ommochrome biosynthesis	Unipathway	4
UPA00272	benzene degradation	Unipathway	4
UPA00273	toluene degradation	Unipathway	4
UPA00275	riboflavin biosynthesis	Unipathway	5
UPA00276	FMN biosynthesis	Unipathway	5
UPA00277	FAD biosynthesis	Unipathway	5
UPA00278	betalain biosynthesis	Unipathway	4
UPA00280	N-glycan degradation	Unipathway	5
UPA00281	LPS O-antigen biosynthesis	Unipathway	5
UPA00282	triacylglycerol biosynthesis	Unipathway	8
UPA00286	alginate biosynthesis	Unipathway	5
UPA00287	aflatoxin biosynthesis	Unipathway	4
UPA00288	glycine biosynthesis	Unipathway	6
UPA00289	amine and polyamine biosynthesis	Unipathway	4
UPA00291	betaine degradation	Unipathway	5
UPA00292	sarcosine degradation	Unipathway	5
UPA00293	D-ribose 5-phosphate biosynthesis	Unipathway	5
UPA00294	formaldehyde assimilation via RuMP pathway	Unipathway	3
UPA00295	antibiotic biosynthesis	Unipathway	2
UPA00296	cholesterol metabolism	Unipathway	6
UPA00298	siderophore metabolism	Unipathway	2
UPA00299	trehalose biosynthesis	Unipathway	5
UPA00300	trehalose degradation	Unipathway	5
UPA00301	LPS oligosaccharide biosynthesis	Unipathway	5
UPA00302	siderophore biosynthesis	Unipathway	3
UPA00304	nucleotide-sugar biosynthesis	Unipathway	5
UPA00305	alkene biosynthesis	Unipathway	5
UPA00309	violacein biosynthesis	Unipathway	4
UPA00311	3alpha(S)-strictosidine biosynthesis	Unipathway	7
UPA00312	nucleotide salvage pathway	Unipathway	3
UPA00314	L-homocysteine biosynthesis	Unipathway	6
UPA00315	S-adenosyl-L-methionine biosynthesis	Unipathway	6
UPA00316	biopolymer metabolism	Unipathway	2
UPA00320	biopolymer biosynthesis	Unipathway	3
UPA00322	C4 acid pathway	Unipathway	5
UPA00324	bacterial outer membrane biogenesis	Unipathway	3
UPA00325	hydrocarbon metabolism	Unipathway	3
UPA00326	DNA replication	Unipathway	2
UPA00327	ergot alkaloid biosynthesis	Unipathway	5
UPA00329	pyrrolizidine alkaloid biosynthesis	Unipathway	5
UPA00331	S-adenosylmethioninamine biosynthesis	Unipathway	5
UPA00332	L-tryptophan degradation via pyruvate pathway	Unipathway	6
UPA00333	L-tryptophan degradation via kynurenine pathway	Unipathway	6
UPA00334	L-kynurenine degradation	Unipathway	5
UPA00335	[NiFe] hydrogenase maturation	Unipathway	6
UPA00336	taurine degradation via aerobic pathway	Unipathway	6
UPA00340	acetyl-CoA biosynthesis	Unipathway	4
UPA00341	hyaluronan biosynthesis	Unipathway	5
UPA00342	N-acetylmuramate degradation	Unipathway	6
UPA00344	molybdopterin biosynthesis	Unipathway	5
UPA00347	hydrocarbon biosynthesis	Unipathway	4
UPA00349	chitin degradation	Unipathway	5
UPA00350	beta-D-glucan degradation	Unipathway	4
UPA00351	L-glutamate degradation	Unipathway	5
UPA00352	hydrocarbon degradation	Unipathway	4
UPA00353	carbohydrate sulfation	Unipathway	6
UPA00354	eIF5A hypusination	Unipathway	6
UPA00355	coenzyme M biosynthesis	Unipathway	5
UPA00356	ADP-L-glycero-beta-D-manno-heptose biosynthesis	Unipathway	6
UPA00357	3-deoxy-D-manno-octulosonate biosynthesis	Unipathway	5
UPA00358	CMP-3-deoxy-D-manno-octulosonate biosynthesis	Unipathway	6
UPA00359	lipid IV(A) biosynthesis	Unipathway	4
UPA00360	KDO(2)-lipid A biosynthesis	Unipathway	4
UPA00362	L-valine degradation	Unipathway	6
UPA00363	L-leucine degradation	Unipathway	6
UPA00368	ethylene biosynthesis	Unipathway	6
UPA00371	sucrose biosynthesis	Unipathway	5
UPA00376	auxin conjugation	Unipathway	5
UPA00378	protein glycosylation	Unipathway	5
UPA00380	D-arabinitol metabolism	Unipathway	4
UPA00381	brassinosteroid biosynthesis	Unipathway	5
UPA00382	oxylipin biosynthesis	Unipathway	4
UPA00383	arachidonate metabolism	Unipathway	4
UPA00384	ethylene biosynthesis via S-adenosyl-L-methionine	Unipathway	5
UPA00386	carotenoid biosynthesis	Unipathway	4
UPA00389	geranylgeranyl diphosphate biosynthesis	Unipathway	4
UPA00390	gibberellin biosynthesis	Unipathway	5
UPA00392	tRNA-queuosine biosynthesis	Unipathway	6
UPA00393	archaeosine-tRNA biosynthesis	Unipathway	6
UPA00394	urate degradation	Unipathway	4
UPA00395	(S)-allantoin degradation	Unipathway	4
UPA00398	cofactor metabolism	Unipathway	3
UPA00399	cofactor biosynthesis	Unipathway	4
UPA00400	purine base metabolism	Unipathway	3
UPA00401	amino-acid metabolism	Unipathway	3
UPA00402	amino-acid biosynthesis	Unipathway	4
UPA00403	proteinogenic amino-acid biosynthesis	Unipathway	5
UPA00404	L-lysine biosynthesis	Unipathway	6
UPA00405	myo-inositol degradation	Unipathway	6
UPA00406	nonprotein amino-acid biosynthesis	Unipathway	5
UPA00407	ureide metabolism	Unipathway	3
UPA00408	ketone metabolism	Unipathway	2
UPA00410	ketone degradation	Unipathway	3
UPA00411	carbohydrate metabolism	Unipathway	3
UPA00412	carbohydrate biosynthesis	Unipathway	4
UPA00413	carbohydrate degradation	Unipathway	4
UPA00414	alkaloid metabolism	Unipathway	3
UPA00415	metabolic intermediate biosynthesis	Unipathway	3
UPA00416	isoprenoid biosynthesis	Unipathway	4
UPA00417	isopentenyl diphosphate biosynthesis	Unipathway	5
UPA00418	carotene biosynthesis	Unipathway	6
UPA00419	xantophyll biosynthesis	Unipathway	6
UPA00420	lipid biosynthesis	Unipathway	3
UPA00421	phytoalexin biosynthesis	Unipathway	3
UPA00423	terpene metabolism	Unipathway	4
UPA00424	nucleotide biosynthesis	Unipathway	2
UPA00425	nucleoside biosynthesis	Unipathway	2
UPA00426	energy metabolism	Unipathway	2
UPA00427	amino-acid degradation	Unipathway	4
UPA00428	lipid degradation	Unipathway	3
UPA00429	L-arginine metabolism	Unipathway	4
UPA00430	fatty acid degradation	Unipathway	4
UPA00431	Branched-chain amino-acid degradation	Unipathway	5
UPA00432	plant chemical defense	Unipathway	2
UPA00433	aromatic compound metabolism	Unipathway	3
UPA00434	hormone metabolism	Unipathway	2
UPA00435	hormone biosynthesis	Unipathway	3
UPA00436	lipid metabolism	Unipathway	2
UPA00437	plant hormone metabolism	Unipathway	3
UPA00438	plant hormone biosynthesis	Unipathway	4
UPA00439	plant hormone degradation	Unipathway	4
UPA00440	steroid hormone biosynthesis	Unipathway	4
UPA00441	glycan metabolism	Unipathway	3
UPA00442	glycan degradation	Unipathway	4
UPA00443	trehalose metabolism	Unipathway	4
UPA00445	one-carbon metabolism	Unipathway	2
UPA00446	alkaloid biosynthesis	Unipathway	4
UPA00447	alkaloid degradation	Unipathway	4
UPA00448	terpene biosynthesis	Unipathway	5
UPA00449	sesquiterpene biosynthesis	Unipathway	6
UPA00451	lipopolysaccharide metabolism	Unipathway	3
UPA00453	GDP-L-fucose biosynthesis	Unipathway	6
UPA00454	oligopeptide biosynthesis	Unipathway	2
UPA00455	amine and polyamine metabolism	Unipathway	3
UPA00456	amine and polyamine degradation	Unipathway	4
UPA00457	putrescine metabolism	Unipathway	4
UPA00458	protein biosynthesis	Unipathway	4
UPA00460	protein modification	Unipathway	4
UPA00461	post-translational protein modification	Unipathway	5
UPA00462	small protein conjugation	Unipathway	6
UPA00463	L-arabinose degradation	Unipathway	5
UPA00464	secondary metabolite biosynthesis	Unipathway	3
UPA00465	secondary metabolite metabolism	Unipathway	2
UPA00466	biopolymer degradation	Unipathway	3
UPA00467	protein metabolism	Unipathway	3
UPA00468	protein degradation	Unipathway	4
UPA00473	polyketide biosynthesis	Unipathway	4
UPA00474	penicillin biosynthesis	Unipathway	4
UPA00476	toxin biosynthesis	Unipathway	2
UPA00478	mycotoxin biosynthesis	Unipathway	3
UPA00479	antifungal biosynthesis	Unipathway	2
UPA00480	RNA modification	Unipathway	4
UPA00481	tRNA modification	Unipathway	5
UPA00482	tRNA post-transcriptional modification	Unipathway	6
UPA00483	cofactor degradation	Unipathway	4
UPA00484	glycan biosynthesis	Unipathway	4
UPA00485	genetic information processing	Unipathway	1
UPA00486	nucleotide metabolism	Unipathway	2
UPA00487	polyester biosynthesis	Unipathway	2
UPA00488	purine nucleotide biosynthesis	Unipathway	6
UPA00489	alanine metabolism	Unipathway	4
UPA00490	histidine metabolism	Unipathway	4
UPA00491	alanine degradation	Unipathway	5
UPA00492	L-histidine degradation	Unipathway	5
UPA00493	L-threonine degradation	Unipathway	5
UPA00494	glycerolipid degradation	Unipathway	7
UPA00495	glycerolipid biosynthesis	Unipathway	4
UPA00496	metabolic intermediate metabolism	Unipathway	2
UPA00497	(R)-mevalonate metabolism	Unipathway	3
UPA00498	metabolic intermediate degradation	Unipathway	3
UPA00499	pigment biosynthesis	Unipathway	3
UPA00500	Lipooligosaccharide metabolism	Unipathway	3
UPA00501	lipooligosaccharide biosynthesis	Unipathway	5
UPA00502	alginate metabolism	Unipathway	4
UPA00503	choline metabolism	Unipathway	4
UPA00504	steroid metabolism	Unipathway	3
UPA00505	glycolipid metabolism	Unipathway	2
UPA00506	glycolipid biosynthesis	Unipathway	3
UPA00509	isoquinoline alkaloid metabolism	Unipathway	4
UPA00510	isoquinoline alkaloid biosynthesis	Unipathway	5
UPA00511	terpenoid indole alkaloid metabolism	Unipathway	4
UPA00512	terpenoid indole alkaloid biosynthesis	Unipathway	5
UPA00515	carbon fixation	Unipathway	4
UPA00516	protein maturation	Unipathway	5
UPA00518	hopanoid metabolism	Unipathway	3
UPA00519	hyaluronan metabolism	Unipathway	5
UPA00520	organosulfur metabolism	Unipathway	4
UPA00521	organosulfur biosynthesis	Unipathway	5
UPA00522	organosulfur degradation	Unipathway	5
UPA00523	heterocycle metabolism	Unipathway	2
UPA00524	purine base biosynthesis	Unipathway	4
UPA00525	aromatic amino-acid biosynthesis	Unipathway	5
UPA00526	L-tryptophan degradation	Unipathway	5
UPA00527	L-alanine degradation via dehydrogenase pathway	Unipathway	6
UPA00528	L-alanine degradation via transaminase pathway	Unipathway	6
UPA00529	betaine biosynthesis via choline pathway	Unipathway	5
UPA00530	betaine biosynthesis via glycine pathway	Unipathway	6
UPA00531	L-proline metabolism	Unipathway	4
UPA00532	L-proline degradation	Unipathway	5
UPA00534	putrescine biosynthesis via agmatine pathway	Unipathway	6
UPA00535	putrescine biosynthesis via L-ornithine pathway	Unipathway	6
UPA00536	protein lipoylation	Unipathway	6
UPA00537	protein lipoylation via exogenous pathway	Unipathway	7
UPA00538	protein lipoylation via endogenous pathway	Unipathway	7
UPA00539	pyrroloquinoline quinone biosynthesis	Unipathway	6
UPA00540	oxalate degradation	Unipathway	4
UPA00541	L-rhamnose degradation	Unipathway	5
UPA00542	lactose degradation	Unipathway	5
UPA00543	GDP-D-glycero-alpha-D-manno-heptose biosynthesis	Unipathway	6
UPA00544	peptidoglycan recycling	Unipathway	4
UPA00545	pectin degradation	Unipathway	5
UPA00546	cell wall metabolism	Unipathway	2
UPA00547	cell wall biogenesis	Unipathway	3
UPA00548	cell wall degradation	Unipathway	3
UPA00550	thermoadapter biosynthesis	Unipathway	2
UPA00553	fermentation	Unipathway	3
UPA00554	pyruvate fermentation to lactate	Unipathway	4
UPA00555	cytochrome c assembly	Unipathway	5
UPA00556	lipoteichoic acid biosynthesis	Unipathway	4
UPA00557	CDP-diacylglycerol biosynthesis	Unipathway	5
UPA00558	phosphatidylethanolamine biosynthesis	Unipathway	5
UPA00559	peptidyl-diphthamide biosynthesis	Unipathway	5
UPA00560	ethanolamine degradation	Unipathway	5
UPA00561	L-glutamate degradation via mesaconate pathway	Unipathway	4
UPA00562	formaldehyde degradation	Unipathway	3
UPA00563	L-fucose degradation	Unipathway	5
UPA00564	D-glucarate degradation	Unipathway	7
UPA00565	D-galactarate degradation	Unipathway	7
UPA00566	enterobacterial common antigen biosynthesis	Unipathway	4
UPA00567	bioluminescence	Unipathway	2
UPA00568	bacterial bioluminescence	Unipathway	3
UPA00569	fatty acid reduction for biolumincescence	Unipathway	4
UPA00570	pyrimidine metabolism	Unipathway	3
UPA00571	pyrimidine biosynthesis	Unipathway	5
UPA00572	UMP biosynthesis	Unipathway	6
UPA00573	pyrimidine salvage	Unipathway	6
UPA00574	UMP biosynthesis via salvage pathway	Unipathway	7
UPA00575	dTTP biosynthesis	Unipathway	4
UPA00576	CTP biosynthesis	Unipathway	6
UPA00577	dTMP biosynthesis	Unipathway	4
UPA00578	dTMP biosynthesis via salvage pathway	Unipathway	7
UPA00579	CTP biosynthesis via salvage pathway	Unipathway	7
UPA00583	purine metabolism	Unipathway	3
UPA00584	purine biosynthesis	Unipathway	5
UPA00585	purine degradation	Unipathway	5
UPA00586	purine biosynthesis via salvage pathway	Unipathway	6
UPA00588	AMP biosynthesis via salvage pathway	Unipathway	7
UPA00591	IMP biosynthesis via salvage pathway	Unipathway	7
UPA00592	AMP biosynthesis	Unipathway	6
UPA00593	purine biosynthesis via de novo pathway	Unipathway	6
UPA00595	purine base degradation	Unipathway	4
UPA00600	XMP biosynthesis	Unipathway	6
UPA00601	XMP biosynthesis via de novo pathway	Unipathway	7
UPA00602	XMP biosynthesis via salvage pathway	Unipathway	7
UPA00603	guanine degradation	Unipathway	7
UPA00604	hypoxanthine degradation	Unipathway	7
UPA00605	purine nucleoside metabolism	Unipathway	5
UPA00606	purine nucleoside salvage	Unipathway	7
UPA00608	purine nucleoside biosynthesis	Unipathway	3
UPA00610	dUMP biosynthesis	Unipathway	4
UPA00611	alcohol metabolism	Unipathway	3
UPA00612	alcohol degradation	Unipathway	4
UPA00613	polyol metabolism	Unipathway	4
UPA00614	polyol degradation	Unipathway	5
UPA00615	glycerol metabolism	Unipathway	5
UPA00616	glycerol degradation	Unipathway	6
UPA00617	glycerol fermentation	Unipathway	4
UPA00618	glycerol degradation via glycerol kinase pathway	Unipathway	7
UPA00619	methylglyoxal degradation	Unipathway	3
UPA00622	alcohol biosynthesis	Unipathway	4
UPA00623	polyol biosynthesis	Unipathway	5
UPA00625	(R,R)-butane-2,3-diol metabolism	Unipathway	5
UPA00626	(R,R)-butane-2,3-diol biosynthesis	Unipathway	6
UPA00627	amino-sugar degradation	Unipathway	5
UPA00628	N-acetylneuraminate metabolism	Unipathway	5
UPA00629	N-acetylneuraminate degradation	Unipathway	6
UPA00630	N-acetylneuraminate biosynthesis	Unipathway	6
UPA00631	exopolysaccharide biosynthesis	Unipathway	5
UPA00632	teichoic acid biosynthesis	Unipathway	4
UPA00633	L-glutamate biosynthesis	Unipathway	4
UPA00636	beta-glucan biosynthesis	Unipathway	5
UPA00638	nitric oxide reduction	Unipathway	5
UPA00639	methanogenesis	Unipathway	3
UPA00640	methanogenesis from CO(2)	Unipathway	4
UPA00642	methanogenesis from acetate	Unipathway	4
UPA00643	methanogenesis from methylamine	Unipathway	5
UPA00646	methyl-coenzyme M reduction	Unipathway	4
UPA00647	coenzyme M-coenzyme B heterodisulfide reduction	Unipathway	4
UPA00648	IMP biosynthesis	Unipathway	6
UPA00649	amino-sugar biosynthesis	Unipathway	5
UPA00650	methanogenesis from methylated amine	Unipathway	4
UPA00652	nitrate reduction (denitrification)	Unipathway	3
UPA00653	nitrate reduction (assimilation)	Unipathway	4
UPA00654	nitrate reduction	Unipathway	3
UPA00655	malonyl-CoA biosynthesis	Unipathway	4
UPA00656	short-chain fatty acid metabolism	Unipathway	4
UPA00658	polyunsaturated fatty acid biosynthesis	Unipathway	5
UPA00659	fatty acid beta-oxidation	Unipathway	5
UPA00660	mitochondrial fatty acid beta-oxidation	Unipathway	6
UPA00661	peroxisomal fatty acid beta-oxidation	Unipathway	4
UPA00662	prostaglandin biosynthesis	Unipathway	5
UPA00663	lipoprotein biosynthesis	Unipathway	5
UPA00666	lipoprotein biosynthesis (N-acyl transfer)	Unipathway	6
UPA00667	L-arabinan degradation	Unipathway	5
UPA00668	chlorophyll biosynthesis	Unipathway	4
UPA00669	bacteriochlorophyll biosynthesis	Unipathway	4
UPA00670	chlorophyll biosynthesis (light-independent)	Unipathway	4
UPA00671	bacteriochlorophyll biosynthesis (light-independent)	Unipathway	4
UPA00672	pigment metabolism	Unipathway	2
UPA00673	pigment degradation	Unipathway	3
UPA00674	chlorophyll degradation	Unipathway	4
UPA00675	heterocycle biosynthesis	Unipathway	3
UPA00676	heterocycle degradation	Unipathway	3
UPA00677	porphyrin-containing compound metabolism	Unipathway	3
UPA00678	porphyrin-containing compound biosynthesis	Unipathway	4
UPA00679	porphyrin-containing compound degradation	Unipathway	4
UPA00680	macrocycle metabolism	Unipathway	2
UPA00681	macrocycle degradation	Unipathway	3
UPA00682	macrocycle biosynthesis	Unipathway	3
UPA00683	spheroidene biosynthesis	Unipathway	6
UPA00684	protoheme degradation	Unipathway	5
UPA00692	cellulose metabolism	Unipathway	4
UPA00693	cellulose biosynthesis	Unipathway	5
UPA00694	bacterial cellulose biosynthesis	Unipathway	6
UPA00695	plant cellulose biosynthesis	Unipathway	6
UPA00696	cellulose degradation	Unipathway	5
UPA00698	organic acid metabolism	Unipathway	2
UPA00699	organic acid degradation	Unipathway	3
UPA00700	organic acid biosynthesis	Unipathway	3
UPA00702	D-galactose 6-phosphate degradation	Unipathway	5
UPA00703	glyoxylate cycle	Unipathway	4
UPA00704	D-tagatose 6-phosphate degradation	Unipathway	5
UPA00705	oxidative phosphorylation	Unipathway	3
UPA00706	aromatic compound degradation	Unipathway	4
UPA00709	flavonoid metabolism	Unipathway	5
UPA00710	phenylpropanoid metabolism	Unipathway	4
UPA00711	phenylpropanoid biosynthesis	Unipathway	5
