ID	Name	Namespace	Distance
HP:0011368	Epidermal thickening	Phenotypic_abnormality	7
HP:0011842	Abnormality of skeletal morphology	Phenotypic_abnormality	3
HP:0011844	Abnormal appendicular skeleton morphology	Phenotypic_abnormality	4
HP:0100871	Abnormality of the palm	Phenotypic_abnormality	8
HP:0100872	Abnormality of the plantar skin of foot	Phenotypic_abnormality	5
HP:0000587	Abnormality of the optic nerve	Phenotypic_abnormality	7
HP:0000609	Optic nerve hypoplasia	Phenotypic_abnormality	6
HP:0001098	Abnormality of the fundus	Phenotypic_abnormality	6
HP:0002011	Morphological abnormality of the central nervous system	Phenotypic_abnormality	4
HP:0002977	Aplasia/Hypoplasia involving the central nervous system	Phenotypic_abnormality	5
HP:0004329	Abnormality of the posterior segment of the eye	Phenotypic_abnormality	5
HP:0008056	Aplasia/Hypoplasia affecting the eye	Phenotypic_abnormality	5
HP:0008057	Aplasia/Hypoplasia affecting the fundus	Phenotypic_abnormality	6
HP:0008058	Aplasia/Hypoplasia of the optic nerve	Phenotypic_abnormality	8
HP:0012372	Abnormal eye morphology	Phenotypic_abnormality	3
HP:0012374	Abnormality of the globe	Phenotypic_abnormality	4
HP:0012639	Abnormality of nervous system morphology	Phenotypic_abnormality	3
HP:0000152	Abnormality of head and neck	Phenotypic_abnormality	2
HP:0000153	Abnormality of the mouth	Phenotypic_abnormality	5
HP:0000234	Abnormality of the head	Phenotypic_abnormality	3
HP:0000271	Abnormality of the face	Phenotypic_abnormality	4
HP:0000288	Abnormality of the philtrum	Phenotypic_abnormality	6
HP:0001167	Abnormality of finger	Phenotypic_abnormality	7
HP:0002814	Abnormality of the lower limb	Phenotypic_abnormality	6
HP:0005918	Abnormality of phalanx of finger	Phenotypic_abnormality	9
HP:0005927	Aplasia/hypoplasia involving bones of the hand	Phenotypic_abnormality	8
HP:0006265	Aplasia/Hypoplasia of fingers	Phenotypic_abnormality	9
HP:0006493	Aplasia/hypoplasia involving bones of the lower limbs	Phenotypic_abnormality	7
HP:0006496	Aplasia/hypoplasia involving bones of the upper limbs	Phenotypic_abnormality	7
HP:0009115	Aplasia/hypoplasia involving the skeleton	Phenotypic_abnormality	4
HP:0009381	Short finger	Phenotypic_abnormality	8
HP:0009767	Aplasia/Hypoplasia of the phalanges of the hand	Phenotypic_abnormality	10
HP:0009803	Short phalanx of finger	Phenotypic_abnormality	11
HP:0009815	Aplasia/hypoplasia of the extremities	Phenotypic_abnormality	5
HP:0009832	Abnormality of the distal phalanx of finger	Phenotypic_abnormality	10
HP:0009835	Aplasia/Hypoplasia of the distal phalanges of the hand	Phenotypic_abnormality	11
HP:0009882	Short distal phalanx of finger	Phenotypic_abnormality	11
HP:0011297	Abnormality of digit	Phenotypic_abnormality	6
HP:0011927	Short digit	Phenotypic_abnormality	7
HP:0012638	Abnormality of nervous system physiology	Phenotypic_abnormality	3
HP:0001324	Muscle weakness	Phenotypic_abnormality	4
HP:0003011	Abnormality of the musculature	Phenotypic_abnormality	2
HP:0003560	Muscular dystrophy	Phenotypic_abnormality	4
HP:0003701	Proximal muscle weakness	Phenotypic_abnormality	5
HP:0011804	Abnormality of muscle physiology	Phenotypic_abnormality	3
HP:0011805	Abnormality of muscle morphology	Phenotypic_abnormality	3
HP:0000007	Autosomal recessive inheritance	Mode_of_inheritance	2
HP:0001249	Intellectual disability	Phenotypic_abnormality	5
HP:0001251	Ataxia	Phenotypic_abnormality	6
HP:0001252	Muscular hypotonia	Phenotypic_abnormality	5
HP:0001317	Abnormality of the cerebellum	Phenotypic_abnormality	8
HP:0001941	Acidosis	Phenotypic_abnormality	4
HP:0003128	Lactic acidosis	Phenotypic_abnormality	5
HP:0003808	Abnormal muscle tone	Phenotypic_abnormality	4
HP:0004360	Abnormality of acid-base homeostasis	Phenotypic_abnormality	3
HP:0007256	Abnormality of pyramidal motor function	Phenotypic_abnormality	5
HP:0011282	Abnormality of hindbrain morphology	Phenotypic_abnormality	6
HP:0011283	Abnormality of the metencephalon	Phenotypic_abnormality	7
HP:0011442	Abnormality of central motor function	Phenotypic_abnormality	4
HP:0011443	Abnormality of coordination	Phenotypic_abnormality	5
HP:0012443	Abnormality of brain morphology	Phenotypic_abnormality	5
HP:0012759	Neurodevelopmental abnormality	Phenotypic_abnormality	4
HP:0100547	Abnormality of forebrain morphology	Phenotypic_abnormality	6
HP:0000359	Abnormality of the inner ear	Phenotypic_abnormality	3
HP:0000598	Abnormality of the ear	Phenotypic_abnormality	2
HP:0001751	Vestibular dysfunction	Phenotypic_abnormality	5
HP:0002321	Vertigo	Phenotypic_abnormality	6
HP:0011389	Functional abnormality of the inner ear	Phenotypic_abnormality	4
HP:0000944	Abnormality of the metaphyses	Phenotypic_abnormality	5
HP:0005930	Abnormality of the epiphyses	Phenotypic_abnormality	5
HP:0011314	Abnormality of long bone morphology	Phenotypic_abnormality	4
HP:0000079	Abnormality of the urinary system	Phenotypic_abnormality	3
HP:0000119	Abnormality of the genitourinary system	Phenotypic_abnormality	2
HP:0001254	Lethargy	Phenotypic_abnormality	6
HP:0001397	Hepatic steatosis	Phenotypic_abnormality	5
HP:0001943	Hypoglycemia	Phenotypic_abnormality	6
HP:0001992	Organic aciduria	Phenotypic_abnormality	7
HP:0003110	Abnormality of urine homeostasis	Phenotypic_abnormality	3
HP:0003119	Abnormality of lipid metabolism	Phenotypic_abnormality	3
HP:0003215	Dicarboxylic aciduria	Phenotypic_abnormality	5
HP:0003234	Decreased plasma carnitine	Phenotypic_abnormality	6
HP:0003287	Abnormality of mitochondrial metabolism	Phenotypic_abnormality	5
HP:0003674	Onset	Onset_and_clinical_course	2
HP:0004354	Abnormality of carboxylic acid metabolism	Phenotypic_abnormality	3
HP:0004359	Abnormality of fatty-acid metabolism	Phenotypic_abnormality	4
HP:0004372	Reduced consciousness/confusion	Phenotypic_abnormality	5
HP:0010966	Abnormality of fatty-acid anion metabolism	Phenotypic_abnormality	5
HP:0010967	Abnormality of carnitine metabolism	Phenotypic_abnormality	6
HP:0010995	Abnormality of dicarboxylic acid metabolism	Phenotypic_abnormality	4
HP:0011007	Age of onset	Onset_and_clinical_course	3
HP:0011013	Abnormality of carbohydrate metabolism/homeostasis	Phenotypic_abnormality	3
HP:0011014	Abnormal glucose homeostasis	Phenotypic_abnormality	4
HP:0011015	Abnormality of blood glucose concentration	Phenotypic_abnormality	5
HP:0011017	Abnormality of cell physiology	Phenotypic_abnormality	3
HP:0011277	Abnormality of the urinary system physiology	Phenotypic_abnormality	4
HP:0011446	Abnormality of higher mental function	Phenotypic_abnormality	4
HP:0012072	Aciduria	Phenotypic_abnormality	6
HP:0012103	Abnormality of the mitochondrion	Phenotypic_abnormality	4
HP:0000284	Abnormality of the ocular region	Phenotypic_abnormality	5
HP:0000492	Abnormality of the eyelid	Phenotypic_abnormality	6
HP:0000499	Abnormality of the eyelashes	Phenotypic_abnormality	5
HP:0000534	Abnormality of the eyebrow	Phenotypic_abnormality	5
HP:0000606	Abnormality of the periorbital region	Phenotypic_abnormality	5
HP:0000750	Delayed speech and language development	Phenotypic_abnormality	6
HP:0000998	Hypertrichosis	Phenotypic_abnormality	6
HP:0001217	Clubbing	Phenotypic_abnormality	7
HP:0001595	Abnormality of the hair	Phenotypic_abnormality	4
HP:0001760	Abnormality of the foot	Phenotypic_abnormality	7
HP:0001780	Abnormality of toe	Phenotypic_abnormality	7
HP:0010161	Abnormality of the phalanges of the toes	Phenotypic_abnormality	9
HP:0011138	Abnormality of skin adnexa	Phenotypic_abnormality	3
HP:0011362	Abnormal hair quantity	Phenotypic_abnormality	5
HP:0012758	Neurodevelopmental delay	Phenotypic_abnormality	5
HP:0100760	Clubbing of toes	Phenotypic_abnormality	8
HP:0000269	Prominent occiput	Phenotypic_abnormality	9
HP:0000929	Abnormality of the skull	Phenotypic_abnormality	4
HP:0002648	Abnormality of calvarial morphology	Phenotypic_abnormality	7
HP:0002683	Abnormality of the calvaria	Phenotypic_abnormality	6
HP:0009121	Abnormal axial skeleton morphology	Phenotypic_abnormality	4
HP:0011217	Abnormal shape of the occiput	Phenotypic_abnormality	8
HP:0010876	Abnormality of circulating protein level	Phenotypic_abnormality	3
HP:0011021	Abnormality of circulating enzyme level	Phenotypic_abnormality	4
HP:0010978	Abnormality of immune system physiology	Phenotypic_abnormality	3
HP:0000002	Abnormality of body height	Phenotypic_abnormality	3
HP:0000240	Abnormality of skull size	Phenotypic_abnormality	6
HP:0001507	Growth abnormality	Phenotypic_abnormality	2
HP:0001510	Growth delay	Phenotypic_abnormality	3
HP:0004322	Short stature	Phenotypic_abnormality	4
HP:0002088	Abnormality of the lung	Phenotypic_abnormality	4
HP:0002093	Respiratory insufficiency	Phenotypic_abnormality	4
HP:0012252	Abnormal respiratory system morphology	Phenotypic_abnormality	3
HP:0001367	Abnormal joint morphology	Phenotypic_abnormality	4
HP:0001626	Abnormality of the cardiovascular system	Phenotypic_abnormality	2
HP:0001627	Abnormality of cardiac morphology	Phenotypic_abnormality	3
HP:0001697	Abnormality of the pericardium	Phenotypic_abnormality	5
HP:0001744	Splenomegaly	Phenotypic_abnormality	5
HP:0001881	Abnormality of leukocytes	Phenotypic_abnormality	3
HP:0001945	Fever	Phenotypic_abnormality	4
HP:0001954	Episodic fever	Phenotypic_abnormality	5
HP:0001974	Leukocytosis	Phenotypic_abnormality	6
HP:0002564	Malformation of the heart and great vessels	Phenotypic_abnormality	4
HP:0002585	Abnormality of the peritoneum	Phenotypic_abnormality	4
HP:0002597	Abnormality of the vasculature	Phenotypic_abnormality	3
HP:0002633	Vasculitis	Phenotypic_abnormality	4
HP:0002716	Lymphadenopathy	Phenotypic_abnormality	5
HP:0002733	Abnormality of the lymph nodes	Phenotypic_abnormality	4
HP:0002829	Arthralgia	Phenotypic_abnormality	5
HP:0002843	Abnormality of T cells	Phenotypic_abnormality	6
HP:0002846	Abnormality of B cells	Phenotypic_abnormality	6
HP:0003271	Visceromegaly	Phenotypic_abnormality	4
HP:0003496	Increased IgM level	Phenotypic_abnormality	10
HP:0003565	Elevated erythrocyte sedimentation rate	Phenotypic_abnormality	3
HP:0004332	Abnormality of lymphocytes	Phenotypic_abnormality	5
HP:0004370	Abnormality of temperature regulation	Phenotypic_abnormality	3
HP:0005368	Abnormality of humoral immunity	Phenotypic_abnormality	4
HP:0005372	Abnormality of B cell physiology	Phenotypic_abnormality	7
HP:0010701	Abnormal immunoglobulin level	Phenotypic_abnormality	5
HP:0010702	Hypergammaglobulinemia	Phenotypic_abnormality	9
HP:0010987	Abnormality of cellular immune system	Phenotypic_abnormality	3
HP:0011034	Amyloidosis	Phenotypic_abnormality	3
HP:0011840	Abnormality of T cell physiology	Phenotypic_abnormality	7
HP:0011893	Abnormal leukocyte count	Phenotypic_abnormality	5
HP:0000818	Abnormality of the endocrine system	Phenotypic_abnormality	2
HP:0000840	Adrenogenital syndrome	Phenotypic_abnormality	4
HP:0003623	Neonatal onset	Onset_and_clinical_course	4
HP:0008373	Puberty and gonadal disorders	Phenotypic_abnormality	3
HP:0000708	Behavioral abnormality	Phenotypic_abnormality	4
HP:0000736	Short attention span	Phenotypic_abnormality	5
HP:0000752	Hyperactivity	Phenotypic_abnormality	5
HP:0001428	Somatic mutation	Mode_of_inheritance	2
HP:0007018	Attention deficit hyperactivity disorder	Phenotypic_abnormality	6
HP:0100022	Abnormality of movement	Phenotypic_abnormality	4
HP:0002664	Neoplasm	Phenotypic_abnormality	2
HP:0004375	Neoplasm of the nervous system	Phenotypic_abnormality	4
HP:0009592	Astrocytoma	Phenotypic_abnormality	7
HP:0009733	Glioma	Phenotypic_abnormality	6
HP:0011793	Neoplasm by anatomical site	Phenotypic_abnormality	3
HP:0100006	Neoplasm of the central nervous system	Phenotypic_abnormality	5
HP:0100705	Abnormality of the glial cells	Phenotypic_abnormality	5
HP:0100707	Abnormality of the astrocytes	Phenotypic_abnormality	6
HP:0100836	Malignant neoplasm of the central nervous system	Phenotypic_abnormality	6
HP:0000032	Abnormality of male external genitalia	Phenotypic_abnormality	6
HP:0000078	Abnormality of the genital system	Phenotypic_abnormality	3
HP:0000479	Abnormality of the retina	Phenotypic_abnormality	7
HP:0000517	Abnormality of the lens	Phenotypic_abnormality	6
HP:0000518	Cataract	Phenotypic_abnormality	7
HP:0000811	Abnormal external genitalia	Phenotypic_abnormality	5
HP:0002118	Abnormality of the cerebral ventricles	Phenotypic_abnormality	6
HP:0002119	Ventriculomegaly	Phenotypic_abnormality	7
HP:0004328	Abnormality of the anterior segment of the eye	Phenotypic_abnormality	5
HP:0007703	Abnormal retinal pigmentation	Phenotypic_abnormality	9
HP:0008051	Abnormality of the retinal pigment epithelium	Phenotypic_abnormality	8
HP:0010442	Polydactyly	Phenotypic_abnormality	7
HP:0010461	Abnormality of the male genitalia	Phenotypic_abnormality	5
HP:0012243	Abnormal genital system morphology	Phenotypic_abnormality	4
HP:0100259	Postaxial polydactyly	Phenotypic_abnormality	8
HP:0000008	Abnormality of female internal genitalia	Phenotypic_abnormality	6
HP:0000140	Abnormality of the menstrual cycle	Phenotypic_abnormality	4
HP:0000141	Amenorrhea	Phenotypic_abnormality	8
HP:0000786	Primary amenorrhea	Phenotypic_abnormality	9
HP:0000812	Abnormal internal genitalia	Phenotypic_abnormality	5
HP:0010460	Abnormality of the female genitalia	Phenotypic_abnormality	5
HP:0001250	Seizures	Phenotypic_abnormality	4
HP:0001263	Global developmental delay	Phenotypic_abnormality	6
HP:0002151	Increased serum lactate	Phenotypic_abnormality	5
HP:0000003	Multicystic kidney dysplasia	Phenotypic_abnormality	8
HP:0000035	Abnormality of the testis	Phenotypic_abnormality	7
HP:0000036	Abnormality of the penis	Phenotypic_abnormality	7
HP:0000050	Hypoplastic male external genitalia	Phenotypic_abnormality	7
HP:0000054	Micropenis	Phenotypic_abnormality	9
HP:0000077	Abnormality of the kidney	Phenotypic_abnormality	5
HP:0000080	Abnormality of genital physiology	Phenotypic_abnormality	4
HP:0000100	Nephrotic syndrome	Phenotypic_abnormality	7
HP:0000107	Renal cyst	Phenotypic_abnormality	7
HP:0000135	Hypogonadism	Phenotypic_abnormality	4
HP:0000137	Abnormality of the ovary	Phenotypic_abnormality	7
HP:0000138	Ovarian cysts	Phenotypic_abnormality	8
HP:0000142	Abnormality of the vagina	Phenotypic_abnormality	7
HP:0000147	Polycystic ovaries	Phenotypic_abnormality	9
HP:0000148	Vaginal atresia	Phenotypic_abnormality	6
HP:0000163	Abnormality of the oral cavity	Phenotypic_abnormality	6
HP:0000164	Abnormality of the teeth	Phenotypic_abnormality	7
HP:0000366	Abnormality of the nose	Phenotypic_abnormality	5
HP:0000422	Abnormality of the nasal bridge	Phenotypic_abnormality	6
HP:0000426	Prominent nasal bridge	Phenotypic_abnormality	7
HP:0000464	Abnormality of the neck	Phenotypic_abnormality	3
HP:0000470	Short neck	Phenotypic_abnormality	4
HP:0000481	Abnormality of the cornea	Phenotypic_abnormality	6
HP:0000483	Astigmatism	Phenotypic_abnormality	5
HP:0000486	Strabismus	Phenotypic_abnormality	6
HP:0000494	Downslanted palpebral fissures	Phenotypic_abnormality	9
HP:0000496	Abnormality of eye movement	Phenotypic_abnormality	4
HP:0000510	Retinitis pigmentosa	Phenotypic_abnormality	10
HP:0000512	Abnormal electroretinogram	Phenotypic_abnormality	8
HP:0000539	Abnormality of refraction	Phenotypic_abnormality	4
HP:0000549	Abnormal conjugate eye movement	Phenotypic_abnormality	5
HP:0000556	Retinal dystrophy	Phenotypic_abnormality	8
HP:0000668	Hypodontia	Phenotypic_abnormality	10
HP:0000678	Dental crowding	Phenotypic_abnormality	9
HP:0000692	Misalignment of teeth	Phenotypic_abnormality	8
HP:0000873	Diabetes insipidus	Phenotypic_abnormality	3
HP:0000925	Abnormality of the vertebral column	Phenotypic_abnormality	5
HP:0001007	Hirsutism	Phenotypic_abnormality	6
HP:0001080	Biliary tract abnormality	Phenotypic_abnormality	6
HP:0001159	Syndactyly	Phenotypic_abnormality	7
HP:0001161	Hand polydactyly	Phenotypic_abnormality	8
HP:0001162	Postaxial hand polydactyly	Phenotypic_abnormality	9
HP:0001288	Gait disturbance	Phenotypic_abnormality	5
HP:0001328	Specific learning disability	Phenotypic_abnormality	5
HP:0001395	Hepatic fibrosis	Phenotypic_abnormality	5
HP:0001399	Hepatic failure	Phenotypic_abnormality	6
HP:0001410	Decreased liver function	Phenotypic_abnormality	5
HP:0001711	Abnormality of the left ventricle	Phenotypic_abnormality	6
HP:0001712	Left ventricular hypertrophy	Phenotypic_abnormality	7
HP:0001713	Abnormality of cardiac ventricle	Phenotypic_abnormality	5
HP:0001714	Ventricular hypertrophy	Phenotypic_abnormality	6
HP:0001769	Broad foot	Phenotypic_abnormality	8
HP:0001772	Talipes equinovalgus	Phenotypic_abnormality	10
HP:0001773	Short foot	Phenotypic_abnormality	9
HP:0001827	Genital tract atresia	Phenotypic_abnormality	5
HP:0001829	Foot polydactyly	Phenotypic_abnormality	8
HP:0001883	Talipes	Phenotypic_abnormality	9
HP:0002099	Asthma	Phenotypic_abnormality	5
HP:0002141	Gait imbalance	Phenotypic_abnormality	6
HP:0002242	Abnormality of the intestine	Phenotypic_abnormality	6
HP:0002270	Abnormality of the autonomic nervous system	Phenotypic_abnormality	4
HP:0002311	Incoordination	Phenotypic_abnormality	6
HP:0002370	Poor coordination	Phenotypic_abnormality	7
HP:0003241	External genital hypoplasia	Phenotypic_abnormality	6
HP:0003319	Abnormality of the cervical spine	Phenotypic_abnormality	6
HP:0004207	Abnormality of the 5th finger	Phenotypic_abnormality	9
HP:0004275	Duplication of hand bones	Phenotypic_abnormality	8
HP:0004362	Abnormality of the enteric ganglia	Phenotypic_abnormality	6
HP:0005656	Positional foot deformity	Phenotypic_abnormality	8
HP:0006101	Finger syndactyly	Phenotypic_abnormality	8
HP:0006483	Abnormal number of teeth	Phenotypic_abnormality	8
HP:0006494	Aplasia/Hypoplasia involving bones of the feet	Phenotypic_abnormality	8
HP:0007707	Congenital primary aphakia	Phenotypic_abnormality	8
HP:0008050	Abnormality of the palpebral fissures	Phenotypic_abnormality	7
HP:0008062	Aplasia/Hypoplasia affecting the anterior segment of the eye	Phenotypic_abnormality	6
HP:0008063	Aplasia/Hypoplasia of the lens	Phenotypic_abnormality	7
HP:0008734	Decreased testicular size	Phenotypic_abnormality	8
HP:0008736	Hypoplasia of penis	Phenotypic_abnormality	8
HP:0009136	Duplication involving bones of the feet	Phenotypic_abnormality	8
HP:0009142	Duplication of bones involving the upper extremities	Phenotypic_abnormality	7
HP:0009804	Reduced number of teeth	Phenotypic_abnormality	9
HP:0009806	Nephrogenic diabetes insipidus	Phenotypic_abnormality	4
HP:0009997	Duplication of phalanx of hand	Phenotypic_abnormality	9
HP:0010468	Aplasia/Hypoplasia of the testes	Phenotypic_abnormality	8
HP:0010747	Medial flaring of the eyebrow	Phenotypic_abnormality	7
HP:0010935	Abnormality of the upper urinary tract	Phenotypic_abnormality	4
HP:0011024	Abnormality of the gastrointestinal tract	Phenotypic_abnormality	4
HP:0012210	Abnormal renal morphology	Phenotypic_abnormality	6
HP:0012211	Abnormal renal physiology	Phenotypic_abnormality	5
HP:0012331	Abnormal autonomic nervous system morphology	Phenotypic_abnormality	5
HP:0012373	Abnormal eye physiology	Phenotypic_abnormality	3
HP:0012718	Morphological abnormality of the gastrointestinal tract	Phenotypic_abnormality	5
HP:0100326	Immunologic hypersensitivity	Phenotypic_abnormality	4
HP:0100691	Abnormality of the curvature of the cornea	Phenotypic_abnormality	7
HP:0200006	Slanting of the palpebral fissure	Phenotypic_abnormality	8
HP:0001831	Short toe	Phenotypic_abnormality	8
HP:0001991	Aplasia/Hypoplasia of toe	Phenotypic_abnormality	9
HP:0002410	Aqueductal stenosis	Phenotypic_abnormality	7
HP:0002676	Cloverleaf skull	Phenotypic_abnormality	8
HP:0003795	Short middle phalanx of toe	Phenotypic_abnormality	11
HP:0002754	Osteomyelitis	Phenotypic_abnormality	4
HP:0005661	Salmonella osteomyelitis	Phenotypic_abnormality	5
HP:0011843	Abnormality of skeletal physiology	Phenotypic_abnormality	3
HP:0000172	Abnormality of the uvula	Phenotypic_abnormality	9
HP:0000174	Abnormality of the palate	Phenotypic_abnormality	7
HP:0000175	Cleft palate	Phenotypic_abnormality	7
HP:0000193	Bifid uvula	Phenotypic_abnormality	10
HP:0000202	Oral cleft	Phenotypic_abnormality	6
HP:0001454	Abnormality of the upper arm	Phenotypic_abnormality	7
HP:0003063	Abnormality of the humerus	Phenotypic_abnormality	8
HP:0004050	Absent hand	Phenotypic_abnormality	9
HP:0100736	Abnormality of the soft palate	Phenotypic_abnormality	8
HP:0100737	Abnormality of the hard palate	Phenotypic_abnormality	8
HP:0010920	Zonular cataract	Phenotypic_abnormality	8
HP:0001265	Hyporeflexia	Phenotypic_abnormality	5
HP:0001284	Areflexia	Phenotypic_abnormality	5
HP:0001315	Reduced tendon reflexes	Phenotypic_abnormality	4
HP:0002460	Distal muscle weakness	Phenotypic_abnormality	5
HP:0002522	Areflexia of lower limbs	Phenotypic_abnormality	6
HP:0002600	Hyporeflexia of lower limbs	Phenotypic_abnormality	6
HP:0003457	EMG abnormality	Phenotypic_abnormality	4
HP:0003677	Slow progression	Onset_and_clinical_course	3
HP:0003679	Pace of progression	Onset_and_clinical_course	2
HP:0001646	Abnormality of the aortic valve	Phenotypic_abnormality	6
HP:0001654	Abnormality of the heart valves	Phenotypic_abnormality	5
HP:0000546	Retinal degeneration	Phenotypic_abnormality	8
HP:0000655	Vitreoretinal degeneration	Phenotypic_abnormality	9
HP:0002823	Abnormality of the femur	Phenotypic_abnormality	7
HP:0006499	Abnormality of femoral epiphyses	Phenotypic_abnormality	8
HP:0006500	Abnormality involving the epiphyses of the lower limbs	Phenotypic_abnormality	7
HP:0006505	Abnormality involving the epiphyses of the limbs	Phenotypic_abnormality	6
HP:0001287	Meningitis	Phenotypic_abnormality	6
HP:0001581	Recurrent skin infections	Phenotypic_abnormality	7
HP:0002718	Recurrent bacterial infections	Phenotypic_abnormality	5
HP:0002719	Recurrent infections	Phenotypic_abnormality	4
HP:0002722	Recurrent abscess formation	Phenotypic_abnormality	5
HP:0003549	Abnormality of connective tissue	Phenotypic_abnormality	2
HP:0005406	Recurrent bacterial skin infections	Phenotypic_abnormality	6
HP:0006536	Obstructive lung disease	Phenotypic_abnormality	5
HP:0011122	Abnormality of skin physiology	Phenotypic_abnormality	5
HP:0011123	Inflammatory abnormality of the skin	Phenotypic_abnormality	6
HP:0011450	CNS infection	Phenotypic_abnormality	5
HP:0100523	Liver abscess	Phenotypic_abnormality	5
HP:0100658	Cellulitis	Phenotypic_abnormality	3
HP:0002059	Cerebral atrophy	Phenotypic_abnormality	9
HP:0002060	Abnormality of the cerebrum	Phenotypic_abnormality	7
HP:0002120	Cerebral cortical atrophy	Phenotypic_abnormality	10
HP:0007367	Atrophy/Degeneration affecting the central nervous system	Phenotypic_abnormality	5
HP:0007369	Atrophy/Degeneration affecting the cerebrum	Phenotypic_abnormality	6
HP:0012444	Brain atrophy	Phenotypic_abnormality	6
HP:0000421	Epistaxis	Phenotypic_abnormality	4
HP:0001892	Abnormal bleeding	Phenotypic_abnormality	3
HP:0001928	Abnormality of coagulation	Phenotypic_abnormality	3
HP:0001977	Abnormal thrombosis	Phenotypic_abnormality	3
HP:0002625	Deep venous thrombosis	Phenotypic_abnormality	5
HP:0003645	Prolonged partial thromboplastin time	Phenotypic_abnormality	4
HP:0004936	Venous thrombosis	Phenotypic_abnormality	4
HP:0005261	Joint hemorrhage	Phenotypic_abnormality	5
HP:0011025	Abnormality of cardiovascular system physiology	Phenotypic_abnormality	3
HP:0011028	Abnormality of blood circulation	Phenotypic_abnormality	4
HP:0011029	Internal hemorrhage	Phenotypic_abnormality	4
HP:0002037	Inflammation of the large intestine	Phenotypic_abnormality	7
HP:0004386	Gastrointestinal inflammation	Phenotypic_abnormality	6
HP:0012719	Functional abnormality of the gastrointestinal tract	Phenotypic_abnormality	5
HP:0001376	Limitation of joint mobility	Phenotypic_abnormality	6
HP:0002644	Abnormality of pelvic girdle bone morphology	Phenotypic_abnormality	5
HP:0003366	Abnormality of the femoral neck and head region	Phenotypic_abnormality	8
HP:0003367	Abnormality of the femoral neck	Phenotypic_abnormality	9
HP:0011729	Abnormality of joint mobility	Phenotypic_abnormality	5
HP:0001651	Dextrocardia	Phenotypic_abnormality	6
HP:0001696	Situs inversus totalis	Phenotypic_abnormality	5
HP:0003363	Abdominal situs inversus	Phenotypic_abnormality	4
HP:0004307	Abnormal anatomic location of the heart	Phenotypic_abnormality	5
HP:0011534	Abnormal spatial orientation of the cardiac segments	Phenotypic_abnormality	5
HP:0011620	Abnormality of abdominal situs	Phenotypic_abnormality	3
HP:0000159	Abnormality of the lip	Phenotypic_abnormality	6
HP:0000178	Abnormality of lower lip	Phenotypic_abnormality	7
