ID	Name	Namespace	Distance
GO:0000245	spliceosomal complex assembly	biological_process	8
GO:0000256	allantoin catabolic process	biological_process	6
GO:0000262	mitochondrial chromosome	cellular_component	10
GO:0000266	mitochondrial fission	biological_process	6
GO:0000270	peptidoglycan metabolic process	biological_process	7
GO:0000271	polysaccharide biosynthetic process	biological_process	6
GO:0000272	polysaccharide catabolic process	biological_process	6
GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	cellular_component	8
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	8
GO:0000277	[cytochrome c]-lysine N-methyltransferase activity	molecular_function	9
GO:0000278	mitotic cell cycle	biological_process	5
GO:0000281	mitotic cytokinesis	biological_process	6
GO:0000286	alanine dehydrogenase activity	molecular_function	5
GO:0000287	magnesium ion binding	molecular_function	6
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	biological_process	11
GO:0000293	ferric-chelate reductase activity	molecular_function	6
GO:0000298	endopolyphosphatase activity	molecular_function	7
GO:0000302	response to reactive oxygen species	biological_process	5
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	molecular_function	7
GO:0000310	xanthine phosphoribosyltransferase activity	molecular_function	6
GO:0000323	lytic vacuole	cellular_component	9
GO:0000324	fungal-type vacuole	cellular_component	10
GO:0000334	3-hydroxyanthranilate 3,4-dioxygenase activity	molecular_function	6
GO:0000339	RNA cap binding	molecular_function	6
GO:0000379	tRNA-type intron splice site recognition and cleavage	biological_process	9
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	biological_process	10
GO:0000387	spliceosomal snRNP assembly	biological_process	8
GO:0000390	spliceosomal complex disassembly	biological_process	7
GO:0000398	mRNA splicing, via spliceosome	biological_process	10
GO:0000400	four-way junction DNA binding	molecular_function	8
GO:0000412	histone peptidyl-prolyl isomerization	biological_process	10
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	10
GO:0000439	core TFIIH complex	cellular_component	5
GO:0000444	MIS12/MIND type complex	cellular_component	4
GO:0000445	THO complex part of transcription export complex	cellular_component	11
GO:0000502	proteasome complex	cellular_component	4
GO:0000702	oxidized base lesion DNA N-glycosylase activity	molecular_function	7
GO:0000723	telomere maintenance	biological_process	6
GO:0000724	double-strand break repair via homologous recombination	biological_process	10
GO:0000725	recombinational repair	biological_process	9
GO:0000737	DNA catabolic process, endonucleolytic	biological_process	8
GO:0000746	conjugation	biological_process	4
GO:0000750	pheromone-dependent signal transduction involved in conjugation with cellular fusion	biological_process	7
GO:0000772	mating pheromone activity	molecular_function	6
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	5
GO:0000775	chromosome, centromeric region	cellular_component	10
GO:0000776	kinetochore	cellular_component	4
GO:0000781	chromosome, telomeric region	cellular_component	10
GO:0000783	nuclear telomere cap complex	cellular_component	12
GO:0000784	nuclear chromosome, telomeric region	cellular_component	11
GO:0000785	chromatin	cellular_component	10
GO:0000786	nucleosome	cellular_component	4
GO:0000794	condensed nuclear chromosome	cellular_component	10
GO:0000795	synaptonemal complex	cellular_component	13
GO:0000796	condensin complex	cellular_component	4
GO:0000799	nuclear condensin complex	cellular_component	11
GO:0000808	origin recognition complex	cellular_component	4
GO:0000812	Swr1 complex	cellular_component	12
GO:0000902	cell morphogenesis	biological_process	6
GO:0000910	cytokinesis	biological_process	5
GO:0000917	barrier septum assembly	biological_process	7
GO:0000918	barrier septum site selection	biological_process	8
GO:0000921	septin ring assembly	biological_process	6
GO:0000922	spindle pole	cellular_component	4
GO:0000930	gamma-tubulin complex	cellular_component	4
GO:0000940	condensed chromosome outer kinetochore	cellular_component	4
GO:0000942	condensed nuclear chromosome outer kinetochore	cellular_component	13
GO:0000956	nuclear-transcribed mRNA catabolic process	biological_process	10
GO:0000975	regulatory region DNA binding	molecular_function	6
GO:0000976	transcription regulatory region sequence-specific DNA binding	molecular_function	7
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	molecular_function	10
GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity	molecular_function	4
GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor a	molecular_function	5
GO:0000986	bacterial-type RNA polymerase core promoter proximal region sequence-specific DNA binding	molecular_function	10
GO:0001000	bacterial-type RNA polymerase core enzyme binding	molecular_function	7
GO:0001071	nucleic acid binding transcription factor activity	molecular_function	2
GO:0001104	RNA polymerase II transcription cofactor activity	molecular_function	5
GO:0001501	skeletal system development	biological_process	6
GO:0001503	ossification	biological_process	4
GO:0001505	regulation of neurotransmitter levels	biological_process	4
GO:0001507	acetylcholine catabolic process in synaptic cleft	biological_process	9
GO:0001510	RNA methylation	biological_process	7
GO:0001514	selenocysteine incorporation	biological_process	10
GO:0001516	prostaglandin biosynthetic process	biological_process	13
GO:0001518	voltage-gated sodium channel complex	cellular_component	7
GO:0001522	pseudouridine synthesis	biological_process	9
GO:0001525	angiogenesis	biological_process	4
GO:0001527	microfibril	cellular_component	6
GO:0001530	lipopolysaccharide binding	molecular_function	4
GO:0001533	cornified envelope	cellular_component	9
GO:0001539	ciliary or bacterial-type flagellar motility	biological_process	6
GO:0001540	beta-amyloid binding	molecular_function	5
GO:0001541	ovarian follicle development	biological_process	7
GO:0001558	regulation of cell growth	biological_process	5
GO:0001570	vasculogenesis	biological_process	4
GO:0001594	trace-amine receptor activity	molecular_function	8
GO:0001604	urotensin II receptor activity	molecular_function	8
GO:0001607	neuromedin U receptor activity	molecular_function	9
GO:0001609	G-protein coupled adenosine receptor activity	molecular_function	7
GO:0001614	purinergic nucleotide receptor activity	molecular_function	7
GO:0001626	nociceptin receptor activity	molecular_function	9
GO:0001664	G-protein coupled receptor binding	molecular_function	5
GO:0001669	acrosomal vesicle	cellular_component	5
GO:0001671	ATPase activator activity	molecular_function	4
GO:0001678	cellular glucose homeostasis	biological_process	7
GO:0001680	tRNA 3'-terminal CCA addition	biological_process	12
GO:0001682	tRNA 5'-leader removal	biological_process	11
GO:0001696	gastric acid secretion	biological_process	6
GO:0001726	ruffle	cellular_component	5
GO:0001727	lipid kinase activity	molecular_function	6
GO:0001733	galactosylceramide sulfotransferase activity	molecular_function	7
GO:0001735	prenylcysteine oxidase activity	molecular_function	6
GO:0001772	immunological synapse	cellular_component	7
GO:0001784	phosphotyrosine binding	molecular_function	6
GO:0001817	regulation of cytokine production	biological_process	5
GO:0001819	positive regulation of cytokine production	biological_process	6
GO:0001836	release of cytochrome c from mitochondria	biological_process	8
GO:0001845	phagolysosome assembly	biological_process	6
GO:0001848	complement binding	molecular_function	4
GO:0001875	lipopolysaccharide receptor activity	molecular_function	6
GO:0001881	receptor recycling	biological_process	5
GO:0001882	nucleoside binding	molecular_function	4
GO:0001916	positive regulation of T cell mediated cytotoxicity	biological_process	9
GO:0001919	regulation of receptor recycling	biological_process	5
GO:0001932	regulation of protein phosphorylation	biological_process	9
GO:0001934	positive regulation of protein phosphorylation	biological_process	10
GO:0001937	negative regulation of endothelial cell proliferation	biological_process	8
GO:0001971	negative regulation of activation of membrane attack complex	biological_process	11
GO:0001973	adenosine receptor signaling pathway	biological_process	9
GO:0001974	blood vessel remodeling	biological_process	5
GO:0002094	polyprenyltransferase activity	molecular_function	6
GO:0002098	tRNA wobble uridine modification	biological_process	13
GO:0002100	tRNA wobble adenosine to inosine editing	biological_process	13
GO:0002101	tRNA wobble cytosine modification	biological_process	13
GO:0002128	tRNA nucleoside ribose methylation	biological_process	13
GO:0002143	tRNA wobble position uridine thiolation	biological_process	13
GO:0002149	hypochlorous acid biosynthetic process	biological_process	6
GO:0002161	aminoacyl-tRNA editing activity	molecular_function	6
GO:0002218	activation of innate immune response	biological_process	8
GO:0002224	toll-like receptor signaling pathway	biological_process	12
GO:0002237	response to molecule of bacterial origin	biological_process	4
GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	biological_process	5
GO:0002532	production of molecular mediator involved in inflammatory response	biological_process	4
GO:0002682	regulation of immune system process	biological_process	4
GO:0002685	regulation of leukocyte migration	biological_process	5
GO:0002690	positive regulation of leukocyte chemotaxis	biological_process	8
GO:0002724	regulation of T cell cytokine production	biological_process	8
GO:0002755	MyD88-dependent toll-like receptor signaling pathway	biological_process	13
GO:0002756	MyD88-independent toll-like receptor signaling pathway	biological_process	13
GO:0003081	regulation of systemic arterial blood pressure by renin-angiotensin	biological_process	11
GO:0003333	amino acid transmembrane transport	biological_process	8
GO:0003341	cilium movement	biological_process	6
GO:0003676	nucleic acid binding	molecular_function	4
GO:0003677	DNA binding	molecular_function	5
GO:0003678	DNA helicase activity	molecular_function	9
GO:0003682	chromatin binding	molecular_function	3
GO:0003684	damaged DNA binding	molecular_function	6
GO:0003688	DNA replication origin binding	molecular_function	7
GO:0003689	DNA clamp loader activity	molecular_function	6
GO:0003690	double-stranded DNA binding	molecular_function	7
GO:0003697	single-stranded DNA binding	molecular_function	7
GO:0003700	sequence-specific DNA binding transcription factor activity	molecular_function	3
GO:0003707	steroid hormone receptor activity	molecular_function	5
GO:0003708	retinoic acid receptor activity	molecular_function	6
GO:0003712	transcription cofactor activity	molecular_function	4
GO:0003713	transcription coactivator activity	molecular_function	5
GO:0003714	transcription corepressor activity	molecular_function	5
GO:0003721	telomeric template RNA reverse transcriptase activity	molecular_function	8
GO:0003723	RNA binding	molecular_function	5
GO:0003724	RNA helicase activity	molecular_function	9
GO:0003725	double-stranded RNA binding	molecular_function	6
GO:0003726	double-stranded RNA adenosine deaminase activity	molecular_function	7
GO:0003727	single-stranded RNA binding	molecular_function	6
GO:0003729	mRNA binding	molecular_function	6
GO:0003730	mRNA 3'-UTR binding	molecular_function	7
GO:0003735	structural constituent of ribosome	molecular_function	3
GO:0003743	translation initiation factor activity	molecular_function	7
GO:0003746	translation elongation factor activity	molecular_function	7
GO:0003747	translation release factor activity	molecular_function	8
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	5
GO:0003756	protein disulfide isomerase activity	molecular_function	6
GO:0003774	motor activity	molecular_function	8
GO:0003777	microtubule motor activity	molecular_function	9
GO:0003779	actin binding	molecular_function	5
GO:0003796	lysozyme activity	molecular_function	6
GO:0003810	protein-glutamine gamma-glutamyltransferase activity	molecular_function	6
GO:0003824	catalytic activity	molecular_function	2
GO:0003825	alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity	molecular_function	8
GO:0003830	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	molecular_function	7
GO:0003838	sterol 24-C-methyltransferase activity	molecular_function	7
GO:0003839	gamma-glutamylcyclotransferase activity	molecular_function	6
GO:0003840	gamma-glutamyltransferase activity	molecular_function	6
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	molecular_function	8
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	6
GO:0003843	1,3-beta-D-glucan synthase activity	molecular_function	8
GO:0003844	1,4-alpha-glucan branching enzyme activity	molecular_function	6
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity	molecular_function	6
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	molecular_function	6
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	5
GO:0003852	2-isopropylmalate synthase activity	molecular_function	6
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	molecular_function	7
GO:0003855	3-dehydroquinate dehydratase activity	molecular_function	6
GO:0003856	3-dehydroquinate synthase activity	molecular_function	6
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	molecular_function	6
GO:0003858	3-hydroxybutyrate dehydrogenase activity	molecular_function	6
GO:0003861	3-isopropylmalate dehydratase activity	molecular_function	6
GO:0003862	3-isopropylmalate dehydrogenase activity	molecular_function	6
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular_function	6
GO:0003865	3-oxo-5-alpha-steroid 4-dehydrogenase activity	molecular_function	6
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	5
GO:0003867	4-aminobutyrate transaminase activity	molecular_function	6
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	molecular_function	6
GO:0003870	5-aminolevulinate synthase activity	molecular_function	8
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	molecular_function	7
GO:0003872	6-phosphofructokinase activity	molecular_function	8
GO:0003873	6-phosphofructo-2-kinase activity	molecular_function	8
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	molecular_function	6
GO:0003875	ADP-ribosylarginine hydrolase activity	molecular_function	6
GO:0003876	AMP deaminase activity	molecular_function	4
GO:0003877	ATP adenylyltransferase activity	molecular_function	7
GO:0003878	ATP citrate synthase activity	molecular_function	6
GO:0003879	ATP phosphoribosyltransferase activity	molecular_function	6
GO:0003883	CTP synthase activity	molecular_function	5
GO:0003884	D-amino-acid oxidase activity	molecular_function	6
GO:0003885	D-arabinono-1,4-lactone oxidase activity	molecular_function	6
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	molecular_function	7
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	7
GO:0003896	DNA primase activity	molecular_function	8
GO:0003899	DNA-directed RNA polymerase activity	molecular_function	7
GO:0003904	deoxyribodipyrimidine photo-lyase activity	molecular_function	6
GO:0003905	alkylbase DNA N-glycosylase activity	molecular_function	7
GO:0003906	DNA-(apurinic or apyrimidinic site) lyase activity	molecular_function	5
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	molecular_function	7
GO:0003909	DNA ligase activity	molecular_function	5
GO:0003910	DNA ligase (ATP) activity	molecular_function	6
GO:0003911	DNA ligase (NAD+) activity	molecular_function	6
GO:0003912	DNA nucleotidylexotransferase activity	molecular_function	6
GO:0003913	DNA photolyase activity	molecular_function	5
GO:0003916	DNA topoisomerase activity	molecular_function	4
GO:0003917	DNA topoisomerase type I activity	molecular_function	5
GO:0003918	DNA topoisomerase type II (ATP-hydrolyzing) activity	molecular_function	6
GO:0003919	FMN adenylyltransferase activity	molecular_function	7
GO:0003920	GMP reductase activity	molecular_function	6
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	molecular_function	6
GO:0003923	GPI-anchor transamidase activity	molecular_function	4
GO:0003924	GTPase activity	molecular_function	8
GO:0003933	GTP cyclohydrolase activity	molecular_function	7
GO:0003934	GTP cyclohydrolase I activity	molecular_function	8
GO:0003935	GTP cyclohydrolase II activity	molecular_function	8
GO:0003937	IMP cyclohydrolase activity	molecular_function	7
GO:0003938	IMP dehydrogenase activity	molecular_function	6
GO:0003941	L-serine ammonia-lyase activity	molecular_function	6
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	molecular_function	6
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase ac	molecular_function	6
GO:0003950	NAD+ ADP-ribosyltransferase activity	molecular_function	6
GO:0003951	NAD+ kinase activity	molecular_function	6
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	molecular_function	6
GO:0003953	NAD+ nucleosidase activity	molecular_function	6
GO:0003954	NADH dehydrogenase activity	molecular_function	5
GO:0003956	NAD(P)+-protein-arginine ADP-ribosyltransferase activity	molecular_function	6
GO:0003957	NAD(P)+ transhydrogenase (B-specific) activity	molecular_function	7
GO:0003958	NADPH-hemoprotein reductase activity	molecular_function	6
GO:0003959	NADPH dehydrogenase activity	molecular_function	5
GO:0003963	RNA-3'-phosphate cyclase activity	molecular_function	4
GO:0003964	RNA-directed DNA polymerase activity	molecular_function	7
GO:0003968	RNA-directed RNA polymerase activity	molecular_function	7
GO:0003972	RNA ligase (ATP) activity	molecular_function	6
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	molecular_function	7
GO:0003978	UDP-glucose 4-epimerase activity	molecular_function	6
GO:0003979	UDP-glucose 6-dehydrogenase activity	molecular_function	6
GO:0003980	UDP-glucose:glycoprotein glucosyltransferase activity	molecular_function	8
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	molecular_function	8
GO:0003984	acetolactate synthase activity	molecular_function	5
GO:0003987	acetate-CoA ligase activity	molecular_function	6
GO:0003988	acetyl-CoA C-acyltransferase activity	molecular_function	7
GO:0003989	acetyl-CoA carboxylase activity	molecular_function	6
GO:0003990	acetylcholinesterase activity	molecular_function	7
GO:0003991	acetylglutamate kinase activity	molecular_function	6
GO:0003993	acid phosphatase activity	molecular_function	7
GO:0003994	aconitate hydratase activity	molecular_function	6
GO:0003995	acyl-CoA dehydrogenase activity	molecular_function	5
GO:0003997	acyl-CoA oxidase activity	molecular_function	6
GO:0003998	acylphosphatase activity	molecular_function	6
GO:0003999	adenine phosphoribosyltransferase activity	molecular_function	6
GO:0004000	adenosine deaminase activity	molecular_function	4
GO:0004001	adenosine kinase activity	molecular_function	8
GO:0004003	ATP-dependent DNA helicase activity	molecular_function	10
GO:0004004	ATP-dependent RNA helicase activity	molecular_function	10
GO:0004012	phospholipid-translocating ATPase activity	molecular_function	6
GO:0004013	adenosylhomocysteinase activity	molecular_function	6
GO:0004014	adenosylmethionine decarboxylase activity	molecular_function	6
GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function	6
GO:0004016	adenylate cyclase activity	molecular_function	4
GO:0004017	adenylate kinase activity	molecular_function	6
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	molecular_function	6
GO:0004019	adenylosuccinate synthase activity	molecular_function	5
GO:0004020	adenylylsulfate kinase activity	molecular_function	6
GO:0004022	alcohol dehydrogenase (NAD) activity	molecular_function	6
GO:0004024	alcohol dehydrogenase activity, zinc-dependent	molecular_function	7
GO:0004026	alcohol O-acetyltransferase activity	molecular_function	8
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	molecular_function	6
GO:0004034	aldose 1-epimerase activity	molecular_function	6
GO:0004037	allantoicase activity	molecular_function	6
GO:0004038	allantoinase activity	molecular_function	6
GO:0004040	amidase activity	molecular_function	6
GO:0004042	acetyl-CoA:L-glutamate N-acetyltransferase activity	molecular_function	8
GO:0004043	L-aminoadipate-semialdehyde dehydrogenase activity	molecular_function	6
GO:0004044	amidophosphoribosyltransferase activity	molecular_function	6
GO:0004045	aminoacyl-tRNA hydrolase activity	molecular_function	6
GO:0004046	aminoacylase activity	molecular_function	6
GO:0004047	aminomethyltransferase activity	molecular_function	6
GO:0004048	anthranilate phosphoribosyltransferase activity	molecular_function	6
GO:0004049	anthranilate synthase activity	molecular_function	6
GO:0004053	arginase activity	molecular_function	6
GO:0004055	argininosuccinate synthase activity	molecular_function	5
GO:0004056	argininosuccinate lyase activity	molecular_function	6
GO:0004057	arginyltransferase activity	molecular_function	6
GO:0004061	arylformamidase activity	molecular_function	6
GO:0004062	aryl sulfotransferase activity	molecular_function	6
GO:0004064	arylesterase activity	molecular_function	6
GO:0004065	arylsulfatase activity	molecular_function	6
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	6
GO:0004067	asparaginase activity	molecular_function	6
GO:0004068	aspartate 1-decarboxylase activity	molecular_function	6
GO:0004070	aspartate carbamoyltransferase activity	molecular_function	6
GO:0004071	aspartate-ammonia ligase activity	molecular_function	7
GO:0004072	aspartate kinase activity	molecular_function	6
GO:0004073	aspartate-semialdehyde dehydrogenase activity	molecular_function	6
GO:0004074	biliverdin reductase activity	molecular_function	6
GO:0004075	biotin carboxylase activity	molecular_function	5
GO:0004076	biotin synthase activity	molecular_function	4
GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	molecular_function	6
GO:0004081	bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity	molecular_function	9
GO:0004084	branched-chain-amino-acid transaminase activity	molecular_function	6
GO:0004089	carbonate dehydratase activity	molecular_function	6
GO:0004096	catalase activity	molecular_function	6
GO:0004097	catechol oxidase activity	molecular_function	6
GO:0004100	chitin synthase activity	molecular_function	7
GO:0004104	cholinesterase activity	molecular_function	6
GO:0004106	chorismate mutase activity	molecular_function	5
GO:0004107	chorismate synthase activity	molecular_function	6
GO:0004108	citrate (Si)-synthase activity	molecular_function	6
GO:0004109	coproporphyrinogen oxidase activity	molecular_function	6
GO:0004112	cyclic-nucleotide phosphodiesterase activity	molecular_function	7
GO:0004113	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity	molecular_function	8
GO:0004114	3',5'-cyclic-nucleotide phosphodiesterase activity	molecular_function	8
GO:0004115	3',5'-cyclic-AMP phosphodiesterase activity	molecular_function	9
GO:0004121	cystathionine beta-lyase activity	molecular_function	5
GO:0004122	cystathionine beta-synthase activity	molecular_function	6
GO:0004124	cysteine synthase activity	molecular_function	5
GO:0004125	L-seryl-tRNASec selenium transferase activity	molecular_function	5
GO:0004126	cytidine deaminase activity	molecular_function	4
GO:0004127	cytidylate kinase activity	molecular_function	8
GO:0004129	cytochrome-c oxidase activity	molecular_function	5
GO:0004132	dCMP deaminase activity	molecular_function	4
GO:0004133	glycogen debranching enzyme activity	molecular_function	3
GO:0004134	4-alpha-glucanotransferase activity	molecular_function	4
GO:0004135	amylo-alpha-1,6-glucosidase activity	molecular_function	4
GO:0004139	deoxyribose-phosphate aldolase activity	molecular_function	6
GO:0004140	dephospho-CoA kinase activity	molecular_function	6
GO:0004141	dethiobiotin synthase activity	molecular_function	6
GO:0004143	diacylglycerol kinase activity	molecular_function	6
GO:0004144	diacylglycerol O-acyltransferase activity	molecular_function	8
GO:0004146	dihydrofolate reductase activity	molecular_function	6
GO:0004148	dihydrolipoyl dehydrogenase activity	molecular_function	6
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	molecular_function	8
GO:0004150	dihydroneopterin aldolase activity	molecular_function	6
GO:0004151	dihydroorotase activity	molecular_function	6
GO:0004152	dihydroorotate dehydrogenase activity	molecular_function	6
GO:0004156	dihydropteroate synthase activity	molecular_function	5
GO:0004160	dihydroxy-acid dehydratase activity	molecular_function	6
GO:0004161	dimethylallyltranstransferase activity	molecular_function	6
GO:0004163	diphosphomevalonate decarboxylase activity	molecular_function	6
GO:0004164	diphthine synthase activity	molecular_function	7
GO:0004165	dodecenoyl-CoA delta-isomerase activity	molecular_function	6
GO:0004168	dolichol kinase activity	molecular_function	6
GO:0004169	dolichyl-phosphate-mannose-protein mannosyltransferase activity	molecular_function	7
GO:0004170	dUTP diphosphatase activity	molecular_function	8
GO:0004174	electron-transferring-flavoprotein dehydrogenase activity	molecular_function	6
GO:0004175	endopeptidase activity	molecular_function	6
GO:0004176	ATP-dependent peptidase activity	molecular_function	6
GO:0004177	aminopeptidase activity	molecular_function	7
GO:0004180	carboxypeptidase activity	molecular_function	7
GO:0004181	metallocarboxypeptidase activity	molecular_function	8
GO:0004185	serine-type carboxypeptidase activity	molecular_function	8
GO:0004190	aspartic-type endopeptidase activity	molecular_function	7
GO:0004197	cysteine-type endopeptidase activity	molecular_function	7
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	molecular_function	8
GO:0004222	metalloendopeptidase activity	molecular_function	7
GO:0004252	serine-type endopeptidase activity	molecular_function	7
GO:0004298	threonine-type endopeptidase activity	molecular_function	7
GO:0004300	enoyl-CoA hydratase activity	molecular_function	6
GO:0004303	estradiol 17-beta-dehydrogenase activity	molecular_function	7
GO:0004308	exo-alpha-sialidase activity	molecular_function	7
GO:0004309	exopolyphosphatase activity	molecular_function	7
GO:0004310	farnesyl-diphosphate farnesyltransferase activity	molecular_function	7
GO:0004312	fatty acid synthase activity	molecular_function	6
GO:0004313	[acyl-carrier-protein] S-acetyltransferase activity	molecular_function	7
GO:0004314	[acyl-carrier-protein] S-malonyltransferase activity	molecular_function	7
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	molecular_function	7
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	molecular_function	6
GO:0004317	3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity	molecular_function	7
GO:0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity	molecular_function	6
GO:0004319	enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) activity	molecular_function	6
GO:0004320	oleoyl-[acyl-carrier-protein] hydrolase activity	molecular_function	8
