ID	Name	Namespace	Distance
GO:0016070	RNA metabolic process	biological_process	6
GO:0043628	ncRNA 3'-end processing	biological_process	10
GO:0006725	cellular aromatic compound metabolic process	biological_process	4
GO:0046700	heterocycle catabolic process	biological_process	5
GO:0033554	cellular response to stress	biological_process	4
GO:0019219	regulation of nucleobase-containing compound metabolic process	biological_process	6
GO:0006303	double-strand break repair via nonhomologous end joining	biological_process	10
GO:0043596	nuclear replication fork	cellular_component	11
GO:0044428	nuclear part	cellular_component	8
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	7
GO:0043232	intracellular non-membrane-bounded organelle	cellular_component	4
GO:0031125	rRNA 3'-end processing	biological_process	11
GO:0050896	response to stimulus	biological_process	2
GO:0051325	interphase	biological_process	7
GO:0000738	DNA catabolic process, exonucleolytic	biological_process	8
GO:0090503	RNA phosphodiester bond hydrolysis, exonucleolytic	biological_process	9
GO:0044446	intracellular organelle part	cellular_component	4
GO:0044427	chromosomal part	cellular_component	8
GO:0050801	ion homeostasis	biological_process	6
GO:0010467	gene expression	biological_process	5
GO:0006281	DNA repair	biological_process	7
GO:0044763	single-organism cellular process	biological_process	3
GO:0044422	organelle part	cellular_component	2
GO:0000178	exosome (RNase complex)	cellular_component	4
GO:0000109	nucleotide-excision repair complex	cellular_component	4
GO:0006273	lagging strand elongation	biological_process	11
GO:0046483	heterocycle metabolic process	biological_process	4
GO:0003676	nucleic acid binding	molecular_function	4
GO:0043625	delta DNA polymerase complex	cellular_component	7
GO:0006401	RNA catabolic process	biological_process	7
GO:0000228	nuclear chromosome	cellular_component	9
GO:0043226	organelle	cellular_component	2
GO:0043229	intracellular organelle	cellular_component	3
GO:0043233	organelle lumen	cellular_component	3
GO:0019438	aromatic compound biosynthetic process	biological_process	5
GO:0006259	DNA metabolic process	biological_process	6
GO:0051252	regulation of RNA metabolic process	biological_process	6
GO:1901360	organic cyclic compound metabolic process	biological_process	4
GO:0034654	nucleobase-containing compound biosynthetic process	biological_process	6
GO:0032993	protein-DNA complex	cellular_component	3
GO:1901363	heterocyclic compound binding	molecular_function	3
GO:0016035	zeta DNA polymerase complex	cellular_component	7
GO:0045004	DNA replication proofreading	biological_process	9
GO:0034655	nucleobase-containing compound catabolic process	biological_process	6
GO:0006269	DNA replication, synthesis of RNA primer	biological_process	8
GO:0055081	anion homeostasis	biological_process	7
GO:0034470	ncRNA processing	biological_process	9
GO:0044085	cellular component biogenesis	biological_process	3
GO:0051320	S phase	biological_process	7
GO:0016071	mRNA metabolic process	biological_process	8
GO:0003682	chromatin binding	molecular_function	3
GO:0009058	biosynthetic process	biological_process	3
GO:0003896	DNA primase activity	molecular_function	8
GO:0000460	maturation of 5.8S rRNA	biological_process	11
GO:0080090	regulation of primary metabolic process	biological_process	5
GO:0051179	localization	biological_process	2
GO:0000084	S phase of mitotic cell cycle	biological_process	9
GO:0032774	RNA biosynthetic process	biological_process	6
GO:0034641	cellular nitrogen compound metabolic process	biological_process	4
GO:0016740	transferase activity	molecular_function	3
GO:0022402	cell cycle process	biological_process	4
GO:0051716	cellular response to stimulus	biological_process	3
GO:0006950	response to stress	biological_process	3
GO:0090501	RNA phosphodiester bond hydrolysis	biological_process	8
GO:0031981	nuclear lumen	cellular_component	9
GO:0022403	cell cycle phase	biological_process	6
GO:0044271	cellular nitrogen compound biosynthetic process	biological_process	5
GO:1901576	organic substance biosynthetic process	biological_process	4
GO:0060255	regulation of macromolecule metabolic process	biological_process	5
GO:0051641	cellular localization	biological_process	3
GO:0006287	base-excision repair, gap-filling	biological_process	8
GO:0044249	cellular biosynthetic process	biological_process	4
GO:0055089	fatty acid homeostasis	biological_process	7
GO:0044260	cellular macromolecule metabolic process	biological_process	4
GO:0005575	cellular_component	cellular_component	1
GO:0042254	ribosome biogenesis	biological_process	5
GO:0006974	response to DNA damage stimulus	biological_process	6
GO:0044444	cytoplasmic part	cellular_component	6
GO:0010468	regulation of gene expression	biological_process	6
GO:0044454	nuclear chromosome part	cellular_component	10
GO:0006261	DNA-dependent DNA replication	biological_process	9
GO:0034061	DNA polymerase activity	molecular_function	6
GO:0034660	ncRNA metabolic process	biological_process	8
GO:0031974	membrane-enclosed lumen	cellular_component	2
GO:0006308	DNA catabolic process	biological_process	7
GO:0034399	nuclear periphery	cellular_component	10
GO:0048878	chemical homeostasis	biological_process	5
GO:0043234	protein complex	cellular_component	3
GO:0031123	RNA 3'-end processing	biological_process	9
GO:0005658	alpha DNA polymerase:primase complex	cellular_component	4
GO:0030894	replisome	cellular_component	4
GO:0006807	nitrogen compound metabolic process	biological_process	3
GO:0040029	regulation of gene expression, epigenetic	biological_process	7
GO:0005623	cell	cellular_component	2
GO:0016363	nuclear matrix	cellular_component	10
GO:0071897	DNA biosynthetic process	biological_process	7
GO:0044424	intracellular part	cellular_component	4
GO:0004527	exonuclease activity	molecular_function	6
GO:1901362	organic cyclic compound biosynthetic process	biological_process	5
GO:0008298	intracellular mRNA localization	biological_process	5
GO:0050794	regulation of cellular process	biological_process	4
GO:0005694	chromosome	cellular_component	8
GO:0006284	base-excision repair	biological_process	9
GO:0042575	DNA polymerase complex	cellular_component	4
GO:0045005	maintenance of fidelity involved in DNA-dependent DNA replication	biological_process	8
GO:0044265	cellular macromolecule catabolic process	biological_process	5
GO:0016072	rRNA metabolic process	biological_process	9
GO:0043227	membrane-bounded organelle	cellular_component	3
GO:0043228	non-membrane-bounded organelle	cellular_component	3
GO:0042592	homeostatic process	biological_process	4
GO:0005634	nucleus	cellular_component	8
GO:0007549	dosage compensation	biological_process	8
GO:0051329	interphase of mitotic cell cycle	biological_process	6
GO:0006272	leading strand elongation	biological_process	11
GO:0031323	regulation of cellular metabolic process	biological_process	5
GO:0005737	cytoplasm	cellular_component	6
GO:0005657	replication fork	cellular_component	10
GO:0090305	nucleic acid phosphodiester bond hydrolysis	biological_process	7
GO:0006260	DNA replication	biological_process	7
GO:0005730	nucleolus	cellular_component	8
GO:0044248	cellular catabolic process	biological_process	4
GO:0050789	regulation of biological process	biological_process	3
GO:0090304	nucleic acid metabolic process	biological_process	5
GO:0006403	RNA localization	biological_process	4
GO:0055088	lipid homeostasis	biological_process	6
GO:0009059	macromolecule biosynthetic process	biological_process	5
GO:0034645	cellular macromolecule biosynthetic process	biological_process	5
GO:0008622	epsilon DNA polymerase complex	cellular_component	7
GO:0006270	DNA replication initiation	biological_process	8
GO:0000956	nuclear-transcribed mRNA catabolic process	biological_process	10
GO:0071840	cellular component organization or biogenesis	biological_process	2
GO:0003899	DNA-directed RNA polymerase activity	molecular_function	7
GO:0009048	dosage compensation by inactivation of X chromosome	biological_process	9
GO:0006364	rRNA processing	biological_process	6
GO:0032991	macromolecular complex	cellular_component	2
GO:1901575	organic substance catabolic process	biological_process	4
GO:0043484	regulation of RNA splicing	biological_process	7
GO:0022613	ribonucleoprotein complex biogenesis	biological_process	4
GO:0016591	DNA-directed RNA polymerase II, holoenzyme	cellular_component	11
GO:0000428	DNA-directed RNA polymerase complex	cellular_component	7
GO:0005654	nucleoplasm	cellular_component	10
GO:0006351	transcription, DNA-dependent	biological_process	6
GO:0006366	transcription from RNA polymerase II promoter	biological_process	10
GO:0044451	nucleoplasm part	cellular_component	10
GO:0055029	nuclear DNA-directed RNA polymerase complex	cellular_component	8
GO:0030880	RNA polymerase complex	cellular_component	4
GO:0005665	DNA-directed RNA polymerase II, core complex	cellular_component	11
GO:0071265	L-methionine biosynthetic process	biological_process	13
GO:0006790	sulfur compound metabolic process	biological_process	4
GO:0006520	cellular amino acid metabolic process	biological_process	4
GO:0043102	amino acid salvage	biological_process	6
GO:0000096	sulfur amino acid metabolic process	biological_process	5
GO:0046394	carboxylic acid biosynthetic process	biological_process	7
GO:0006555	methionine metabolic process	biological_process	10
GO:0071267	L-methionine salvage	biological_process	14
GO:1901566	organonitrogen compound biosynthetic process	biological_process	5
GO:0044711	single-organism biosynthetic process	biological_process	4
GO:0043094	cellular metabolic compound salvage	biological_process	5
GO:0000097	sulfur amino acid biosynthetic process	biological_process	6
GO:0016491	oxidoreductase activity	molecular_function	3
GO:0016701	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	molecular_function	4
GO:0019509	L-methionine salvage from methylthioadenosine	biological_process	11
GO:0016053	organic acid biosynthetic process	biological_process	5
GO:0051213	dioxygenase activity	molecular_function	4
GO:0008652	cellular amino acid biosynthetic process	biological_process	6
GO:0009066	aspartate family amino acid metabolic process	biological_process	10
GO:1901605	alpha-amino acid metabolic process	biological_process	9
GO:0044272	sulfur compound biosynthetic process	biological_process	5
GO:0009067	aspartate family amino acid biosynthetic process	biological_process	11
GO:0005829	cytosol	cellular_component	8
GO:1901564	organonitrogen compound metabolic process	biological_process	4
GO:1901607	alpha-amino acid biosynthetic process	biological_process	10
GO:0009086	methionine biosynthetic process	biological_process	11
GO:0044283	small molecule biosynthetic process	biological_process	5
GO:0055114	oxidation-reduction process	biological_process	4
GO:0016052	carbohydrate catabolic process	biological_process	5
GO:0046496	nicotinamide nucleotide metabolic process	biological_process	10
GO:0044724	single-organism carbohydrate catabolic process	biological_process	6
GO:0006007	glucose catabolic process	biological_process	9
GO:0006098	pentose-phosphate shunt	biological_process	10
GO:0005975	carbohydrate metabolic process	biological_process	4
GO:0016860	intramolecular oxidoreductase activity	molecular_function	4
GO:0006006	glucose metabolic process	biological_process	8
GO:0019637	organophosphate metabolic process	biological_process	4
GO:0006739	NADP metabolic process	biological_process	11
GO:0019318	hexose metabolic process	biological_process	7
GO:0009117	nucleotide metabolic process	biological_process	8
GO:0016853	isomerase activity	molecular_function	3
GO:0006740	NADPH regeneration	biological_process	5
GO:0046365	monosaccharide catabolic process	biological_process	7
GO:0006733	oxidoreduction coenzyme metabolic process	biological_process	6
GO:0016861	intramolecular oxidoreductase activity, interconverting aldoses and ketoses	molecular_function	5
GO:0019320	hexose catabolic process	biological_process	8
GO:0019362	pyridine nucleotide metabolic process	biological_process	6
GO:0072524	pyridine-containing compound metabolic process	biological_process	5
GO:0005996	monosaccharide metabolic process	biological_process	6
GO:0055086	nucleobase-containing small molecule metabolic process	biological_process	5
GO:0006796	phosphate-containing compound metabolic process	biological_process	5
GO:0006753	nucleoside phosphate metabolic process	biological_process	6
GO:0044723	single-organism carbohydrate metabolic process	biological_process	5
GO:0004751	ribose-5-phosphate isomerase activity	molecular_function	6
GO:0005976	polysaccharide metabolic process	biological_process	5
GO:0033692	cellular polysaccharide biosynthetic process	biological_process	7
GO:0044264	cellular polysaccharide metabolic process	biological_process	6
GO:0034637	cellular carbohydrate biosynthetic process	biological_process	5
GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	4
GO:0008676	3-deoxy-8-phosphooctulonate synthase activity	molecular_function	5
GO:0009072	aromatic amino acid family metabolic process	biological_process	5
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	5
GO:0044262	cellular carbohydrate metabolic process	biological_process	4
GO:0000271	polysaccharide biosynthetic process	biological_process	6
GO:0016051	carbohydrate biosynthetic process	biological_process	5
GO:0009073	aromatic amino acid family biosynthetic process	biological_process	6
GO:0044452	nucleolar part	cellular_component	10
GO:0009536	plastid	cellular_component	8
GO:0005736	DNA-directed RNA polymerase I complex	cellular_component	11
GO:2001141	regulation of RNA biosynthetic process	biological_process	7
GO:0000123	histone acetyltransferase complex	cellular_component	4
GO:0018393	internal peptidyl-lysine acetylation	biological_process	11
GO:0000790	nuclear chromatin	cellular_component	11
GO:0000118	histone deacetylase complex	cellular_component	4
GO:0070822	Sin3-type complex	cellular_component	13
GO:0006325	chromatin organization	biological_process	6
GO:0006996	organelle organization	biological_process	4
GO:0051276	chromosome organization	biological_process	5
GO:0043543	protein acylation	biological_process	8
GO:0006476	protein deacetylation	biological_process	9
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	molecular_function	5
GO:0018193	peptidyl-amino acid modification	biological_process	8
GO:0016043	cellular component organization	biological_process	3
GO:0018205	peptidyl-lysine modification	biological_process	9
GO:0035601	protein deacylation	biological_process	8
GO:0035064	methylated histone residue binding	molecular_function	5
GO:0016407	acetyltransferase activity	molecular_function	6
GO:0072487	MSL complex	cellular_component	14
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	6
GO:0016746	transferase activity, transferring acyl groups	molecular_function	4
GO:0016568	chromatin modification	biological_process	7
GO:0018394	peptidyl-lysine acetylation	biological_process	10
GO:0016570	histone modification	biological_process	8
GO:0005515	protein binding	molecular_function	3
GO:0043412	macromolecule modification	biological_process	5
GO:0000785	chromatin	cellular_component	10
GO:0003713	transcription coactivator activity	molecular_function	5
GO:0006473	protein acetylation	biological_process	9
GO:0000989	transcription factor binding transcription factor activity	molecular_function	3
GO:2000112	regulation of cellular macromolecule biosynthetic process	biological_process	7
GO:0016410	N-acyltransferase activity	molecular_function	6
GO:0036211	protein modification process	biological_process	6
GO:0003712	transcription cofactor activity	molecular_function	4
GO:0044267	cellular protein metabolic process	biological_process	6
GO:0008080	N-acetyltransferase activity	molecular_function	7
GO:0031326	regulation of cellular biosynthetic process	biological_process	6
GO:0004402	histone acetyltransferase activity	molecular_function	8
GO:0019538	protein metabolic process	biological_process	4
GO:0016569	covalent chromatin modification	biological_process	8
GO:0016573	histone acetylation	biological_process	10
GO:0043189	H4/H2A histone acetyltransferase complex	cellular_component	14
GO:0000988	protein binding transcription factor activity	molecular_function	2
GO:0006464	cellular protein modification process	biological_process	7
GO:0006475	internal protein amino acid acetylation	biological_process	10
GO:0042393	histone binding	molecular_function	4
GO:0009889	regulation of biosynthetic process	biological_process	5
GO:0009063	cellular amino acid catabolic process	biological_process	6
GO:0046395	carboxylic acid catabolic process	biological_process	7
GO:0070271	protein complex biogenesis	biological_process	4
GO:0065003	macromolecular complex assembly	biological_process	5
GO:0051259	protein oligomerization	biological_process	7
GO:0072330	monocarboxylic acid biosynthetic process	biological_process	9
GO:0001882	nucleoside binding	molecular_function	4
GO:0032550	purine ribonucleoside binding	molecular_function	6
GO:0035639	purine ribonucleoside triphosphate binding	molecular_function	5
GO:0032549	ribonucleoside binding	molecular_function	5
GO:0016874	ligase activity	molecular_function	3
GO:0017076	purine nucleotide binding	molecular_function	6
GO:0051262	protein tetramerization	biological_process	8
GO:0051260	protein homooligomerization	biological_process	8
GO:0006633	fatty acid biosynthetic process	biological_process	6
GO:0016054	organic acid catabolic process	biological_process	5
GO:0022607	cellular component assembly	biological_process	4
GO:0036094	small molecule binding	molecular_function	3
GO:0031406	carboxylic acid binding	molecular_function	5
GO:0001883	purine nucleoside binding	molecular_function	5
GO:0033218	amide binding	molecular_function	3
GO:0008610	lipid biosynthetic process	biological_process	5
GO:0016421	CoA carboxylase activity	molecular_function	5
GO:0006461	protein complex assembly	biological_process	5
GO:0005739	mitochondrion	cellular_component	8
GO:0032559	adenyl ribonucleotide binding	molecular_function	8
GO:0032553	ribonucleotide binding	molecular_function	6
GO:1901565	organonitrogen compound catabolic process	biological_process	5
GO:0051289	protein homotetramerization	biological_process	9
GO:0044282	small molecule catabolic process	biological_process	5
GO:0000166	nucleotide binding	molecular_function	4
GO:0071822	protein complex subunit organization	biological_process	5
GO:0043168	anion binding	molecular_function	4
GO:0043167	ion binding	molecular_function	3
GO:0009374	biotin binding	molecular_function	4
GO:0009317	acetyl-CoA carboxylase complex	cellular_component	4
GO:1901681	sulfur compound binding	molecular_function	3
GO:0033293	monocarboxylic acid binding	molecular_function	6
GO:0005524	ATP binding	molecular_function	6
GO:0016885	ligase activity, forming carbon-carbon bonds	molecular_function	4
GO:0032555	purine ribonucleotide binding	molecular_function	7
GO:0019842	vitamin binding	molecular_function	4
GO:0043933	macromolecular complex subunit organization	biological_process	4
GO:1901265	nucleoside phosphate binding	molecular_function	4
GO:0030554	adenyl nucleotide binding	molecular_function	7
GO:0016310	phosphorylation	biological_process	6
GO:0016116	carotenoid metabolic process	biological_process	9
GO:0004337	geranyltranstransferase activity	molecular_function	6
GO:0005783	endoplasmic reticulum	cellular_component	8
GO:0016125	sterol metabolic process	biological_process	6
GO:0016108	tetraterpenoid metabolic process	biological_process	8
GO:0006720	isoprenoid metabolic process	biological_process	6
GO:1901617	organic hydroxy compound biosynthetic process	biological_process	5
GO:0016117	carotenoid biosynthetic process	biological_process	6
GO:0016128	phytosteroid metabolic process	biological_process	6
GO:1901615	organic hydroxy compound metabolic process	biological_process	4
GO:0046165	alcohol biosynthetic process	biological_process	6
GO:0004659	prenyltransferase activity	molecular_function	5
GO:0004310	farnesyl-diphosphate farnesyltransferase activity	molecular_function	7
GO:0042440	pigment metabolic process	biological_process	4
GO:0006694	steroid biosynthetic process	biological_process	6
GO:0016114	terpenoid biosynthetic process	biological_process	8
GO:0008299	isoprenoid biosynthetic process	biological_process	5
GO:0006066	alcohol metabolic process	biological_process	5
GO:0016109	tetraterpenoid biosynthetic process	biological_process	9
GO:0046148	pigment biosynthetic process	biological_process	4
GO:0016767	geranylgeranyl-diphosphate geranylgeranyltransferase activity	molecular_function	7
GO:0016126	sterol biosynthetic process	biological_process	7
GO:0004311	farnesyltranstransferase activity	molecular_function	6
GO:0006721	terpenoid metabolic process	biological_process	7
GO:0008202	steroid metabolic process	biological_process	5
GO:0048585	negative regulation of response to stimulus	biological_process	5
GO:0010646	regulation of cell communication	biological_process	5
GO:0042579	microbody	cellular_component	8
GO:0080134	regulation of response to stress	biological_process	5
GO:0044273	sulfur compound catabolic process	biological_process	5
GO:0044524	protein sulfhydration	biological_process	8
GO:0043434	response to peptide hormone stimulus	biological_process	6
GO:0043545	molybdopterin cofactor metabolic process	biological_process	5
GO:0008483	transaminase activity	molecular_function	5
GO:0009966	regulation of signal transduction	biological_process	5
GO:0006081	cellular aldehyde metabolic process	biological_process	4
GO:0009069	serine family amino acid metabolic process	biological_process	10
GO:0046487	glyoxylate metabolic process	biological_process	5
GO:0008265	Mo-molybdopterin cofactor sulfurase activity	molecular_function	3
GO:0048584	positive regulation of response to stimulus	biological_process	5
GO:0018065	protein-cofactor linkage	biological_process	8
GO:0003962	cystathionine gamma-synthase activity	molecular_function	5
GO:0008453	alanine-glyoxylate transaminase activity	molecular_function	6
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB cascade	biological_process	9
GO:1900407	regulation of cellular response to oxidative stress	biological_process	7
GO:0023056	positive regulation of signaling	biological_process	5
GO:0050667	homocysteine metabolic process	biological_process	10
GO:0006575	cellular modified amino acid metabolic process	biological_process	9
GO:0016782	transferase activity, transferring sulfur-containing groups	molecular_function	4
GO:0009725	response to hormone stimulus	biological_process	4
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	biological_process	4
GO:0010627	regulation of intracellular protein kinase cascade	biological_process	7
GO:0031071	cysteine desulfurase activity	molecular_function	6
GO:0016829	lyase activity	molecular_function	3
GO:0048522	positive regulation of cellular process	biological_process	5
GO:0018272	protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine	biological_process	10
GO:0018352	protein-pyridoxal-5-phosphate linkage	biological_process	9
GO:0030170	pyridoxal phosphate binding	molecular_function	4
GO:0016783	sulfurtransferase activity	molecular_function	5
GO:0010740	positive regulation of intracellular protein kinase cascade	biological_process	8
GO:0031163	metallo-sulfur cluster assembly	biological_process	5
GO:0080135	regulation of cellular response to stress	biological_process	5
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	biological_process	5
GO:0009967	positive regulation of signal transduction	biological_process	6
GO:0010647	positive regulation of cell communication	biological_process	6
GO:0009719	response to endogenous stimulus	biological_process	3
GO:0048519	negative regulation of biological process	biological_process	4
GO:0051092	positive regulation of NF-kappaB transcription factor activity	biological_process	12
GO:0006355	regulation of transcription, DNA-dependent	biological_process	7
GO:0004123	cystathionine gamma-lyase activity	molecular_function	5
GO:1900408	negative regulation of cellular response to oxidative stress	biological_process	6
GO:0051189	prosthetic group metabolic process	biological_process	5
GO:0048523	negative regulation of cellular process	biological_process	5
GO:0032868	response to insulin stimulus	biological_process	8
GO:0070814	hydrogen sulfide biosynthetic process	biological_process	6
GO:1901652	response to peptide	biological_process	5
GO:1901700	response to oxygen-containing compound	biological_process	4
GO:0010243	response to organonitrogen compound	biological_process	4
GO:0023051	regulation of signaling	biological_process	4
GO:0065009	regulation of molecular function	biological_process	3
GO:0019346	transsulfuration	biological_process	11
GO:0071266	'de novo' L-methionine biosynthetic process	biological_process	14
GO:0070813	hydrogen sulfide metabolic process	biological_process	5
GO:0048037	cofactor binding	molecular_function	3
GO:0016769	transferase activity, transferring nitrogenous groups	molecular_function	4
GO:0042221	response to chemical stimulus	biological_process	3
GO:0001887	selenium compound metabolic process	biological_process	4
GO:0048518	positive regulation of biological process	biological_process	4
GO:0003961	O-acetylhomoserine aminocarboxypropyltransferase activity	molecular_function	5
GO:0016226	iron-sulfur cluster assembly	biological_process	4
GO:0016823	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances	molecular_function	5
GO:1901698	response to nitrogen compound	biological_process	4
GO:0010033	response to organic substance	biological_process	4
GO:0000098	sulfur amino acid catabolic process	biological_process	6
GO:0009092	homoserine metabolic process	biological_process	11
GO:0044093	positive regulation of molecular function	biological_process	4
GO:0006534	cysteine metabolic process	biological_process	10
GO:0030429	kynureninase activity	molecular_function	6
GO:0048583	regulation of response to stimulus	biological_process	4
GO:0016822	hydrolase activity, acting on acid carbon-carbon bonds	molecular_function	4
GO:0043122	regulation of I-kappaB kinase/NF-kappaB cascade	biological_process	8
GO:0016846	carbon-sulfur lyase activity	molecular_function	4
GO:0033555	multicellular organismal response to stress	biological_process	4
GO:0009888	tissue development	biological_process	4
GO:0048705	skeletal system morphogenesis	biological_process	7
GO:0060348	bone development	biological_process	4
GO:0001501	skeletal system development	biological_process	6
GO:0022603	regulation of anatomical structure morphogenesis	biological_process	5
GO:0050840	extracellular matrix binding	molecular_function	3
GO:0016528	sarcoplasm	cellular_component	7
GO:0022610	biological adhesion	biological_process	2
GO:0051216	cartilage development	biological_process	6
GO:0001568	blood vessel development	biological_process	4
GO:0072358	cardiovascular system development	biological_process	6
GO:0048856	anatomical structure development	biological_process	3
GO:0032501	multicellular organismal process	biological_process	2
GO:0060351	cartilage development involved in endochondral bone morphogenesis	biological_process	4
GO:0044707	single-multicellular organism process	biological_process	3
GO:0044421	extracellular region part	cellular_component	2
GO:0050793	regulation of developmental process	biological_process	4
GO:0007155	cell adhesion	biological_process	3
GO:0048265	response to pain	biological_process	5
GO:0003007	heart morphogenesis	biological_process	8
GO:0097367	carbohydrate derivative binding	molecular_function	3
GO:0008201	heparin binding	molecular_function	4
GO:0048589	developmental growth	biological_process	3
GO:0009611	response to wounding	biological_process	4
GO:0034976	response to endoplasmic reticulum stress	biological_process	6
GO:0003197	endocardial cushion development	biological_process	8
GO:0003417	growth plate cartilage development	biological_process	12
GO:0048513	organ development	biological_process	4
GO:0051239	regulation of multicellular organismal process	biological_process	4
GO:0048266	behavioral response to pain	biological_process	5
GO:0061448	connective tissue development	biological_process	5
GO:0010810	regulation of cell-substrate adhesion	biological_process	6
GO:0045765	regulation of angiogenesis	biological_process	6
GO:0044708	single-organism behavior	biological_process	4
GO:0048731	system development	biological_process	4
GO:0060485	mesenchyme development	biological_process	5
GO:0016525	negative regulation of angiogenesis	biological_process	6
GO:0060560	developmental growth involved in morphogenesis	biological_process	5
GO:0006954	inflammatory response	biological_process	5
GO:0009653	anatomical structure morphogenesis	biological_process	3
GO:0006952	defense response	biological_process	4
GO:0031012	extracellular matrix	cellular_component	2
GO:1901342	regulation of vasculature development	biological_process	6
GO:0060350	endochondral bone morphogenesis	biological_process	10
GO:0007275	multicellular organismal development	biological_process	3
GO:0044767	single-organism developmental process	biological_process	3
GO:0003151	outflow tract morphogenesis	biological_process	4
GO:0060349	bone morphogenesis	biological_process	4
GO:0016529	sarcoplasmic reticulum	cellular_component	8
GO:0032502	developmental process	biological_process	2
GO:0072359	circulatory system development	biological_process	6
GO:0001944	vasculature development	biological_process	6
GO:0045785	positive regulation of cell adhesion	biological_process	6
GO:0005539	glycosaminoglycan binding	molecular_function	4
GO:0005576	extracellular region	cellular_component	2
GO:0007507	heart development	biological_process	4
GO:0030155	regulation of cell adhesion	biological_process	5
GO:2000026	regulation of multicellular organismal development	biological_process	5
GO:0051093	negative regulation of developmental process	biological_process	5
GO:0007610	behavior	biological_process	3
GO:0003416	endochondral bone growth	biological_process	6
GO:0048514	blood vessel morphogenesis	biological_process	4
GO:0009887	organ morphogenesis	biological_process	4
GO:0040007	growth	biological_process	2
GO:0006417	regulation of translation	biological_process	8
