ID	Name	Namespace	Distance
HP:0000587	Abnormality of the optic nerve	Phenotypic_abnormality	7
HP:0000609	Optic nerve hypoplasia	Phenotypic_abnormality	6
HP:0001098	Abnormality of the fundus	Phenotypic_abnormality	6
HP:0002011	Morphological abnormality of the central nervous system	Phenotypic_abnormality	4
HP:0002977	Aplasia/Hypoplasia involving the central nervous system	Phenotypic_abnormality	5
HP:0004329	Abnormality of the posterior segment of the eye	Phenotypic_abnormality	5
HP:0008056	Aplasia/Hypoplasia affecting the eye	Phenotypic_abnormality	5
HP:0008057	Aplasia/Hypoplasia affecting the fundus	Phenotypic_abnormality	6
HP:0008058	Aplasia/Hypoplasia of the optic nerve	Phenotypic_abnormality	8
HP:0012372	Abnormal eye morphology	Phenotypic_abnormality	3
HP:0012374	Abnormality of the globe	Phenotypic_abnormality	4
HP:0012639	Abnormality of nervous system morphology	Phenotypic_abnormality	3
HP:0000028	Cryptorchidism	Phenotypic_abnormality	8
HP:0000032	Abnormality of male external genitalia	Phenotypic_abnormality	6
HP:0000035	Abnormality of the testis	Phenotypic_abnormality	7
HP:0000078	Abnormality of the genital system	Phenotypic_abnormality	3
HP:0000119	Abnormality of the genitourinary system	Phenotypic_abnormality	2
HP:0000153	Abnormality of the mouth	Phenotypic_abnormality	5
HP:0000271	Abnormality of the face	Phenotypic_abnormality	4
HP:0000288	Abnormality of the philtrum	Phenotypic_abnormality	6
HP:0000811	Abnormal external genitalia	Phenotypic_abnormality	5
HP:0001167	Abnormality of finger	Phenotypic_abnormality	7
HP:0001367	Abnormal joint morphology	Phenotypic_abnormality	4
HP:0001595	Abnormality of the hair	Phenotypic_abnormality	4
HP:0002814	Abnormality of the lower limb	Phenotypic_abnormality	6
HP:0005918	Abnormality of phalanx of finger	Phenotypic_abnormality	9
HP:0005927	Aplasia/hypoplasia involving bones of the hand	Phenotypic_abnormality	8
HP:0006265	Aplasia/Hypoplasia of fingers	Phenotypic_abnormality	9
HP:0006493	Aplasia/hypoplasia involving bones of the lower limbs	Phenotypic_abnormality	7
HP:0006496	Aplasia/hypoplasia involving bones of the upper limbs	Phenotypic_abnormality	7
HP:0009115	Aplasia/hypoplasia involving the skeleton	Phenotypic_abnormality	4
HP:0009381	Short finger	Phenotypic_abnormality	8
HP:0009767	Aplasia/Hypoplasia of the phalanges of the hand	Phenotypic_abnormality	10
HP:0009803	Short phalanx of finger	Phenotypic_abnormality	11
HP:0009810	Abnormality of the joints of the upper limbs	Phenotypic_abnormality	5
HP:0009815	Aplasia/hypoplasia of the extremities	Phenotypic_abnormality	5
HP:0009832	Abnormality of the distal phalanx of finger	Phenotypic_abnormality	10
HP:0009835	Aplasia/Hypoplasia of the distal phalanges of the hand	Phenotypic_abnormality	11
HP:0009882	Short distal phalanx of finger	Phenotypic_abnormality	11
HP:0010461	Abnormality of the male genitalia	Phenotypic_abnormality	5
HP:0011138	Abnormality of skin adnexa	Phenotypic_abnormality	3
HP:0011297	Abnormality of digit	Phenotypic_abnormality	6
HP:0011362	Abnormal hair quantity	Phenotypic_abnormality	5
HP:0011927	Short digit	Phenotypic_abnormality	7
HP:0012243	Abnormal genital system morphology	Phenotypic_abnormality	4
HP:0002664	Neoplasm	Phenotypic_abnormality	2
HP:0012638	Abnormality of nervous system physiology	Phenotypic_abnormality	3
HP:0001324	Muscle weakness	Phenotypic_abnormality	4
HP:0003011	Abnormality of the musculature	Phenotypic_abnormality	2
HP:0003560	Muscular dystrophy	Phenotypic_abnormality	4
HP:0003674	Onset	Onset_and_clinical_course	2
HP:0003701	Proximal muscle weakness	Phenotypic_abnormality	5
HP:0010876	Abnormality of circulating protein level	Phenotypic_abnormality	3
HP:0011007	Age of onset	Onset_and_clinical_course	3
HP:0011021	Abnormality of circulating enzyme level	Phenotypic_abnormality	4
HP:0011463	Childhood onset	Onset_and_clinical_course	4
HP:0011804	Abnormality of muscle physiology	Phenotypic_abnormality	3
HP:0011805	Abnormality of muscle morphology	Phenotypic_abnormality	3
HP:0000007	Autosomal recessive inheritance	Mode_of_inheritance	2
HP:0001249	Intellectual disability	Phenotypic_abnormality	5
HP:0001251	Ataxia	Phenotypic_abnormality	6
HP:0001252	Muscular hypotonia	Phenotypic_abnormality	5
HP:0001317	Abnormality of the cerebellum	Phenotypic_abnormality	8
HP:0001941	Acidosis	Phenotypic_abnormality	4
HP:0003128	Lactic acidosis	Phenotypic_abnormality	5
HP:0003808	Abnormal muscle tone	Phenotypic_abnormality	4
HP:0004360	Abnormality of acid-base homeostasis	Phenotypic_abnormality	3
HP:0007256	Abnormality of pyramidal motor function	Phenotypic_abnormality	5
HP:0011282	Abnormality of hindbrain morphology	Phenotypic_abnormality	6
HP:0011283	Abnormality of the metencephalon	Phenotypic_abnormality	7
HP:0011442	Abnormality of central motor function	Phenotypic_abnormality	4
HP:0011443	Abnormality of coordination	Phenotypic_abnormality	5
HP:0012443	Abnormality of brain morphology	Phenotypic_abnormality	5
HP:0012759	Neurodevelopmental abnormality	Phenotypic_abnormality	4
HP:0100547	Abnormality of forebrain morphology	Phenotypic_abnormality	6
HP:0000359	Abnormality of the inner ear	Phenotypic_abnormality	3
HP:0000598	Abnormality of the ear	Phenotypic_abnormality	2
HP:0001751	Vestibular dysfunction	Phenotypic_abnormality	5
HP:0002321	Vertigo	Phenotypic_abnormality	6
HP:0011389	Functional abnormality of the inner ear	Phenotypic_abnormality	4
HP:0000079	Abnormality of the urinary system	Phenotypic_abnormality	3
HP:0001254	Lethargy	Phenotypic_abnormality	6
HP:0001397	Hepatic steatosis	Phenotypic_abnormality	5
HP:0001943	Hypoglycemia	Phenotypic_abnormality	6
HP:0001992	Organic aciduria	Phenotypic_abnormality	7
HP:0003110	Abnormality of urine homeostasis	Phenotypic_abnormality	3
HP:0003119	Abnormality of lipid metabolism	Phenotypic_abnormality	3
HP:0003215	Dicarboxylic aciduria	Phenotypic_abnormality	5
HP:0003234	Decreased plasma carnitine	Phenotypic_abnormality	6
HP:0003287	Abnormality of mitochondrial metabolism	Phenotypic_abnormality	5
HP:0004354	Abnormality of carboxylic acid metabolism	Phenotypic_abnormality	3
HP:0004359	Abnormality of fatty-acid metabolism	Phenotypic_abnormality	4
HP:0004372	Reduced consciousness/confusion	Phenotypic_abnormality	5
HP:0010966	Abnormality of fatty-acid anion metabolism	Phenotypic_abnormality	5
HP:0010967	Abnormality of carnitine metabolism	Phenotypic_abnormality	6
HP:0010995	Abnormality of dicarboxylic acid metabolism	Phenotypic_abnormality	4
HP:0011013	Abnormality of carbohydrate metabolism/homeostasis	Phenotypic_abnormality	3
HP:0011014	Abnormal glucose homeostasis	Phenotypic_abnormality	4
HP:0011015	Abnormality of blood glucose concentration	Phenotypic_abnormality	5
HP:0011017	Abnormality of cell physiology	Phenotypic_abnormality	3
HP:0011277	Abnormality of the urinary system physiology	Phenotypic_abnormality	4
HP:0011446	Abnormality of higher mental function	Phenotypic_abnormality	4
HP:0012072	Aciduria	Phenotypic_abnormality	6
HP:0012103	Abnormality of the mitochondrion	Phenotypic_abnormality	4
HP:0000284	Abnormality of the ocular region	Phenotypic_abnormality	5
HP:0000492	Abnormality of the eyelid	Phenotypic_abnormality	6
HP:0000494	Downslanted palpebral fissures	Phenotypic_abnormality	9
HP:0000499	Abnormality of the eyelashes	Phenotypic_abnormality	5
HP:0000534	Abnormality of the eyebrow	Phenotypic_abnormality	5
HP:0000606	Abnormality of the periorbital region	Phenotypic_abnormality	5
HP:0000750	Delayed speech and language development	Phenotypic_abnormality	6
HP:0000998	Hypertrichosis	Phenotypic_abnormality	6
HP:0001217	Clubbing	Phenotypic_abnormality	7
HP:0001760	Abnormality of the foot	Phenotypic_abnormality	7
HP:0001780	Abnormality of toe	Phenotypic_abnormality	7
HP:0008050	Abnormality of the palpebral fissures	Phenotypic_abnormality	7
HP:0010161	Abnormality of the phalanges of the toes	Phenotypic_abnormality	9
HP:0012758	Neurodevelopmental delay	Phenotypic_abnormality	5
HP:0100760	Clubbing of toes	Phenotypic_abnormality	8
HP:0200006	Slanting of the palpebral fissure	Phenotypic_abnormality	8
HP:0000269	Prominent occiput	Phenotypic_abnormality	9
HP:0000290	Abnormality of the forehead	Phenotypic_abnormality	5
HP:0000337	Broad forehead	Phenotypic_abnormality	6
HP:0000356	Abnormality of the outer ear	Phenotypic_abnormality	3
HP:0000357	Abnormal location of ears	Phenotypic_abnormality	4
HP:0000358	Posteriorly rotated ears	Phenotypic_abnormality	5
HP:0000929	Abnormality of the skull	Phenotypic_abnormality	4
HP:0002648	Abnormality of calvarial morphology	Phenotypic_abnormality	7
HP:0002683	Abnormality of the calvaria	Phenotypic_abnormality	6
HP:0009121	Abnormal axial skeleton morphology	Phenotypic_abnormality	4
HP:0011217	Abnormal shape of the occiput	Phenotypic_abnormality	8
HP:0002093	Respiratory insufficiency	Phenotypic_abnormality	4
HP:0010978	Abnormality of immune system physiology	Phenotypic_abnormality	3
HP:0003202	Amyotrophy	Phenotypic_abnormality	4
HP:0003693	Distal amyotrophy	Phenotypic_abnormality	5
HP:0000818	Abnormality of the endocrine system	Phenotypic_abnormality	2
HP:0000840	Adrenogenital syndrome	Phenotypic_abnormality	4
HP:0003155	Elevated alkaline phosphatase	Phenotypic_abnormality	5
HP:0003623	Neonatal onset	Onset_and_clinical_course	4
HP:0004379	Abnormality of alkaline phosphatase activity	Phenotypic_abnormality	4
HP:0008373	Puberty and gonadal disorders	Phenotypic_abnormality	3
HP:0012379	Abnormal enzyme/coenzyme activity	Phenotypic_abnormality	3
HP:0002861	Melanoma	Phenotypic_abnormality	4
HP:0011792	Neoplasm by histology	Phenotypic_abnormality	3
HP:0000077	Abnormality of the kidney	Phenotypic_abnormality	5
HP:0000369	Low-set ears	Phenotypic_abnormality	5
HP:0000479	Abnormality of the retina	Phenotypic_abnormality	7
HP:0000517	Abnormality of the lens	Phenotypic_abnormality	6
HP:0000518	Cataract	Phenotypic_abnormality	7
HP:0000932	Abnormality of the posterior cranial fossa	Phenotypic_abnormality	7
HP:0001007	Hirsutism	Phenotypic_abnormality	6
HP:0001161	Hand polydactyly	Phenotypic_abnormality	8
HP:0001162	Postaxial hand polydactyly	Phenotypic_abnormality	9
HP:0001305	Dandy-Walker malformation	Phenotypic_abnormality	9
HP:0001320	Cerebellar vermis hypoplasia	Phenotypic_abnormality	12
HP:0001395	Hepatic fibrosis	Phenotypic_abnormality	5
HP:0001399	Hepatic failure	Phenotypic_abnormality	6
HP:0001410	Decreased liver function	Phenotypic_abnormality	5
HP:0001507	Growth abnormality	Phenotypic_abnormality	2
HP:0001626	Abnormality of the cardiovascular system	Phenotypic_abnormality	2
HP:0001627	Abnormality of cardiac morphology	Phenotypic_abnormality	3
HP:0001711	Abnormality of the left ventricle	Phenotypic_abnormality	6
HP:0001712	Left ventricular hypertrophy	Phenotypic_abnormality	7
HP:0001713	Abnormality of cardiac ventricle	Phenotypic_abnormality	5
HP:0001714	Ventricular hypertrophy	Phenotypic_abnormality	6
HP:0001829	Foot polydactyly	Phenotypic_abnormality	8
HP:0002118	Abnormality of the cerebral ventricles	Phenotypic_abnormality	6
HP:0002119	Ventriculomegaly	Phenotypic_abnormality	7
HP:0002198	Dilated fourth ventricle	Phenotypic_abnormality	8
HP:0002334	Abnormality of the cerebellar vermis	Phenotypic_abnormality	10
HP:0002350	Cerebellar cyst	Phenotypic_abnormality	6
HP:0002438	Cerebellar malformation	Phenotypic_abnormality	9
HP:0002564	Malformation of the heart and great vessels	Phenotypic_abnormality	4
HP:0002693	Abnormality of the skull base	Phenotypic_abnormality	6
HP:0004207	Abnormality of the 5th finger	Phenotypic_abnormality	9
HP:0004275	Duplication of hand bones	Phenotypic_abnormality	8
HP:0004328	Abnormality of the anterior segment of the eye	Phenotypic_abnormality	5
HP:0005445	Widened posterior fossa	Phenotypic_abnormality	8
HP:0006817	Aplasia/Hypoplasia of the  cerebellar vermis	Phenotypic_abnormality	11
HP:0007703	Abnormal retinal pigmentation	Phenotypic_abnormality	9
HP:0008051	Abnormality of the retinal pigment epithelium	Phenotypic_abnormality	8
HP:0009136	Duplication involving bones of the feet	Phenotypic_abnormality	8
HP:0009142	Duplication of bones involving the upper extremities	Phenotypic_abnormality	7
HP:0009997	Duplication of phalanx of hand	Phenotypic_abnormality	9
HP:0010442	Polydactyly	Phenotypic_abnormality	7
HP:0010576	Intracranial cystic lesion	Phenotypic_abnormality	5
HP:0010935	Abnormality of the upper urinary tract	Phenotypic_abnormality	4
HP:0010950	Abnormality of the fourth ventricle	Phenotypic_abnormality	7
HP:0011024	Abnormality of the gastrointestinal tract	Phenotypic_abnormality	4
HP:0012718	Morphological abnormality of the gastrointestinal tract	Phenotypic_abnormality	5
HP:0100259	Postaxial polydactyly	Phenotypic_abnormality	8
HP:0000008	Abnormality of female internal genitalia	Phenotypic_abnormality	6
HP:0000140	Abnormality of the menstrual cycle	Phenotypic_abnormality	4
HP:0000141	Amenorrhea	Phenotypic_abnormality	8
HP:0000786	Primary amenorrhea	Phenotypic_abnormality	9
HP:0000812	Abnormal internal genitalia	Phenotypic_abnormality	5
HP:0010460	Abnormality of the female genitalia	Phenotypic_abnormality	5
HP:0000512	Abnormal electroretinogram	Phenotypic_abnormality	8
HP:0001513	Obesity	Phenotypic_abnormality	5
HP:0004323	Abnormality of body weight	Phenotypic_abnormality	3
HP:0004324	Increased body weight	Phenotypic_abnormality	4
HP:0001250	Seizures	Phenotypic_abnormality	4
HP:0001263	Global developmental delay	Phenotypic_abnormality	6
HP:0001695	Cardiac arrest	Phenotypic_abnormality	5
HP:0011025	Abnormality of cardiovascular system physiology	Phenotypic_abnormality	3
HP:0011675	Arrhythmia	Phenotypic_abnormality	4
HP:0000235	Abnormality of the fontanelles and cranial sutures	Phenotypic_abnormality	7
HP:0000377	Abnormality of the pinna	Phenotypic_abnormality	4
HP:0000396	Overfolded helix	Phenotypic_abnormality	7
HP:0000481	Abnormality of the cornea	Phenotypic_abnormality	6
HP:0000495	Recurrent corneal erosions	Phenotypic_abnormality	9
HP:0000925	Abnormality of the vertebral column	Phenotypic_abnormality	5
HP:0001191	Abnormality of the carpal bones	Phenotypic_abnormality	8
HP:0001363	Craniosynostosis	Phenotypic_abnormality	8
HP:0001831	Short toe	Phenotypic_abnormality	8
HP:0001850	Abnormality of the tarsal bones	Phenotypic_abnormality	8
HP:0001991	Aplasia/Hypoplasia of toe	Phenotypic_abnormality	9
HP:0002676	Cloverleaf skull	Phenotypic_abnormality	8
HP:0003019	Abnormality of the wrist	Phenotypic_abnormality	8
HP:0003307	Hyperlordosis	Phenotypic_abnormality	7
HP:0003795	Short middle phalanx of toe	Phenotypic_abnormality	11
HP:0004278	Synostosis involving bones of the hand	Phenotypic_abnormality	8
HP:0004440	Coronal craniosynostosis	Phenotypic_abnormality	10
HP:0005048	Synostosis of carpal bones	Phenotypic_abnormality	11
HP:0006494	Aplasia/Hypoplasia involving bones of the feet	Phenotypic_abnormality	8
HP:0008544	Abnormally folded helix	Phenotypic_abnormality	6
HP:0009702	Carpal synostosis	Phenotypic_abnormality	8
HP:0010674	Abnormality of the curvature of the vertebral column	Phenotypic_abnormality	6
HP:0011039	Abnormality of the helix	Phenotypic_abnormality	5
HP:0011329	Abnormality of cranial sutures	Phenotypic_abnormality	8
HP:0011495	Abnormality of corneal epithelium	Phenotypic_abnormality	7
HP:0011729	Abnormality of joint mobility	Phenotypic_abnormality	5
HP:0100238	Synostosis involving bones of the upper limbs	Phenotypic_abnormality	7
HP:0100240	Synostosis of joints	Phenotypic_abnormality	6
HP:0100266	Synostosis of carpals/tarsals	Phenotypic_abnormality	7
HP:0200020	Corneal erosion	Phenotypic_abnormality	8
HP:0002754	Osteomyelitis	Phenotypic_abnormality	4
HP:0005661	Salmonella osteomyelitis	Phenotypic_abnormality	5
HP:0011843	Abnormality of skeletal physiology	Phenotypic_abnormality	3
HP:0100725	Lichenification	Phenotypic_abnormality	6
HP:0000962	Hyperkeratosis	Phenotypic_abnormality	8
HP:0001072	Thickened skin	Phenotypic_abnormality	6
HP:0011368	Epidermal thickening	Phenotypic_abnormality	7
HP:0003677	Slow progression	Onset_and_clinical_course	3
HP:0003679	Pace of progression	Onset_and_clinical_course	2
HP:0010920	Zonular cataract	Phenotypic_abnormality	8
HP:0002960	Autoimmunity	Phenotypic_abnormality	4
HP:0001646	Abnormality of the aortic valve	Phenotypic_abnormality	6
HP:0001654	Abnormality of the heart valves	Phenotypic_abnormality	5
HP:0002597	Abnormality of the vasculature	Phenotypic_abnormality	3
HP:0011004	Abnormality of the systemic arterial tree	Phenotypic_abnormality	4
HP:0011276	Vascular skin abnormality	Phenotypic_abnormality	5
HP:0000759	Abnormality of the peripheral nervous system	Phenotypic_abnormality	4
HP:0000764	Peripheral axonal degeneration	Phenotypic_abnormality	5
HP:0001265	Hyporeflexia	Phenotypic_abnormality	5
HP:0001315	Reduced tendon reflexes	Phenotypic_abnormality	4
HP:0000510	Retinitis pigmentosa	Phenotypic_abnormality	10
HP:0000987	Atypical scarring of skin	Phenotypic_abnormality	4
HP:0003549	Abnormality of connective tissue	Phenotypic_abnormality	2
HP:0100699	Scarring	Phenotypic_abnormality	3
HP:0001287	Meningitis	Phenotypic_abnormality	6
HP:0001581	Recurrent skin infections	Phenotypic_abnormality	7
HP:0002718	Recurrent bacterial infections	Phenotypic_abnormality	5
HP:0002719	Recurrent infections	Phenotypic_abnormality	4
HP:0002722	Recurrent abscess formation	Phenotypic_abnormality	5
HP:0005406	Recurrent bacterial skin infections	Phenotypic_abnormality	6
HP:0006536	Obstructive lung disease	Phenotypic_abnormality	5
HP:0011122	Abnormality of skin physiology	Phenotypic_abnormality	5
HP:0011123	Inflammatory abnormality of the skin	Phenotypic_abnormality	6
HP:0011450	CNS infection	Phenotypic_abnormality	5
HP:0100523	Liver abscess	Phenotypic_abnormality	5
HP:0100658	Cellulitis	Phenotypic_abnormality	3
HP:0002059	Cerebral atrophy	Phenotypic_abnormality	9
HP:0002060	Abnormality of the cerebrum	Phenotypic_abnormality	7
HP:0002120	Cerebral cortical atrophy	Phenotypic_abnormality	10
HP:0007367	Atrophy/Degeneration affecting the central nervous system	Phenotypic_abnormality	5
HP:0007369	Atrophy/Degeneration affecting the cerebrum	Phenotypic_abnormality	6
HP:0012444	Brain atrophy	Phenotypic_abnormality	6
HP:0000240	Abnormality of skull size	Phenotypic_abnormality	6
HP:0000252	Microcephaly	Phenotypic_abnormality	7
HP:0007364	Aplasia/Hypoplasia of the cerebrum	Phenotypic_abnormality	6
HP:0000366	Abnormality of the nose	Phenotypic_abnormality	5
HP:0000421	Epistaxis	Phenotypic_abnormality	4
HP:0001892	Abnormal bleeding	Phenotypic_abnormality	3
HP:0001928	Abnormality of coagulation	Phenotypic_abnormality	3
HP:0001977	Abnormal thrombosis	Phenotypic_abnormality	3
HP:0002625	Deep venous thrombosis	Phenotypic_abnormality	5
HP:0003645	Prolonged partial thromboplastin time	Phenotypic_abnormality	4
HP:0004936	Venous thrombosis	Phenotypic_abnormality	4
HP:0005261	Joint hemorrhage	Phenotypic_abnormality	5
HP:0011028	Abnormality of blood circulation	Phenotypic_abnormality	4
HP:0011029	Internal hemorrhage	Phenotypic_abnormality	4
HP:0000311	Round face	Phenotypic_abnormality	6
HP:0001999	Abnormal facial shape	Phenotypic_abnormality	5
HP:0003130	Abnormal peripheral myelination	Phenotypic_abnormality	5
HP:0003380	Decreased number of peripheral myelinated nerve fibers	Phenotypic_abnormality	6
HP:0003383	Onion bulb formation	Phenotypic_abnormality	6
HP:0011096	Peripheral demyelination	Phenotypic_abnormality	6
HP:0012447	Abnormal myelination	Phenotypic_abnormality	4
HP:0100555	Asymmetric growth	Phenotypic_abnormality	3
HP:0001376	Limitation of joint mobility	Phenotypic_abnormality	6
HP:0002644	Abnormality of pelvic girdle bone morphology	Phenotypic_abnormality	5
HP:0002823	Abnormality of the femur	Phenotypic_abnormality	7
HP:0003366	Abnormality of the femoral neck and head region	Phenotypic_abnormality	8
HP:0003367	Abnormality of the femoral neck	Phenotypic_abnormality	9
HP:0000002	Abnormality of body height	Phenotypic_abnormality	3
HP:0001510	Growth delay	Phenotypic_abnormality	3
HP:0002087	Abnormality of the upper respiratory tract	Phenotypic_abnormality	4
HP:0002109	Abnormality of the bronchi	Phenotypic_abnormality	6
HP:0002110	Bronchiectasis	Phenotypic_abnormality	7
HP:0003498	Disproportionate short stature	Phenotypic_abnormality	5
HP:0004322	Short stature	Phenotypic_abnormality	4
HP:0005607	Abnormality of the tracheobronchial system	Phenotypic_abnormality	5
HP:0008873	Disproportionate short-limb short stature	Phenotypic_abnormality	6
HP:0008905	Rhizomelia	Phenotypic_abnormality	7
HP:0009826	Limb undergrowth	Phenotypic_abnormality	7
HP:0000708	Behavioral abnormality	Phenotypic_abnormality	4
HP:0000763	Sensory neuropathy	Phenotypic_abnormality	6
HP:0000969	Edema	Phenotypic_abnormality	4
HP:0001637	Abnormality of the myocardium	Phenotypic_abnormality	5
HP:0001638	Cardiomyopathy	Phenotypic_abnormality	6
HP:0002376	Developmental regression	Phenotypic_abnormality	5
HP:0009830	Peripheral neuropathy	Phenotypic_abnormality	5
HP:0011032	Abnormality of fluid regulation	Phenotypic_abnormality	3
HP:0100022	Abnormality of movement	Phenotypic_abnormality	4
HP:0004337	Abnormality of amino acid metabolism	Phenotypic_abnormality	4
HP:0000238	Hydrocephalus	Phenotypic_abnormality	6
HP:0000364	Hearing abnormality	Phenotypic_abnormality	3
HP:0000365	Hearing impairment	Phenotypic_abnormality	4
HP:0002205	Recurrent respiratory infections	Phenotypic_abnormality	5
HP:0002808	Kyphosis	Phenotypic_abnormality	7
HP:0002921	Abnormality of the cerebrospinal fluid	Phenotypic_abnormality	5
HP:0003468	Abnormality of the vertebrae	Phenotypic_abnormality	6
HP:0007759	Opacification of the corneal stroma	Phenotypic_abnormality	8
HP:0007957	Corneal opacity	Phenotypic_abnormality	7
HP:0011492	Abnormality of corneal stroma	Phenotypic_abnormality	7
HP:0011947	Respiratory tract infection	Phenotypic_abnormality	5
HP:0000834	Abnormality of the adrenal glands	Phenotypic_abnormality	3
HP:0000846	Adrenal insufficiency	Phenotypic_abnormality	5
HP:0001266	Choreoathetosis	Phenotypic_abnormality	7
HP:0002072	Chorea	Phenotypic_abnormality	6
HP:0004305	Involuntary movements	Phenotypic_abnormality	4
HP:0008207	Primary adrenal insufficiency	Phenotypic_abnormality	6
HP:0011733	Abnormality of adrenal physiology	Phenotypic_abnormality	4
HP:0002829	Arthralgia	Phenotypic_abnormality	5
HP:0004370	Abnormality of temperature regulation	Phenotypic_abnormality	3
HP:0002151	Increased serum lactate	Phenotypic_abnormality	5
HP:0001259	Coma	Phenotypic_abnormality	6
HP:0001987	Hyperammonemia	Phenotypic_abnormality	5
HP:0002013	Vomiting	Phenotypic_abnormality	5
HP:0002017	Nausea and vomiting	Phenotypic_abnormality	4
HP:0002157	Azotemia	Phenotypic_abnormality	4
HP:0004364	Abnormality of nitrogen compound homeostasis	Phenotypic_abnormality	3
HP:0011458	Abdominal symptom	Phenotypic_abnormality	3
HP:0100659	Abnormality of the cerebral vasculature	Phenotypic_abnormality	4
HP:0001273	Abnormality of the corpus callosum	Phenotypic_abnormality	10
HP:0001274	Agenesis of corpus callosum	Phenotypic_abnormality	12
HP:0002126	Polymicrogyria	Phenotypic_abnormality	10
HP:0002269	Abnormality of neuronal migration	Phenotypic_abnormality	5
HP:0002363	Abnormality of brainstem morphology	Phenotypic_abnormality	6
HP:0002500	Abnormality of the cerebral white matter	Phenotypic_abnormality	9
HP:0002536	Abnormal cortical gyration	Phenotypic_abnormality	6
HP:0002538	Abnormality of the cerebral cortex	Phenotypic_abnormality	8
HP:0007362	Aplasia/Hypoplasia of the brainstem	Phenotypic_abnormality	6
HP:0007370	Aplasia/Hypoplasia of the corpus callosum	Phenotypic_abnormality	9
HP:0010993	Abnormality of the cerebral subcortex	Phenotypic_abnormality	8
HP:0000368	Low-set, posteriorly rotated ears	Phenotypic_abnormality	6
HP:0000765	Abnormality of the thorax	Phenotypic_abnormality	5
HP:0000953	Hyperpigmentation of the skin	Phenotypic_abnormality	7
HP:0001000	Abnormality of skin pigmentation	Phenotypic_abnormality	6
HP:0001428	Somatic mutation	Mode_of_inheritance	2
HP:0001442	Somatic mosaicism	Mode_of_inheritance	3
HP:0001547	Abnormality of the rib cage	Phenotypic_abnormality	6
HP:0002212	Curly hair	Phenotypic_abnormality	6
HP:0007379	Neoplasm of the genitourinary tract	Phenotypic_abnormality	3
HP:0007440	Generalized hyperpigmentation	Phenotypic_abnormality	8
HP:0009725	Bladder neoplasm	Phenotypic_abnormality	6
HP:0010719	Abnormality of hair texture	Phenotypic_abnormality	5
HP:0010786	Urinary tract neoplasm	Phenotypic_abnormality	5
HP:0011793	Neoplasm by anatomical site	Phenotypic_abnormality	3
