"term_id"	"nAnno"	"nGroup"	"nOverlap"	"zscore"	"pvalue"	"adjp"	"term_name"	"term_namespace"	"term_distance"	"members"
"GO:0019954"	594	43	37	4.19	1.8e-06	3e-04	"asexual reproduction"	"biological_process"	" 2"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0042594"	597	43	37	4.16	2.1e-06	0.00033	"response to starvation"	"biological_process"	" 3"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0002764"	570	43	36	4.16	2.7e-06	0.00038	"immune response-regulating signaling pathway"	"biological_process"	" 5"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0002757"	570	43	36	4.16	2.7e-06	0.00038	"immune response-activating signal transduction"	"biological_process"	" 6"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0006950"	714	43	40	3.82	3.1e-06	0.00041	"response to stress"	"biological_process"	" 2"	"57392,109805,48552,46984,55044,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0045089"	589	43	36	3.94	7.7e-06	0.00089	"positive regulation of innate immune response"	"biological_process"	" 6"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0002218"	589	43	36	3.94	7.7e-06	0.00089	"activation of innate immune response"	"biological_process"	" 7"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0045088"	598	43	36	3.83	1.2e-05	0.0014	"regulation of innate immune response"	"biological_process"	" 5"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0002253"	610	43	36	3.69	2.3e-05	0.0024	"activation of immune response"	"biological_process"	" 2"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0050778"	618	43	36	3.6	3.4e-05	0.0034	"positive regulation of immune response"	"biological_process"	" 5"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0060998"	506	43	32	3.71	4.3e-05	0.0041	"regulation of dendritic spine development"	"biological_process"	"12"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,50904,110035,54117,89811,111479,47266,47686,82931,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0048584"	727	43	39	3.36	4.7e-05	0.0042	"positive regulation of response to stimulus"	"biological_process"	" 4"	"57392,109805,48552,46984,55044,58002,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,81327,63600"
"GO:0050773"	508	43	32	3.69	4.7e-05	0.0042	"regulation of dendrite development"	"biological_process"	"11"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,50904,110035,54117,89811,111479,47266,47686,82931,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0031349"	630	43	36	3.46	6.2e-05	0.0052	"positive regulation of defense response"	"biological_process"	" 5"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0050776"	703	43	38	3.29	8.4e-05	0.0069	"regulation of immune response"	"biological_process"	" 4"	"57392,109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0007165"	710	43	38	3.21	0.00012	0.0092	"signal transduction"	"biological_process"	" 3"	"109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0007212"	24	43	5	4.28	0.00022	0.016	"dopamine receptor signaling pathway"	"biological_process"	" 7"	"57055,89811,47266,82936,64546"
"GO:0051716"	804	43	40	2.87	0.00028	0.02	"cellular response to stimulus"	"biological_process"	" 2"	"57392,109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0014056"	10	43	3	4.23	0.00038	0.026	"regulation of acetylcholine secretion, neurotransmission"	"biological_process"	" 6"	"54117,47266,57630"
"GO:0031572"	10	43	3	4.23	0.00038	0.026	"G2 DNA damage checkpoint"	"biological_process"	"11"	"54117,47266,57630"
"GO:0010975"	555	43	32	3.1	0.00043	0.029	"regulation of neuron projection development"	"biological_process"	" 5"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,50904,110035,54117,89811,111479,47266,47686,82931,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0009991"	707	43	37	2.92	0.00047	0.029	"response to extracellular stimulus"	"biological_process"	" 3"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0031667"	707	43	37	2.92	0.00047	0.029	"response to nutrient levels"	"biological_process"	" 4"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0048583"	859	43	41	2.65	0.00048	0.029	"regulation of response to stimulus"	"biological_process"	" 3"	"57392,109805,48552,46984,55044,58002,58006,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0031347"	709	43	37	2.9	0.00051	0.03	"regulation of defense response"	"biological_process"	" 5"	"109805,48552,46984,55044,58006,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0031344"	562	43	32	3.02	0.00058	0.034	"regulation of cell projection organization"	"biological_process"	" 4"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,50904,110035,54117,89811,111479,47266,47686,82931,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0070286"	67	43	8	3.45	8e-04	0.046	"axonemal dynein complex assembly"	"biological_process"	" 7"	"48552,54098,54117,47266,82931,57593,57630,88633"
"GO:0002376"	723	43	37	2.74	0.00092	0.049	"immune system process"	"biological_process"	" 1"	"57392,109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0009605"	723	43	37	2.74	0.00092	0.049	"response to external stimulus"	"biological_process"	" 2"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0032412"	306	43	21	3.06	0.001	0.053	"regulation of ion transmembrane transporter activity"	"biological_process"	" 7"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,69125,88633,118220"
"GO:0030537"	696	43	36	2.72	0.0011	0.055	"larval behavior"	"biological_process"	" 3"	"109805,48552,46984,55044,58006,100957,54076,54098,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0022898"	307	43	21	3.04	0.0011	0.054	"regulation of transmembrane transporter activity"	"biological_process"	" 6"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,69125,88633,118220"
"GO:1901016"	287	43	20	3.03	0.0011	0.055	"regulation of potassium ion transmembrane transporter activity"	"biological_process"	" 8"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,88633,118220"
"GO:0046916"	32	43	5	3.43	0.0011	0.055	"cellular transition metal ion homeostasis"	"biological_process"	" 9"	"57944,57593,57630,57288,88633"
"GO:0007195"	22	43	4	3.45	0.0012	0.058	"adenylate cyclase-inhibiting dopamine receptor signaling pathway"	"biological_process"	" 8"	"57055,89811,47266,64546"
"GO:0009653"	881	43	41	2.4	0.0013	0.059	"anatomical structure morphogenesis"	"biological_process"	" 2"	"57392,109805,48552,46984,55044,58002,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:1901379"	289	43	20	3	0.0013	0.058	"regulation of potassium ion transmembrane transport"	"biological_process"	" 7"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,88633,118220"
"GO:0043266"	291	43	20	2.96	0.0014	0.061	"regulation of potassium ion transport"	"biological_process"	" 7"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,88633,118220"
"GO:0032429"	23	43	4	3.33	0.0015	0.067	"regulation of phospholipase A2 activity"	"biological_process"	" 8"	"54076,54117,111479,75399"
"GO:0010883"	193	43	15	2.98	0.0016	0.07	"regulation of lipid storage"	"biological_process"	" 4"	"100957,54117,89811,47266,47686,82931,57944,82936,57593,109640,57630,64546,82671,69125,88633"
"GO:0010959"	317	43	21	2.88	0.0017	0.071	"regulation of metal ion transport"	"biological_process"	" 6"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,69125,88633,118220"
"GO:0003206"	122	43	11	3.03	0.0018	0.071	"cardiac chamber morphogenesis"	"biological_process"	" 3"	"48552,100957,159141,54117,47266,47686,82931,57593,57630,69125,88633"
"GO:0051128"	808	43	39	2.47	0.0018	0.071	"regulation of cellular component organization"	"biological_process"	" 3"	"57392,109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57944,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0009273"	90	43	9	3.06	0.0018	0.072	"peptidoglycan-based cell wall biogenesis"	"biological_process"	" 5"	"100957,54117,89811,47266,82931,57593,75399,82671,69125"
"GO:0007193"	24	43	4	3.22	0.0019	0.073	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"biological_process"	" 9"	"57055,89811,47266,64546"
"GO:0043269"	365	43	23	2.8	0.002	0.074	"regulation of ion transport"	"biological_process"	" 5"	"109805,46984,55044,100957,54076,57055,110035,54117,89811,47266,47686,82931,57953,57581,57593,47353,57630,75399,64546,82671,69125,88633,118220"
"GO:0048240"	15	43	3	3.2	0.0021	0.077	"sperm capacitation"	"biological_process"	" 4"	"54076,54117,57593"
"GO:0034765"	322	43	21	2.8	0.0021	0.077	"regulation of ion transmembrane transport"	"biological_process"	" 6"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,69125,88633,118220"
"GO:0060648"	15	43	3	3.2	0.0021	0.077	"mammary gland bud morphogenesis"	"biological_process"	" 8"	"54076,54117,47266"
"GO:0036159"	62	43	7	3.04	0.0022	0.077	"inner dynein arm assembly"	"biological_process"	" 8"	"48552,54098,54117,47266,82931,57593,57630"
"GO:0032409"	324	43	21	2.76	0.0023	0.08	"regulation of transporter activity"	"biological_process"	" 3"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,69125,88633,118220"
"GO:0043433"	25	43	4	3.12	0.0023	0.08	"negative regulation of sequence-specific DNA binding transcription factor activity"	"biological_process"	" 4"	"54117,47266,57630,82671"
"GO:0035521"	49	43	6	3.03	0.0023	0.08	"monoubiquitinated histone deubiquitination"	"biological_process"	"11"	"48552,54117,47266,82931,57593,57630"
"GO:0016265"	571	43	31	2.59	0.0025	0.082	"death"	"biological_process"	" 2"	"57392,109805,48552,46984,55044,58002,100957,54076,54098,57055,159141,110035,54117,89811,111479,47266,47686,82931,57953,57581,57190,57593,57630,161256,75399,64546,57288,69125,88633,118220,63600"
"GO:0003205"	127	43	11	2.88	0.0025	0.082	"cardiac chamber development"	"biological_process"	" 3"	"48552,100957,159141,54117,47266,47686,82931,57593,57630,69125,88633"
"GO:0080134"	748	43	37	2.46	0.0025	0.082	"regulation of response to stress"	"biological_process"	" 4"	"109805,48552,46984,55044,58006,100957,54076,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0034762"	326	43	21	2.73	0.0026	0.082	"regulation of transmembrane transport"	"biological_process"	" 4"	"109805,46984,55044,100957,57055,110035,54117,89811,47266,82931,57953,57581,57593,47353,57630,75399,64546,82671,69125,88633,118220"
"GO:0035520"	50	43	6	2.98	0.0026	0.082	"monoubiquitinated protein deubiquitination"	"biological_process"	"10"	"48552,54117,47266,82931,57593,57630"
"GO:0060411"	95	43	9	2.87	0.0028	0.082	"cardiac septum morphogenesis"	"biological_process"	" 3"	"48552,159141,54117,47266,47686,82931,57593,57630,88633"
"GO:0019539"	16	43	3	3.05	0.0028	0.082	"siderophore biosynthetic process from hydroxamic acid"	"biological_process"	" 9"	"48552,47266,57630"
"GO:0033152"	26	43	4	3.02	0.0028	0.082	"immunoglobulin V(D)J recombination"	"biological_process"	"11"	"54076,54117,47266,57630"
"GO:0039588"	16	43	3	3.05	0.0028	0.082	"suppression by virus of host antigen processing and presentation"	"biological_process"	"11"	"54076,54117,47266"
"GO:0060412"	26	43	4	3.02	0.0028	0.082	"ventricular septum morphogenesis"	"biological_process"	"11"	"54117,82931,57593,57630"
"GO:0003279"	96	43	9	2.84	0.003	0.084	"cardiac septum development"	"biological_process"	" 3"	"48552,159141,54117,47266,47686,82931,57593,57630,88633"
"GO:0007626"	690	43	35	2.46	0.003	0.084	"locomotory behavior"	"biological_process"	" 4"	"109805,48552,46984,55044,58006,100957,54076,54098,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,57953,57581,57593,47353,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0008345"	690	43	35	2.46	0.003	0.084	"larval locomotory behavior"	"biological_process"	" 5"	"109805,48552,46984,55044,58006,100957,54076,54098,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,57953,57581,57593,47353,57630,161256,75399,64546,82671,57288,69125,88633,118220,81327,63600"
"GO:0045664"	603	43	32	2.52	0.003	0.084	"regulation of neuron differentiation"	"biological_process"	" 9"	"109805,48552,46984,55044,100957,54076,54098,160088,57055,50904,110035,54117,89811,111479,47266,47686,82931,82936,57953,57581,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0048132"	27	43	4	2.92	0.0033	0.087	"female germ-line stem cell division"	"biological_process"	" 7"	"54117,47266,57593,57630"
"GO:0051873"	27	43	4	2.92	0.0033	0.087	"killing by host of symbiont cells"	"biological_process"	" 7"	"100957,47266,57581,75399"
"GO:0070943"	27	43	4	2.92	0.0033	0.087	"neutrophil mediated killing of symbiont cell"	"biological_process"	" 7"	"100957,47266,57581,75399"
"GO:0003281"	27	43	4	2.92	0.0033	0.087	"ventricular septum development"	"biological_process"	"10"	"54117,82931,57593,57630"
"GO:0045686"	52	43	6	2.86	0.0033	0.087	"negative regulation of glial cell differentiation"	"biological_process"	"11"	"48552,54117,47266,82931,57593,57630"
"GO:0044700"	790	43	38	2.32	0.0035	0.09	"single organism signaling"	"biological_process"	" 2"	"109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0023052"	795	43	38	2.27	0.0042	0.11	"signaling"	"biological_process"	" 1"	"109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0021758"	41	43	5	2.75	0.0043	0.11	"putamen development"	"biological_process"	" 3"	"100957,47266,57593,69125,88633"
"GO:0016271"	507	43	28	2.45	0.0044	0.11	"tissue death"	"biological_process"	" 3"	"57392,109805,48552,46984,55044,58002,100957,54076,54098,57055,159141,110035,54117,89811,47266,47686,82931,57953,57581,57190,57593,57630,75399,64546,57288,88633,118220,63600"
"GO:0032792"	18	43	3	2.78	0.0044	0.11	"negative regulation of CREB transcription factor activity"	"biological_process"	"11"	"54117,47266,57630"
"GO:0007154"	797	43	38	2.24	0.0045	0.11	"cell communication"	"biological_process"	" 3"	"109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,69125,88633,118220,63600"
"GO:0031640"	103	43	9	2.6	0.0051	0.12	"killing of cells of other organism"	"biological_process"	" 2"	"100957,54098,54117,89811,47266,57581,57630,75399,64546"
"GO:0048608"	872	43	40	2.11	0.0051	0.12	"reproductive structure development"	"biological_process"	" 3"	"109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0061458"	872	43	40	2.11	0.0051	0.12	"reproductive system development"	"biological_process"	" 5"	"109805,48552,46984,55044,58006,100957,54076,49594,54098,160088,57055,159141,50904,110035,54117,89811,111479,47266,47686,82931,57546,57944,82936,89890,57953,57581,57190,57593,47353,109640,57630,161256,75399,64546,82671,57288,69125,88633,118220,63600"
"GO:0070942"	30	43	4	2.66	0.0053	0.12	"neutrophil mediated cytotoxicity"	"biological_process"	" 5"	"100957,47266,57581,75399"
"GO:0030336"	321	43	20	2.47	0.0053	0.12	"negative regulation of cell migration"	"biological_process"	" 7"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,118220,63600"
"GO:0036170"	19	43	3	2.66	0.0054	0.12	"filamentous growth of a population of unicellular organisms in response to starvation"	"biological_process"	" 4"	"47266,69125,88633"
"GO:0019290"	19	43	3	2.66	0.0054	0.12	"siderophore biosynthetic process"	"biological_process"	" 5"	"48552,47266,57630"
"GO:0033212"	19	43	3	2.66	0.0054	0.12	"iron assimilation"	"biological_process"	"11"	"57944,57593,57630"
"GO:0021756"	43	43	5	2.62	0.0056	0.12	"striatum development"	"biological_process"	" 3"	"100957,47266,57593,69125,88633"
"GO:0051271"	322	43	20	2.46	0.0056	0.12	"negative regulation of cellular component movement"	"biological_process"	" 5"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,118220,63600"
"GO:2000146"	322	43	20	2.46	0.0056	0.12	"negative regulation of cell motility"	"biological_process"	" 5"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,118220,63600"
"GO:0051189"	31	43	4	2.58	0.0061	0.13	"prosthetic group metabolic process"	"biological_process"	" 4"	"48552,47266,82931,57630"
"GO:0007286"	31	43	4	2.58	0.0061	0.13	"spermatid development"	"biological_process"	" 7"	"48552,54076,54117,57593"
"GO:0045765"	303	43	19	2.42	0.0063	0.13	"regulation of angiogenesis"	"biological_process"	" 5"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0016525"	303	43	19	2.42	0.0063	0.13	"negative regulation of angiogenesis"	"biological_process"	" 5"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0090049"	303	43	19	2.42	0.0063	0.13	"regulation of cell migration involved in sprouting angiogenesis"	"biological_process"	" 7"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0090051"	303	43	19	2.42	0.0063	0.13	"negative regulation of cell migration involved in sprouting angiogenesis"	"biological_process"	" 8"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0043537"	303	43	19	2.42	0.0063	0.13	"negative regulation of blood vessel endothelial cell migration"	"biological_process"	"10"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0060343"	20	43	3	2.55	0.0066	0.13	"trabecula formation"	"biological_process"	" 3"	"54117,47266,57593"
"GO:0032430"	20	43	3	2.55	0.0066	0.13	"positive regulation of phospholipase A2 activity"	"biological_process"	" 9"	"54076,111479,75399"
"GO:0021544"	59	43	6	2.51	0.0068	0.13	"subpallium development"	"biological_process"	" 3"	"100957,47266,82931,57593,69125,88633"
"GO:0010633"	305	43	19	2.38	0.0068	0.13	"negative regulation of epithelial cell migration"	"biological_process"	" 8"	"100957,54076,54117,89811,47266,47686,82931,57944,82936,57581,57593,109640,57630,75399,64546,82671,69125,88633,63600"
"GO:0003231"	59	43	6	2.51	0.0068	0.13	"cardiac ventricle development"	"biological_process"	" 9"	"100957,54117,82931,57593,57630,69125"
