Feature_id	Term_id	Score
100895	HP:0004370	2.9
100895	HP:0002027	4.3
100895	HP:0011122	1.9
100895	HP:0011123	0.83
100895	HP:0004295	4.8
100895	HP:0002024	2.4
100909	HP:0000707	1.3
100909	HP:0012638	0.54
103473	HP:0002904	3.7
103473	HP:0010932	5
103473	HP:0004305	2.5
103473	HP:0004352	1.3
103473	HP:0001635	2.7
103473	HP:0002514	2.6
103473	HP:0002908	3.2
103473	HP:0004369	2.2
103473	HP:0000572	2.6
103473	HP:0000618	2.5
103473	HP:0000737	2.4
103473	HP:0000952	1.8
103473	HP:0001289	4.3
103473	HP:0002540	7.6
103473	HP:0003537	2.4
103473	HP:0007369	2.7
103473	HP:0012444	2.6
103473	HP:0011282	2.9
103473	HP:0010551	3.2
103473	HP:0004295	3.4
103473	HP:0002061	2.2
103473	HP:0001258	1.7
103473	HP:0002059	0.36
103473,100895	HP:0000924	1.7
103473,100895	HP:0001438	1.9
103473,100895	HP:0001574	2
103473,100895	HP:0001939	1.8
103473,100895	HP:0000951	0.76
103473,100895	HP:0002012	0.87
103473,100895	HP:0011024	1.4
103473,100895	HP:0011354	0.8
103473,100895	HP:0001392	1.5
103473,100895	HP:0012718	0.58
103473,100895	HP:0011121	1.3
103473,100895	HP:0002577	2.7
103473,100895	HP:0004295	4.8
103657	HP:0004377	2.7
103657	HP:0001909	2.1
109604	HP:0000119	1.7
109604	HP:0000152	1.8
109604	HP:0000707	1.9
109604	HP:0000818	3.3
109604	HP:0001507	1.8
109604	HP:0001574	2.3
109604	HP:0000078	1.8
109604	HP:0000234	0.29
109604	HP:0000364	1.1
109604	HP:0000819	2.5
109604	HP:0000951	1.1
109604	HP:0003117	2
109604	HP:0004323	2
109604	HP:0012372	1.2
109604	HP:0012638	0.82
109604	HP:0011013	3.3
109604	HP:0011843	2.8
109604	HP:0011014	0.83
109604	HP:0011354	1.1
109604	HP:0004322	0.97
109604	HP:0004324	3.4
109604	HP:0000271	0.8
109604	HP:0000365	0.26
109604	HP:0012547	1.2
109604	HP:0007256	1.3
109604	HP:0010461	0.85
109604	HP:0000505	0.61
109604	HP:0000613	3.2
109604	HP:0000811	0.82
109604	HP:0001513	0.49
109604	HP:0000032	0.35
109604	HP:0000422	1.4
109604	HP:0000639	0.12
109604	HP:0001098	0.15
109604	HP:0005105	1.5
109604	HP:0005288	2.4
109604	HP:0010938	1.6
109604	HP:0000035	0.69
109604	HP:0000036	1.2
109604	HP:0000429	1.1
109604	HP:0000463	1.5
109604	HP:0000479	0.98
109604	HP:0008051	1.7
109604	HP:0000512	2.7
109604	HP:0007703	0.49
117892	HP:0001939	1.8
141072	HP:0000119	1.8
141072	HP:0000152	2.2
141072	HP:0000478	2.3
141072	HP:0000924	1.3
141072	HP:0001438	1.6
141072	HP:0001574	1.7
141072	HP:0002086	2.5
141072	HP:0003549	3
141072	HP:0000078	1.6
141072	HP:0000234	0.27
141072	HP:0000364	1.1
141072	HP:0002012	1
141072	HP:0004298	2.7
141072	HP:0012372	1.2
141072	HP:0012639	1.3
141072	HP:0100589	5.5
141072	HP:0100790	1.5
141072	HP:0011138	1.9
141072	HP:0011842	0.33
141072	HP:0012252	0.63
141072	HP:0010866	0.73
141072	HP:0010935	1.1
141072	HP:0010936	2.4
141072	HP:0011024	1.6
141072	HP:0012243	0.69
141072	HP:0004299	0.69
141072	HP:0000271	0.73
141072	HP:0000365	0.26
141072	HP:0000504	1.8
141072	HP:0000589	3.4
141072	HP:0000614	11
141072	HP:0002011	0.76
141072	HP:0002087	2.3
141072	HP:0012374	0.39
141072	HP:0012443	0.71
141072	HP:0012718	0.67
141072	HP:0100886	1.4
141072	HP:0100887	4.4
141072	HP:0008056	2.3
141072	HP:0011362	1.6
141072	HP:0011481	0.89
141072	HP:0000153	1.5
141072	HP:0000505	0.61
141072	HP:0000534	2
141072	HP:0000606	1.7
141072	HP:0000625	7.4
141072	HP:0000795	2.4
141072	HP:0001600	1.9
141072	HP:0002813	0.13
141072	HP:0002977	1.8
141072	HP:0000008	0.79
141072	HP:0000032	0.35
141072	HP:0000240	1.4
141072	HP:0000422	1.4
141072	HP:0000492	1.4
141072	HP:0000528	6.6
141072	HP:0000568	2.2
141072	HP:0001539	3.9
141072	HP:0002242	1.5
141072	HP:0002683	1.8
141072	HP:0002814	1
141072	HP:0002817	1.1
141072	HP:0005105	1.5
141072	HP:0012732	3.6
141072	HP:0100547	1.3
141072	HP:0010938	1.6
141072	HP:0011297	1.3
141072	HP:0004378	1.1
141072	HP:0000142	3.2
141072	HP:0000164	1.8
141072	HP:0000252	1.2
141072	HP:0000316	1
141072	HP:0000431	1.9
141072	HP:0001155	0.37
141072	HP:0001167	1.1
141072	HP:0001760	0.81
141072	HP:0002244	2.8
141072	HP:0002648	0.88
141072	HP:0004122	11
141072	HP:0004397	2.2
141072	HP:0005918	1.2
141072,141072	HP:0000152	1.7
141072,141072	HP:0000478	1.8
141072,141072	HP:0000598	2.4
141072,141072	HP:0000707	1.3
141072,141072	HP:0000234	0.21
141072,141072	HP:0000364	1.1
141072,141072	HP:0012372	0.89
141072,141072	HP:0012373	0.98
141072,141072	HP:0012638	0.54
141072,141072	HP:0012639	1.1
141072,141072	HP:0000271	0.56
141072,141072	HP:0000365	0.26
141072,141072	HP:0000504	1.8
141072,141072	HP:0002011	0.66
141072,141072	HP:0012374	0.3
141072,141072	HP:0012443	0.62
141072,141072	HP:0004328	1.4
141072,141072	HP:0000153	1.2
141072,141072	HP:0000505	0.61
141072,141072	HP:0002977	1.5
141072,141072	HP:0000163	0.73
141072,141072	HP:0100547	1.1
141072,141072	HP:0000164	1.6
141072,141072,141072	HP:0000152	1.7
141072,141072,141072	HP:0000478	1.8
141072,141072,141072	HP:0000598	2.4
141072,141072,141072	HP:0000707	1.3
141072,141072,141072	HP:0000234	0.21
141072,141072,141072	HP:0000364	1.1
141072,141072,141072	HP:0012372	0.89
141072,141072,141072	HP:0012373	0.98
141072,141072,141072	HP:0012638	0.54
141072,141072,141072	HP:0012639	1.1
141072,141072,141072	HP:0000271	0.56
141072,141072,141072	HP:0000365	0.26
141072,141072,141072	HP:0000504	1.8
141072,141072,141072	HP:0002011	0.66
141072,141072,141072	HP:0012374	0.3
141072,141072,141072	HP:0012443	0.62
141072,141072,141072	HP:0004328	1.4
141072,141072,141072	HP:0000153	1.2
141072,141072,141072	HP:0000505	0.61
141072,141072,141072	HP:0002977	1.5
141072,141072,141072	HP:0000163	0.73
141072,141072,141072	HP:0100547	1.1
141072,141072,141072	HP:0000164	1.6
160481	HP:0000119	2.1
160481	HP:0000152	1.7
160481	HP:0000707	1.3
160481	HP:0000924	1.7
160481	HP:0001507	2.2
160481	HP:0001574	2
160481	HP:0001626	2.2
160481	HP:0003549	3.2
160481	HP:0000078	1.4
160481	HP:0000234	0.21
160481	HP:0000951	0.76
160481	HP:0001510	1.2
160481	HP:0001627	1.4
160481	HP:0012638	0.54
160481	HP:0012639	1.1
160481	HP:0100790	2.2
160481	HP:0011138	1.7
160481	HP:0011842	0.28
160481	HP:0011844	1.3
160481	HP:0012243	0.59
160481	HP:0009115	2.2
160481	HP:0009121	0.89
160481	HP:0000271	0.56
160481	HP:0000929	1.4
160481	HP:0001511	2.9
160481	HP:0001595	0.85
160481	HP:0002011	0.66
160481	HP:0002564	0.26
160481	HP:0012443	0.62
160481	HP:0009815	2.5
160481	HP:0010461	0.85
160481	HP:0000153	1.2
160481	HP:0000284	1.6
160481	HP:0000366	1.5
160481	HP:0000534	2.7
160481	HP:0000606	2
160481	HP:0000811	0.82
160481	HP:0000925	1.6
160481	HP:0001999	2.3
160481	HP:0002813	0.13
160481	HP:0002977	1.5
160481	HP:0000032	0.35
160481	HP:0000159	2.5
160481	HP:0000163	0.73
160481	HP:0000240	1.4
160481	HP:0000422	1.4
160481	HP:0000492	1.2
160481	HP:0002814	1
160481	HP:0002817	1.1
160481	HP:0007364	1.3
160481	HP:0100547	1.1
160481	HP:0010674	1
160481	HP:0011297	1.3
160481	HP:0011337	3.9
160481	HP:0011927	2.1
160481	HP:0006496	2.4
160481	HP:0000035	0.69
160481	HP:0000164	1.6
160481	HP:0000174	1.8
160481	HP:0000252	1.2
160481	HP:0001155	0.37
160481	HP:0001167	1.1
160481	HP:0002650	0.57
160481	HP:0005927	2.5
160481	HP:0000028	1
160481	HP:0005918	1.2
161070	HP:0000707	1.6
161070	HP:0011804	0.78
161070	HP:0003808	1.3
161070	HP:0012759	1.8
161070	HP:0007256	1.1
161070	HP:0001252	0.13
161070	HP:0001276	1.3
46458	HP:0001871	1.9
46458	HP:0001939	2.7
46458	HP:0002664	1.8
46458	HP:0002715	1.7
46458	HP:0000951	0.76
46458	HP:0001877	2.5
46458	HP:0002012	1
46458	HP:0002795	1.6
46458	HP:0012638	0.54
46458	HP:0100763	2.5
46458	HP:0010472	12
46458	HP:0011793	0.5
46458	HP:0011354	0.8
46458	HP:0011902	9.2
46458	HP:0000961	6
46458	HP:0001392	1.7
46458	HP:0001743	3.3
46458	HP:0001903	0.65
46458	HP:0003271	2.7
46458	HP:0004297	3.4
46458	HP:0005560	1.2
46458	HP:0010972	3
46458	HP:0011895	2.5
46458	HP:0001005	4.4
46458	HP:0001744	1.8
46458	HP:0001971	11
46458	HP:0002240	2
46458	HP:0000952	1.8
46458	HP:0001080	1.3
46458	HP:0001931	2.6
46458	HP:0001935	3.3
46458	HP:0004840	2.4
46458	HP:0001930	4
46579	HP:0000478	1.8
46579	HP:0002664	2.4
46579	HP:0000951	0.88
46579	HP:0011354	0.92
46579	HP:0011356	3
46579	HP:0011844	1.5
46579	HP:0001595	0.85
46579	HP:0001597	2.2
46579	HP:0002088	0.64
46579	HP:0100872	3
46579	HP:0011121	1.5
46579	HP:0002813	0.15
46579	HP:0000972	4.5
46579	HP:0002817	1.2
46579	HP:0008066	4.5
46579	HP:0011368	0.52
46579	HP:0001155	0.43
46579	HP:0100871	2.2
46579	HP:0008064	2.4
46579	HP:0000962	0.98
46579	HP:0000982	1.3
46579	HP:0007556	3.9
46579	HP:0010765	4.3
46579,64593	HP:0000478	1.8
46579,64593	HP:0000924	1.7
46579,64593	HP:0001574	2
46579,64593	HP:0002664	3.8
46579,64593	HP:0000951	0.76
46579,64593	HP:0011138	1.7
46579,64593	HP:0011842	0.28
46579,64593	HP:0011354	0.8
46579,64593	HP:0011356	3.8
46579,64593	HP:0011844	1.3
46579,64593	HP:0001595	0.85
46579,64593	HP:0001597	2.2
46579,64593	HP:0100872	3
46579,64593	HP:0011121	1.3
46579,64593	HP:0002813	0.13
46579,64593	HP:0000972	4.5
46579,64593	HP:0001072	1.9
46579,64593	HP:0002817	1.1
46579,64593	HP:0008066	5.4
46579,64593	HP:0011368	0.52
46579,64593	HP:0001155	0.37
46579,64593	HP:0100871	2.9
46579,64593	HP:0008064	2.4
46579,64593	HP:0000962	0.98
46579,64593	HP:0000982	1.3
46579,64593	HP:0007556	3.9
46579,64593	HP:0010765	4.3
46689	HP:0000820	2.4
46689	HP:0000864	2.8
46689	HP:0002686	3.2
46689	HP:0004298	3.6
46689	HP:0100589	2.8
46689	HP:0009800	5.3
46689	HP:0010991	2.3
46689	HP:0004299	1.3
46689	HP:0009115	2.3
46689	HP:0000824	2.2
46689	HP:0002019	4.9
46689	HP:0002360	3.8
46689	HP:0002926	2
46689	HP:0012503	2
46689	HP:0100887	2.7
46689	HP:0008056	4.6
46689	HP:0010318	1.4
46689	HP:0011545	4.4
46689	HP:0011747	0.47
46689	HP:0000821	0.44
46689	HP:0000855	3.3
46689	HP:0003043	3.1
46689	HP:0000076	1.9
46689	HP:0000202	2.6
46689	HP:0000280	2.8
46689	HP:0000609	7.7
46689	HP:0001598	4.6
46689	HP:0001669	3.1
46689	HP:0001738	1.8
46689	HP:0002778	1.5
46689	HP:0004904	5.5
46689	HP:0005107	2.4
46689	HP:0008057	5.9
46689	HP:0010625	3.4
46689	HP:0009924	3.8
46689	HP:0004378	1.3
46689	HP:0006721	5.1
46689	HP:0008053	2.3
46689	HP:0008678	2.5
46689	HP:0000110	5.8
46689	HP:0000177	2.6
46689	HP:0000204	2.1
46689	HP:0000235	2.1
46689	HP:0000912	1.6
46689	HP:0001131	2.5
46689	HP:0001454	2.8
46689	HP:0002996	2.5
46689	HP:0100238	2.1
46689	HP:0100737	2
46689	HP:0004278	3.1
46689	HP:0006498	3.6
46689	HP:0007375	6
46689	HP:0008058	6.6
46689	HP:0000813	3.3
46689	HP:0001191	2.9
46689	HP:0002818	0.94
46689	HP:0001182	2.3
46689	HP:0001193	2.1
46689	HP:0001331	0.99
46689	HP:0003045	2.8
46689	HP:0009465	2.7
46689	HP:0100842	3.1
46774	HP:0000119	1.4
46774	HP:0000598	1.7
46774	HP:0001507	1.5
46774	HP:0001574	1.3
46774	HP:0002715	2.1
46774	HP:0003011	1.4
46774	HP:0003549	2.5
46774	HP:0000002	1.4
46774	HP:0000078	1.4
46774	HP:0000951	0.76
46774	HP:0001510	1.2
46774	HP:0012372	0.89
46774	HP:0012373	0.98
46774	HP:0012639	1.1
46774	HP:0011138	1.7
46774	HP:0011804	0.78
46774	HP:0011446	1.8
46774	HP:0011844	1.3
46774	HP:0012243	0.59
46774	HP:0004322	0.97
46774	HP:0009115	2.2
46774	HP:0009121	0.89
46774	HP:0000271	0.56
46774	HP:0000496	1.2
46774	HP:0000929	1.4
46774	HP:0001250	1.9
46774	HP:0001367	1.8
46774	HP:0001595	0.85
46774	HP:0002011	0.66
46774	HP:0003808	1.3
46774	HP:0012374	0.3
46774	HP:0012443	0.62
46774	HP:0009810	2.8
46774	HP:0009815	2.5
46774	HP:0010461	0.85
46774	HP:0011362	1.6
46774	HP:0011729	0.94
46774	HP:0000153	1.2
46774	HP:0000284	1.6
46774	HP:0000366	1.5
46774	HP:0000549	1.6
46774	HP:0000606	2
46774	HP:0000765	2.5
46774	HP:0000811	0.82
46774	HP:0001252	0.13
46774	HP:0002813	0.13
46774	HP:0002977	1.5
46774	HP:0000032	0.35
46774	HP:0000159	2.5
46774	HP:0000163	0.73
46774	HP:0000240	1.4
46774	HP:0000288	3.2
46774	HP:0000422	1.4
46774	HP:0000486	0.13
46774	HP:0000492	1.2
46774	HP:0002814	1
46774	HP:0002817	1.1
46774	HP:0007364	1.3
46774	HP:0100547	1.1
46774	HP:0011297	1.3
46774	HP:0011927	2.1
46774	HP:0006493	2.9
46774	HP:0006496	2.4
46774	HP:0000035	0.69
46774	HP:0000164	1.6
46774	HP:0000252	1.2
46774	HP:0001155	0.37
46774	HP:0001167	1.1
46774	HP:0005927	2.5
46774	HP:0009381	2
46774	HP:0000028	1
46774	HP:0005918	1.2
46774	HP:0006265	2.9
46774	HP:0009767	2.2
46774	HP:0009832	3.1
46774	HP:0009803	0.56
46774	HP:0009835	2.1
46774	HP:0009882	2.3
46966	HP:0000951	1.1
46966	HP:0002795	1.8
46966	HP:0010876	4.1
46966	HP:0011805	1.6
46966	HP:0011021	1.2
46966	HP:0011354	1.1
46966	HP:0011675	2.2
46966	HP:0002088	0.74
46966	HP:0002093	2.2
46966	HP:0002564	0.34
46966	HP:0003560	5.2
46966	HP:0001637	1.9
46966	HP:0003701	4
46966	HP:0001638	0.29
46966	HP:0011368	0.61
46966	HP:0000962	1.1
46966,46966	HP:0001871	2.2
46966,46966	HP:0000951	0.99
46966,46966	HP:0002795	1.8
46966,46966	HP:0012638	0.76
46966,46966	HP:0010876	4.5
46966,46966	HP:0011805	1.6
46966,46966	HP:0012252	0.63
46966,46966	HP:0011021	1.2
46966,46966	HP:0011354	1
46966,46966	HP:0011675	1.9
46966,46966	HP:0002088	0.74
46966,46966	HP:0002093	2.2
46966,46966	HP:0002564	0.31
46966,46966	HP:0003198	1.8
46966,46966	HP:0003560	5.2
46966,46966	HP:0011729	0.94
46966,46966	HP:0003701	4
46966,46966	HP:0001638	0.25
46966,46966	HP:0011368	0.52
46966,46966	HP:0000962	0.98
46966,46966,46966	HP:0001871	2.2
46966,46966,46966	HP:0000951	0.99
46966,46966,46966	HP:0002795	1.8
46966,46966,46966	HP:0012638	0.76
46966,46966,46966	HP:0010876	4.5
46966,46966,46966	HP:0011805	1.6
46966,46966,46966	HP:0011842	0.33
46966,46966,46966	HP:0012252	0.63
46966,46966,46966	HP:0011021	1.2
46966,46966,46966	HP:0011354	1
46966,46966,46966	HP:0011675	1.9
46966,46966,46966	HP:0002088	0.74
46966,46966,46966	HP:0002093	2.2
46966,46966,46966	HP:0002564	0.31
46966,46966,46966	HP:0003198	1.8
46966,46966,46966	HP:0003560	5.2
46966,46966,46966	HP:0011729	0.94
46966,46966,46966	HP:0002813	0.13
46966,46966,46966	HP:0003701	4
46966,46966,46966	HP:0001638	0.25
46966,46966,46966	HP:0011368	0.52
46966,46966,46966	HP:0000962	0.98
46966,46966,46966,46966	HP:0000951	0.88
46966,46966,46966,46966	HP:0002795	1.6
46966,46966,46966,46966	HP:0012638	0.69
46966,46966,46966,46966	HP:0010876	3.6
46966,46966,46966,46966	HP:0012252	0.54
46966,46966,46966,46966	HP:0011021	1
46966,46966,46966,46966	HP:0011354	0.92
46966,46966,46966,46966	HP:0011675	1.9
46966,46966,46966,46966	HP:0002088	0.64
46966,46966,46966,46966	HP:0002093	1.9
46966,46966,46966,46966	HP:0002564	0.31
46966,46966,46966,46966	HP:0003701	3.4
46966,46966,46966,46966	HP:0001638	0.25
46966,46966,46966,46966,46966	HP:0003011	1.6
46966,46966,46966,46966,46966	HP:0000951	0.76
46966,46966,46966,46966,46966	HP:0002795	1.6
46966,46966,46966,46966,46966	HP:0012638	0.62
46966,46966,46966,46966,46966	HP:0010876	3.6
46966,46966,46966,46966,46966	HP:0012252	0.54
46966,46966,46966,46966,46966	HP:0011021	1
46966,46966,46966,46966,46966	HP:0011354	0.8
46966,46966,46966,46966,46966	HP:0011675	1.9
46966,46966,46966,46966,46966	HP:0002088	0.64
46966,46966,46966,46966,46966	HP:0002093	1.9
46966,46966,46966,46966,46966	HP:0002564	0.26
46966,46966,46966,46966,46966	HP:0003701	3.4
46966,46966,46966,46966,47473	HP:0001871	2.3
46966,46966,46966,47473	HP:0001871	2.3
46966,46966,47473	HP:0001871	2.3
46966,47473	HP:0001871	2.3
47031	HP:0000359	1.8
47031	HP:0001892	2.2
47031	HP:0011389	0.22
47031	HP:0002315	4.9
47031	HP:0001751	4
47031	HP:0002321	1.5
47031,50729	HP:0001877	2.5
47031,50729	HP:0001892	2.2
47031,50729	HP:0011276	2.7
47031,50729	HP:0001751	4.6
47031,50729	HP:0002321	1.5
47090	HP:0000002	1.4
47090	HP:0001510	1.2
47090	HP:0011314	3.2
47090	HP:0011844	1.3
47090	HP:0004322	0.97
47090	HP:0009115	2.2
47090	HP:0001367	1.8
47090	HP:0005930	1.6
47090	HP:0011729	0.94
47090	HP:0000944	4.8
47090	HP:0002644	2.7
47090	HP:0002813	0.13
47090	HP:0001376	2.1
47090	HP:0002814	1
47090	HP:0002817	1.1
47090,55486	HP:0000002	1.4
47090,55486	HP:0001510	1.2
47090,55486	HP:0011314	3.2
47090,55486	HP:0011844	1.3
47090,55486	HP:0004322	0.97
47090,55486	HP:0009115	2.2
47090,55486	HP:0001367	1.8
47090,55486	HP:0005930	1.6
47090,55486	HP:0011729	0.94
47090,55486	HP:0000944	4.8
47090,55486	HP:0002644	2.7
47090,55486	HP:0002813	0.13
47090,55486	HP:0001376	2.1
47090,55486	HP:0002814	1
47090,55486	HP:0002817	1.1
47095	HP:0008373	2.2
47095	HP:0010936	1.6
47095	HP:0010461	1.2
47095	HP:0000499	3.5
47095	HP:0000811	1.2
47095	HP:0000032	0.49
47095	HP:0000238	1.7
47095	HP:0100627	1.9
47203	HP:0000119	1.6
47203	HP:0000707	1.5
47203	HP:0001438	2
47203	HP:0001939	3.1
47203	HP:0003011	2.9
47203	HP:0000079	1.5
47203	HP:0000234	0.24
47203	HP:0002795	1.6
47203	HP:0003110	3.5
47203	HP:0003119	2.9
47203	HP:0004354	5.5
47203	HP:0004360	3.4
47203	HP:0012373	0.98
47203	HP:0012638	0.88
47203	HP:0011013	1.9
47203	HP:0011017	2.5
47203	HP:0011804	1.3
47203	HP:0011842	0.33
47203	HP:0010995	4
47203	HP:0011014	0.93
47203	HP:0011277	2.3
47203	HP:0011446	1.6
47203	HP:0012103	2
47203	HP:0004359	3.8
47203	HP:0009121	1
47203	HP:0000496	1.2
47203	HP:0001250	1.7
47203	HP:0001392	1.9
47203	HP:0001941	0.66
47203	HP:0002011	1
47203	HP:0002017	2.1
47203	HP:0002564	0.31
47203	HP:0003271	2.1
47203	HP:0003808	1.4
47203	HP:0012758	1.7
47203	HP:0004372	4.1
47203	HP:0010966	3.4
47203	HP:0011015	2.9
47203	HP:0001252	0.19
47203	HP:0001397	5.9
47203	HP:0001637	2.5
47203	HP:0001942	2.5
47203	HP:0002013	1.1
47203	HP:0002240	1.3
47203	HP:0002910	2.8
47203	HP:0003215	1.4
47203	HP:0003287	0.35
47203	HP:0001254	2
47203	HP:0001638	0.29
47203	HP:0001943	0.7
47203	HP:0003234	6.1
47203	HP:0012072	3
47203	HP:0001992	2.8
47370	HP:0002664	2.8
47370	HP:0000002	1.9
47370	HP:0000078	1.8
47370	HP:0000356	1.4
47370	HP:0001510	1.5
47370	HP:0001627	1.8
47370	HP:0011138	2.2
47370	HP:0011793	0.65
47370	HP:0012243	0.77
47370	HP:0004322	1.3
47370	HP:0009115	1.9
47370	HP:0009121	1.4
47370	HP:0000508	2.3
47370	HP:0000927	1.6
47370	HP:0001595	1.1
47370	HP:0002019	2.6
47370	HP:0100851	1.6
47370	HP:0010461	1.1
47370	HP:0000284	1.5
47370	HP:0000369	0.23
47370	HP:0000499	5.5
47370	HP:0000534	3.5
47370	HP:0000549	1.9
47370	HP:0000606	2
47370	HP:0000811	1.1
47370	HP:0001249	1.7
47370	HP:0001508	1.1
47370	HP:0002750	0.71
47370	HP:0002813	0.19
47370	HP:0002977	2
47370	HP:0000032	0.45
47370	HP:0000240	2
47370	HP:0000288	2
47370	HP:0000486	0.15
47370	HP:0000492	1.5
47370	HP:0000750	4
47370	HP:0000998	1.8
47370	HP:0001382	2.6
47370	HP:0002814	1.4
47370	HP:0003272	1.3
47370	HP:0006919	2.2
47370	HP:0007364	1.6
47370	HP:0100547	1.4
47370	HP:0011337	2.6
47370	HP:0011119	1.9
47370	HP:0011927	2.7
47370	HP:0000035	0.89
47370	HP:0000164	1.8
47370	HP:0000286	1.9
47370	HP:0000316	1
47370	HP:0000574	2.2
47370	HP:0001155	0.48
47370	HP:0001167	1.4
47370	HP:0001217	4.6
47370	HP:0002553	1.7
47370	HP:0100760	2.1
47370	HP:0200006	0.96
47370	HP:0000028	1.3
47370	HP:0000527	2.1
47370	HP:0000692	1.8
47370	HP:0000494	1.4
47370	HP:0005918	1.6
47370	HP:0009485	0.76
47370	HP:0010161	3.1
47370	HP:0009466	0.68
47370	HP:0009767	2.9
47370	HP:0009832	3
47370	HP:0009179	1.4
47370	HP:0009803	0.73
47370	HP:0004209	0.79
47459	HP:0000358	1.3
47459	HP:0000337	4.4
47459	HP:0011217	3.7
47459	HP:0000269	1.4
47576	HP:0002795	2.4
47576	HP:0009124	2.6
47576	HP:0009127	3.1
47576	HP:0010876	4.5
47576	HP:0011021	1.3
47576	HP:0009125	1.3
47576	HP:0002093	3
47576	HP:0003198	2
47576	HP:0003560	4.3
47576	HP:0100578	0.57
47576	HP:0003701	4.4
47576	HP:0001376	1.8
47576	HP:0003307	2.9
47576	HP:0001762	1.7
47655	HP:0002086	2.7
47655,49417	HP:0002086	2.7
47655,49417,55550	HP:0002086	2.7
47686	HP:0001574	2
47686	HP:0002715	2.8
47686	HP:0000951	0.76
47686	HP:0010978	1.4
47686	HP:0011354	0.8
47781	HP:0000152	2
47781	HP:0000598	2.7
47781	HP:0000707	1.5
47781	HP:0000924	2
47781	HP:0001507	2.5
47781	HP:0001574	2.3
47781	HP:0003549	2.5
47781	HP:0000002	1.7
47781	HP:0000234	0.24
47781	HP:0000951	0.88
47781	HP:0001510	1.4
47781	HP:0012372	0.89
47781	HP:0012373	0.98
47781	HP:0012638	0.62
47781	HP:0012639	1.3
47781	HP:0011842	0.33
47781	HP:0011354	0.92
47781	HP:0004322	1.1
47781	HP:0004325	1.1
47781	HP:0009115	1.6
47781	HP:0009121	1
47781	HP:0000271	0.65
47781	HP:0000365	0.26
47781	HP:0000504	1.8
47781	HP:0000929	1.6
47781	HP:0002011	0.76
47781	HP:0012374	0.3
47781	HP:0100491	2.2
47781	HP:0100543	1.7
47781	HP:0000290	2
47781	HP:0000315	1.8
47781	HP:0000505	0.61
47781	HP:0002813	0.13
47781	HP:0000240	1.6
47781	HP:0002814	1
47781	HP:0007364	1.3
47781	HP:0100547	1.1
47781	HP:0011297	1.3
47781	HP:0001760	0.81
47862	HP:0000924	1.7
47862	HP:0001939	1.8
47862	HP:0002086	2.7
47862	HP:0002795	1.6
47862	HP:0011842	0.28
47862	HP:0012252	0.54
47862	HP:0002088	0.64
47862	HP:0002093	1.9
47986	HP:0001574	2.8
47986	HP:0001871	3.7
47986	HP:0002715	3.3
47986	HP:0001881	1.9
47986	HP:0003565	11
47986	HP:0004370	8.1
47986	HP:0100763	3
47986	HP:0010987	2.3
47986	HP:0011032	1.9
47986	HP:0011034	9.2
47986	HP:0012252	0.94
47986	HP:0011277	1.9
47986	HP:0000969	1.1
47986	HP:0000971	3.2
47986	HP:0001392	2.4
47986	HP:0001743	4.1
47986	HP:0001903	0.8
47986	HP:0002017	2.5
47986	HP:0002027	3.3
47986	HP:0002088	1.1
47986	HP:0002585	6.8
47986	HP:0002633	11
47986	HP:0002733	3.6
47986	HP:0003271	3.5
47986	HP:0003326	5.8
47986	HP:0100533	4.5
47986	HP:0011122	3.6
47986	HP:0011450	7.6
47986	HP:0011893	2.4
47986	HP:0011947	1.8
47986	HP:0012211	2.1
47986	HP:0001231	2.5
47986	HP:0001369	4.4
47986	HP:0001697	7.3
47986	HP:0001744	2.9
47986	HP:0001954	3
47986	HP:0002103	5.2
47986	HP:0002716	0.92
47986	HP:0002829	6.7
47986	HP:0000163	1.3
47986	HP:0001000	1.9
47986	HP:0001025	3.3
47986	HP:0001287	1.2
47986	HP:0001974	2.6
47986	HP:0002007	1.8
47986	HP:0002846	1.2
47986	HP:0006824	0.65
47986	HP:0011368	0.61
47986	HP:0011840	1.5
47986	HP:0000100	2.1
47986	HP:0000112	2
47986	HP:0001874	0.68
47986	HP:0006480	5.5
47986	HP:0007400	1
47986	HP:0008064	1.7
47986	HP:0011218	1.7
47986	HP:0010702	2.2
47986	HP:0003496	2.3
47986,47986	HP:0000119	1.4
47986,47986	HP:0001438	1.2
47986,47986	HP:0001574	2.3
47986,47986	HP:0001626	1.5
47986,47986	HP:0001871	2.3
47986,47986	HP:0002664	3.1
47986,47986	HP:0002715	2.1
47986,47986	HP:0000079	1
47986,47986	HP:0000951	0.88
47986,47986	HP:0001881	1.9
47986,47986	HP:0002012	0.87
47986,47986	HP:0100763	2.1
47986,47986	HP:0010987	2.1
47986,47986	HP:0011793	0.5
47986,47986	HP:0011277	1.6
47986,47986	HP:0011354	0.92
47986,47986	HP:0001392	1.5
47986,47986	HP:0001743	2.9
47986,47986	HP:0002733	2.9
47986,47986	HP:0003271	2.3
47986,47986	HP:0001744	1.6
47986,47986	HP:0002716	0.55
47986,52540	HP:0000598	1.7
47986,52540	HP:0001871	2.3
47986,52540	HP:0001877	2.2
47986,52540	HP:0004370	5.2
47986,52540	HP:0011804	0.78
47986,52540	HP:0001367	1.8
47986,52540	HP:0001903	0.56
47986,52540	HP:0002829	5.2
48065	HP:0003693	3
48065,50729	HP:0003693	3
48092	HP:0002086	2.7
